runNumber,eventNumber,mcChannelNumber,eventWeight,nMSeg_ratio_EIEM_raw,track_scalar_sum_pt_endcap_raw,MS1Vtx_clusE_raw,MS1Vtx_avg_clusE_raw,MS1Vtx_rms_clusE_raw,MS1Vtx_maxclusE_raw,MS1Vtx_l1ecal_raw,MS1Vtx_l1hcal_raw,MS1Vtx_l2ecal_raw,MS1Vtx_l2hcal_raw,MS1Vtx_l3ecal_raw,MS1Vtx_l3hcal_raw,MS1Vtx_l4ecal_raw,MS1Vtx_l4hcal_raw,MS1Vtx_mindR_jetcut_raw,MS1Vtx_sumTrackPt0p2Cone_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nTGC_s,scoreNN1e,scoreNN2e
410000,64268,537838,0.0,0.54545456,0.0,32.20372,8.05093,9.195139,12.86047,0.0,0.9475226,3.088262,0.0,7.4426737,0.0,0.46431187,0.0,3.2341566,0.0,118763.586,124395.85,3,3,2,6,11,33,3,3,2,7,12,33,1459,0.7112861641606948,0.9185431887731089
410000,5881,537838,1.7312218e-10,0.5882353,21.183105,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8651984,0.0,84028.0,88370.73,0,0,0,10,17,31,0,0,0,10,17,31,1817,0.6390803279637055,0.9536101098020666
410000,54400,537838,3.8150483e-11,1.0,7.0843124,0.4747281,0.4747281,0.4747281,0.4747281,0.111949466,0.0,0.05850329,0.0,0.10042417,0.0,0.0,0.0,1.1087496,0.0,82377.16,84669.09,1,0,1,9,9,35,1,0,1,10,9,37,1535,0.46651974054456946,0.4110584156400302
410000,76949,537838,1.6506335e-10,0.44444445,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.581485,0.0,160649.9,130824.21,1,3,0,12,27,36,1,3,0,13,29,38,2188,0.5730032707720734,0.9299208569988204
410000,57436,537838,0.0,0.64705884,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2133741,0.0,70661.39,74404.09,4,1,3,11,17,34,4,1,3,11,20,38,1549,0.46204698815112566,0.7217726793510549
410000,142883,537838,1.5861762e-10,0.75,27.165995,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.481283,0.0,83416.734,90348.39,0,0,0,6,8,40,0,0,0,6,8,41,1342,0.12357245018897967,0.876090859872697
410000,77916,537838,1.51629e-10,0.14814815,36.601955,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6426997,0.0,171396.89,151123.2,1,1,1,4,27,34,1,1,1,4,28,35,2096,0.8723353736676729,0.9632903439806476
410000,44689,537838,1.7781646e-10,0.0952381,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1384273,0.0,51627.59,54527.875,1,4,1,2,21,36,1,4,2,2,21,36,1471,0.9297961162751797,0.5034321328040059
410000,149364,537838,2.0731504e-10,0.08,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1773452,0.0,40028.92,41963.18,1,0,1,2,25,37,1,0,1,5,31,44,964,0.9542854289992985,0.09280531744461784
410000,149416,537838,1.7154242e-10,0.10638298,34.31431,13.813692,6.906846,8.412821,11.710077,0.0,0.0,0.44977212,0.0,0.2034099,0.0,0.0,11.710077,3.1024034,0.0,178571.62,175931.53,1,0,0,5,47,47,1,0,0,6,50,52,1824,0.5967755512961451,0.8389323529340933
410000,74028,537838,5.335346e-10,0.2195122,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8221054,0.0,186044.84,183591.0,2,1,0,9,41,40,2,1,0,9,51,48,1754,0.7549951547845843,0.9934781565155248
410000,77287,537838,2.494803e-10,0.47619048,19.257948,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7798935,0.0,100702.86,87383.42,1,0,0,10,21,35,1,0,0,12,23,37,1095,0.7855784094580289,0.12901651983415618
410000,54559,537838,5.6196155e-12,0.5555556,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6387563,0.0,60267.13,67767.016,2,2,0,15,27,31,2,2,0,16,28,34,1922,0.42765716530144426,0.8262375040894253
410000,54496,537838,5.8074635e-12,0.5714286,11.11865,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4167233,0.0,45979.426,45243.32,0,0,0,12,21,34,0,0,0,14,22,37,1298,0.24734005512995327,0.53790046866639
410000,72508,537838,6.514623e-10,0.20833333,63.11273,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3154016,0.0,72630.75,74553.086,1,1,2,5,24,39,1,1,2,6,27,45,1017,0.9479945355591003,0.7488630714353107
410000,72512,537838,6.4385797e-10,1.8571428,73.82513,48.37891,4.837891,6.559572,12.790426,0.42900866,0.24603859,9.130028,0.0,13.699984,0.0,0.27000985,0.0,3.0275993,0.0,108068.34,108589.586,3,0,0,13,7,37,3,0,0,14,8,37,2402,0.9177443474035126,0.9257800645696573
410000,72733,537838,6.295497e-10,0.7777778,11.010221,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2948027,0.0,80600.445,84101.875,1,1,2,14,18,35,1,1,2,17,21,37,1371,0.5272874166934879,0.8518264025614918
410000,72751,537838,5.9981137e-10,0.5714286,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2966062,0.0,116433.5,90412.375,1,0,1,12,21,37,1,0,1,14,21,39,2567,0.6811872752575729,0.9967257993423042
410000,72755,537838,4.2004242e-10,0.09090909,0.0,4.954852,4.954852,4.954852,4.954852,0.57900745,0.0,0.7200069,0.0,1.040975,0.0,0.052002516,0.0,2.1093423,0.0,55755.727,53613.586,4,2,1,7,77,67,6,2,2,8,82,76,1534,0.9153725942302892,0.6839952733772778
410000,78345,537838,7.8561906e-14,0.39285713,0.0,2.946154,2.946154,2.946154,2.946154,0.0,0.0,0.55740637,0.0,0.4203786,0.0,0.0,0.0,2.6529975,0.0,49562.02,51252.797,3,2,1,11,28,31,3,2,1,11,29,33,1151,0.7657350599701644,0.21137553370264794
410000,49086,537838,1.9128205e-10,0.5416667,40.053413,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8366863,0.0,185142.7,193875.89,0,8,1,13,24,31,0,8,1,15,26,35,1779,0.7550296530594163,0.8725045368606491
410000,50609,537838,1.9929748e-10,0.5652174,59.925335,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6111147,0.0,51843.598,53096.336,2,3,5,13,23,34,2,3,5,14,25,35,1115,0.7431699720707656,0.5984851134927314
410000,68746,537838,5.935627e-12,0.16666667,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9382758,0.0,42780.76,58490.668,1,1,0,5,30,38,1,1,0,7,32,41,1688,0.916405002536114,0.6619762233285837
410000,68756,537838,5.6876916e-12,0.44,5.7481594,20.029766,4.0059533,4.416744,6.051265,0.3065647,1.9943801,0.103943035,0.0,2.7072465,0.0,2.1638618,0.0,1.6460161,0.0,65252.977,56176.98,4,4,5,11,25,33,4,4,5,13,27,44,1721,0.8816674903379187,0.8962761426462519
410000,59759,537838,1.6524743e-10,0.21428572,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7516582,0.0,94903.32,97595.336,0,1,0,6,28,55,0,1,0,6,29,58,1212,0.9086298188806555,0.8662187946246049
410000,55789,537838,1.6227324e-10,0.25925925,13.151954,10.071917,2.5179791,2.7681441,3.577701,2.4723387,-0.55790025,0.14176802,0.0,1.1212735,0.0,0.760308,0.0,1.1825974,0.0,120453.35,100772.016,1,2,0,7,27,38,1,2,0,7,27,38,2175,0.8996495722911942,0.9050659157209665
410000,51331,537838,9.4274394e-11,0.11764706,818.42285,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7998917,0.0,323441.78,330533.38,3,1,7,2,17,48,3,1,7,2,18,49,3067,0.9686815475096061,0.9982927363075619
410000,103371,537838,1.504265e-10,0.26086956,50.084366,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344621,0.0,119782.81,126081.805,0,0,0,6,23,42,0,0,0,8,24,42,2351,0.9272379430400554,0.9864086678284759
410000,79774,537838,0.0,0.88235295,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3500323,0.0,40608.902,42222.77,2,1,2,15,17,36,2,1,2,15,17,40,1758,0.33071154495449817,0.856979656795082
410000,32299,537838,2.4925229e-10,0.14814815,26.747421,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7684942,0.0,84445.54,85135.25,4,1,0,4,27,32,4,1,0,8,27,35,1502,0.9509827602107976,0.47822267607260016
410000,32417,537838,6.57003e-10,0.3548387,6.79675,36.74093,12.246976,14.068568,20.977804,0.0,0.0,4.7499876,0.0,3.3799918,13.511011,0.055999063,0.33499822,3.099328,0.0,77877.54,71537.21,4,4,2,11,31,34,4,4,2,12,33,38,1820,0.44121786291280685,0.9931717768674784
410000,32497,537838,3.8647308e-10,0.2,50.97568,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3250527,0.0,128508.0,136042.03,1,1,0,4,20,31,1,1,0,4,20,31,1135,0.9413289950253036,0.4756869505597855
410000,49999,537838,1.2644259e-10,0.2857143,54.77276,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7287099,0.0,108383.13,106525.96,1,2,0,4,14,41,1,2,0,5,14,42,1791,0.9173695821243322,0.9584541443822971
410000,59199,537838,2.1373697e-10,0.1,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4003658,0.0,58111.47,56604.133,1,0,0,3,30,33,1,0,0,4,31,35,1124,0.9537694555489866,0.9355583476767709
410000,70492,537838,0.0,1.4615384,54.02839,50.334755,7.190679,7.740798,12.776864,1.9471493,4.6551814,8.007341,0.53209513,10.0265875,0.0,0.53471076,0.0,0.8732483,0.0,81139.64,150914.34,0,1,3,19,13,37,1,1,4,29,15,42,965,0.8446074369324083,0.07456124077909121
410000,47561,537838,1.625802e-10,0.06666667,171.28078,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872146,0.0,176973.75,179008.19,1,2,1,1,15,32,1,2,1,1,15,32,2083,0.9830082989557262,0.9228812442199786
410000,149657,537838,1.7043879e-10,0.1875,0.0,10.4334135,10.4334135,10.4334135,10.4334135,0.72035253,0.0,1.8111756,0.0,1.8939948,0.0,0.08173181,0.0,3.277167,0.0,47082.8,56558.805,0,0,0,6,32,37,0,0,0,6,32,37,1180,0.3032956077115925,0.6635533632676278
410000,107452,537838,0.0,0.33333334,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1962688,0.0,131719.16,125982.11,3,4,4,10,30,37,5,4,4,14,32,41,2199,0.8698616065880955,0.9596865902430914
410000,67811,537838,1.6848309e-10,0.68421054,0.0,17.227396,5.742466,6.0826554,8.404771,1.2030171,0.0,3.3080003,0.0,2.5060134,0.0,-0.07299684,0.0,2.6941907,0.0,63726.586,68996.555,5,3,3,13,19,64,5,3,3,15,20,64,2177,0.5122102227045815,0.9911680272475824
410000,62097,537838,3.3260332e-11,0.11363637,225.30397,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.589981,0.0,253182.34,256482.4,3,3,2,5,44,33,3,3,2,8,47,37,2051,0.9862911778751284,0.998928024607486
410000,110984,537838,2.0836914e-10,0.36363637,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7273605,0.0,72677.64,69763.32,1,3,2,4,11,35,1,3,2,4,11,35,1456,0.8326048921789211,0.9484513686629177
410000,59552,537838,1.7259327e-10,0.54545456,0.0,8.493209,4.2466044,4.410721,5.4385805,0.0,0.0,2.2120216,0.0,0.62399983,0.0,0.0,0.0,2.2991245,0.0,114206.336,105922.95,2,2,0,6,11,36,2,2,0,8,13,38,1350,0.7546819694754945,0.9263778223482176
410000,2237,537838,1.5367302e-10,0.8333333,37.40436,79.73939,7.2490354,9.421606,21.564762,2.1490245,8.401603,4.59302,0.9620676,15.258264,0.0,5.094801,0.0,2.298724,0.0,295643.75,284057.47,6,5,1,10,12,31,6,5,1,16,13,33,1442,0.9998551931493677,0.49416593633786476
410000,6159,537838,7.4265655e-10,0.26086956,29.048704,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2337072,0.0,45657.555,31645.164,1,0,0,6,23,35,1,0,0,6,23,35,1351,0.9104290616375154,0.740426931293948
410000,64454,537838,0.0,0.625,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.057993,0.0,97236.38,77662.664,2,2,1,10,16,52,2,2,1,10,21,55,1735,0.5275671871235499,0.8900682488926933
410000,64552,537838,0.0,0.47619048,40.393307,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.566963,0.0,62162.33,66358.81,1,1,3,10,21,33,1,1,3,12,21,34,1849,0.8023057819869479,0.8374868211222954
410000,107955,537838,0.0,0.5,46.689934,41.050884,4.561209,6.0361614,12.35263,5.5356007,0.37484694,3.287977,0.0,5.892157,0.0,0.49601188,0.0,0.88250726,0.0,229354.16,223806.0,2,1,0,11,22,33,2,1,0,18,23,35,1894,0.9941327774929712,0.9708453032233126
410000,65559,537838,0.0,0.4,0.0,36.43486,5.20498,5.9456825,9.615878,0.16571951,0.20810078,5.2935696,0.0,6.7821636,0.0,1.9009647,0.0,2.3566458,3.9829016,56651.363,54555.85,2,2,1,6,15,39,4,2,1,6,18,48,1181,0.20907076727723894,0.9953132918829403
410000,65602,537838,0.0,0.34285715,35.65274,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1764301,0.0,149729.05,132611.56,4,2,5,12,35,32,4,2,5,13,39,36,1144,0.8769478618506207,0.8215085028935706
410000,38221,537838,1.3839804e-10,0.5714286,88.81893,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99957263,0.0,87593.8,94254.766,2,2,1,8,14,35,2,2,1,8,14,35,1258,0.766075851697107,0.2730424006167347
410000,100025,537838,2.1988253e-10,0.23076923,131.27335,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238864,0.0,168505.1,172854.75,2,1,1,6,26,33,2,1,1,6,26,33,1517,0.958046593221592,0.9518208454001826
410000,47269,537838,1.387701e-10,0.3043478,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9320524,0.0,176509.12,185192.1,0,1,0,7,23,47,0,1,0,8,24,49,2690,0.848910532786861,0.9953358224090753
410000,60085,537838,1.7288558e-10,0.6315789,16.54436,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.779958,0.0,56203.848,65774.88,5,0,3,12,19,37,5,0,3,13,20,38,1482,0.6058036181388322,0.7305208391971925
410000,60158,537838,1.12918105e-10,0.64285713,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.725494,0.0,352218.7,351837.06,4,2,0,9,14,38,10,3,0,10,14,39,2081,0.5868920872958295,0.9868884370267954
410000,55229,537838,1.9371325e-10,0.3478261,17.598734,9.09569,9.09569,9.09569,9.09569,0.0,0.0,0.18192078,0.0,2.9294806,0.0,0.20761567,0.0,2.674678,0.0,77048.53,75816.695,0,0,3,8,23,31,0,0,3,13,25,34,1393,0.4839690330154681,0.9122518861716788
410000,55319,537838,2.512992e-10,0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1032958,0.0,103560.31,78974.234,1,14,6,6,12,40,1,15,7,6,12,40,1379,0.6551809802106658,0.43082882211048223
410000,75552,537838,1.6190824e-10,0.25,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7647805,0.0,44151.848,46607.812,2,1,3,8,32,36,2,1,3,8,32,37,1522,0.8923429684450398,0.4229392162088147
410000,75563,537838,1.6130812e-10,0.1764706,5.421992,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59393,0.0,62206.414,53512.664,1,2,1,6,34,31,1,2,1,9,37,35,1896,0.9312483177337065,0.7592419564567388
410000,75595,537838,1.5248483e-10,0.21875,11.754541,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6703975,0.0,81497.805,82335.67,1,1,0,7,32,37,1,1,0,7,32,37,2330,0.9156652879418007,0.9846792116415771
410000,57631,537838,0.0,0.44444445,14.636837,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8709059,0.0,52542.86,55724.3,6,7,1,8,18,31,6,7,1,10,20,31,1441,0.8062540556588591,0.10516737649912988
410000,149995,537838,1.5334485e-10,0.08,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5623742,0.0,197050.34,192658.8,2,0,3,2,25,35,2,0,3,2,26,36,2049,0.9571798287983244,0.9735994092070707
410000,56854,537838,2.339046e-10,0.45,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2567644,0.0,115587.375,114970.32,0,0,1,9,20,35,3,1,2,9,21,36,1339,0.7959907233307784,0.9688213999539237
410000,73951,537838,2.1971576e-10,0.18518518,25.890099,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5875256,0.0,55855.883,61177.723,2,1,1,5,27,40,2,1,1,5,27,40,1431,0.9360364075561377,0.32936924029320036
410000,62849,537838,1.7433308e-10,0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9368198,0.0,127782.14,134782.52,3,1,3,6,12,42,4,2,5,6,12,42,1624,0.6934255398035889,0.9766498036265595
410000,55396,537838,2.1268955e-10,0.47058824,81.91038,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1663673,0.0,91570.766,91065.02,0,0,1,8,17,33,0,0,1,9,17,34,1097,0.8354130776726658,0.8707357022262125
410000,55434,537838,1.9575878e-10,0.1724138,78.63719,37.323116,4.66539,5.3996134,9.184534,0.0074136714,1.473925,5.2469807,0.0,9.478756,0.0,0.8262302,0.0,1.2563078,0.0,153007.16,151461.42,1,0,0,5,29,43,1,0,0,5,29,43,1648,0.9975969738985015,0.8435265074147952
410000,77641,537838,1.6515812e-10,0.41666666,0.0,0.66799724,0.66799724,0.66799724,0.66799724,0.0,0.0,0.009005618,0.0,0.6779894,0.0,-0.018997846,0.0,2.9737484,0.0,93679.26,98943.04,1,0,0,15,36,37,1,0,0,18,36,37,1651,0.7370196917756618,0.8804668680774377
410000,77712,537838,1.7411794e-10,0.25,0.0,8.511149,2.127787,2.3315437,3.6047206,2.2570136,0.0,0.78600025,0.0,0.86001164,0.0,0.04100044,0.0,1.000191,0.0,153142.58,167425.11,0,2,1,5,20,34,0,2,1,6,20,36,1488,0.9110093332030955,0.7928429684718488
410000,71077,537838,4.0573134e-10,0.37142858,71.828804,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2292293,0.0,133501.66,139500.1,4,4,1,13,35,31,4,4,1,21,37,37,1251,0.8846388787785957,0.6329367338042705
410000,71113,537838,4.4830556e-10,0.29411766,21.894823,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.110843,0.0,63921.645,52524.85,1,1,0,5,17,33,1,1,0,7,18,37,1087,0.9009602743388933,0.5424736968276374
410000,71194,537838,4.5641636e-11,0.22727273,0.0,21.971807,3.661968,3.9799466,6.5132627,1.3097439,0.0,3.1517699,0.0,3.923889,0.0,0.09605579,0.0,3.7571313,0.0,59580.934,82199.74,8,10,2,5,22,37,8,11,3,5,24,38,1669,0.8552524994768156,0.8144937407479775
410000,73075,537838,1.7781991e-10,0.33333334,7.5053225,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1707907,0.0,54674.79,47409.203,1,2,0,6,18,42,1,2,0,6,18,42,1751,0.8745096628597846,0.791030970191954
410000,73145,537838,1.7322405e-10,0.13513513,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2415068,0.0,94598.54,100293.95,0,0,0,5,37,32,0,0,0,5,38,33,1766,0.9080017934531236,0.5079865698760095
410000,143257,537838,1.499745e-10,0.11111111,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8853072,0.0,83036.93,86114.52,1,0,1,3,27,38,1,0,1,3,31,43,1453,0.9526039080133213,0.8444735172364876
410000,44917,537838,1.8737306e-10,0.2173913,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5059576,0.0,53422.453,54582.992,1,0,0,5,23,32,1,0,0,5,29,36,1268,0.8264793470047935,0.9244807380756503
410000,75024,537838,1.7719026e-10,0.52380955,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.044975,0.0,129085.15,110651.99,1,2,0,11,21,31,1,2,0,12,24,34,2320,0.3411263795594175,0.9967813002971876
410000,56340,537838,0.0,0.23809524,1480.019,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.187573,2.563491,111196.71,28915.053,1,2,3,5,21,37,1,2,3,6,31,40,1558,0.9159193232201032,0.849081976390466
410000,56374,537838,0.0,0.11111111,6.7177997,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2226937,0.0,103388.164,84494.67,1,1,1,3,27,39,1,1,1,3,27,39,1307,0.9493991392177984,0.7135885970532814
410000,56470,537838,0.0,0.35,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5251215,0.0,72204.86,74572.484,1,2,0,7,20,44,1,2,0,12,23,48,1004,0.8574469228667828,0.9613077730215615
410000,77431,537838,1.0535127e-10,0.27272728,5.679872,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1021597,0.0,352732.25,353741.84,0,1,1,6,22,39,0,1,1,7,22,40,2337,0.9013181243426236,0.9105442618092017
