runNumber,eventNumber,mcChannelNumber,eventWeight,nMSeg_ratio_BIBM_raw,track_scalar_sum_pt_barrel_raw,MS1Vtx_clusE_raw,MS1Vtx_avg_clusE_raw,MS1Vtx_rms_clusE_raw,MS1Vtx_maxclusE_raw,MS1Vtx_l1ecal_raw,MS1Vtx_l1hcal_raw,MS1Vtx_l2ecal_raw,MS1Vtx_l2hcal_raw,MS1Vtx_l3ecal_raw,MS1Vtx_l3hcal_raw,MS1Vtx_l4ecal_raw,MS1Vtx_l4hcal_raw,MS1Vtx_mindR_jetcut_raw,MS1Vtx_sumTrackPt0p2Cone_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s
410000,85992,537838,2.477367477826675e-10,0.31578946113586426,7.519717216491699,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3828628063201904,0.0,97525.1484375,95327.421875,6,19,16,3,2,1,11,23,19,3,3,2,3608
410000,85938,537838,2.0569354552968377e-10,0.6666666865348816,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.430246353149414,0.0,108291.734375,96849.0234375,10,15,17,8,4,24,14,17,18,8,4,25,2673
410000,53447,537838,1.734840604505905e-10,0.6000000238418579,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5849480628967285,0.0,27804.392578125,30303.65625,12,20,18,6,2,3,13,21,18,6,2,4,2332
410000,107092,537838,4.054460656099934e-10,0.5925925970077515,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.779020071029663,0.0,79420.6484375,80968.3046875,16,27,26,9,0,0,17,31,29,10,1,2,2417
410000,143079,537838,1.8618849517704206e-10,0.2777777910232544,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6565968990325928,0.0,69695.5078125,57573.87890625,5,18,17,2,1,6,5,20,19,2,1,6,2614
410000,56490,537838,0.0,0.75,59.947078704833984,22.112468719482422,2.0102243423461914,2.5989270210266113,5.687739372253418,0.6187255382537842,0.0,1.8785886764526367,4.02597713470459,2.7232859134674072,3.776700496673584,-0.05288311466574669,-0.0006203288794495165,1.0390968322753906,0.0,214056.21875,225722.03125,12,16,20,9,5,2,15,17,22,11,7,3,2210
410000,111666,537838,1.8535542545272676e-10,0.4615384638309479,0.0,17.943754196166992,5.981251239776611,7.801664352416992,12.924838066101074,0.13246063888072968,0.0,0.6195173263549805,7.147424697875977,1.093185544013977,4.1200151443481445,-0.12187202274799347,0.007441988214850426,1.7171449661254883,0.0,110714.8828125,98102.1796875,12,26,20,5,1,4,13,29,23,5,1,5,2846
410000,77430,537838,2.462012815840353e-10,0.6470588445663452,0.0,11.265979766845703,1.6094255447387695,1.766409158706665,2.5763254165649414,0.297270804643631,0.0,1.3955339193344116,0.8359084129333496,2.1514554023742676,1.2985657453536987,-0.024812303483486176,-0.006043012719601393,2.7780675888061523,0.0,94151.8984375,98236.046875,11,17,21,4,2,3,11,18,22,5,3,3,1483
410000,77470,537838,1.8426833670037723e-10,1.25,0.0,4.167420387268066,1.3891401290893555,2.0424559116363525,3.469994306564331,0.08799469470977783,0.0,0.12899650633335114,-0.03240657225251198,1.788022756576538,0.0,0.06899704039096832,0.0,1.3870493173599243,0.0,193100.359375,190450.65625,5,4,36,6,2,0,5,4,38,6,2,0,3334
410000,119464,537838,1.4704169826185165e-10,0.1666666716337204,34.59965896606445,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.936063528060913,0.0,164059.734375,187191.765625,5,30,29,8,3,2,5,33,31,8,4,3,1297
410000,58028,537838,1.483009132163815e-10,0.3076923191547394,32.64506530761719,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.313258409500122,0.0,135144.71875,140960.640625,8,26,31,6,2,6,10,30,33,6,2,6,2795
410000,91889,537838,1.6253426382561997e-10,0.4000000059604645,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.119802951812744,0.0,129857.421875,88930.625,4,10,19,10,0,1,5,11,19,10,0,1,2722
