runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_endcap_avg_dR_raw,MSTracklet_endcap_rms_dR_raw,MSeg_endcap_avg_dR_raw,MSeg_endcap_rms_dR_raw,MS1Vtx_endcap_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nTGC_s,scoreNN1e,scoreNN2e
410000,149614,537839,6.107239e-14,0.0,0.0,0.44720796,0.49644634,4153.0,0.024992704,0.87940013,1.6412868,2.6379209,8.0,209859.86,202294.47,2,4,1,8,39,32,2,4,1,11,43,35,2173,0.9979315023935567,0.968863325034314
410000,106428,537839,0.0,0.7920731,0.7921032,0.5147995,0.5682387,2379.0,0.10905576,0.0,0.0,-1.0,8.0,48064.31,80921.79,3,3,0,8,20,36,3,3,0,9,22,38,1300,0.8308853478938574,0.7342868639698505
410000,52445,537839,1.8206775e-10,0.8804252,0.90420794,0.42586926,0.50650775,2078.0,0.058045775,0.8664961,0.8664961,0.8664961,9.0,96431.414,151840.11,3,0,0,4,35,38,3,0,0,5,36,42,940,0.85623215039642,0.6375855862284057
410000,63320,537839,5.9821414e-10,0.0,0.0,0.42962864,0.5206239,2976.0,0.380694,-0.44015595,0.44015595,-0.44015595,8.0,121593.914,121543.96,0,0,0,5,52,41,0,0,0,5,55,43,1598,0.9299485189059921,0.8058364945804564
410000,76960,537839,1.2212019e-10,0.54627854,0.5766195,0.547075,0.58571154,2363.0,0.12658739,0.05628234,3.9303403,12.653,8.0,210740.98,237753.73,5,2,0,14,31,51,5,2,0,14,32,53,1211,0.9999993384392495,0.4822666564477207
410000,58969,537839,5.714389e-10,0.98078805,0.98078805,0.4466329,0.4943604,2554.0,0.43027502,0.0,0.0,-1.0,9.0,128994.56,130105.06,1,1,2,10,25,39,1,1,2,13,26,42,1151,0.8190252016651213,0.8697350403282158
410000,109228,537839,2.2501703e-10,0.9876753,0.98767525,0.29194707,0.38235095,2629.0,0.17089891,0.0,0.0,-1.0,20.0,112950.74,112329.516,5,2,0,6,22,31,5,2,0,9,25,35,1257,0.8467841268448886,0.9986521309300496
410000,111028,537839,5.142094e-10,0.0,0.0,0.43921503,0.50548923,2866.0,0.20167184,0.0,0.0,-1.0,13.0,125257.11,129978.516,6,1,1,12,5,35,6,1,1,14,5,37,1383,0.403779461366393,0.9551046851980904
410000,140766,537839,0.0,0.5974243,0.5974243,0.57024914,0.6007776,5046.0,0.14168489,0.86974984,2.2827694,5.354,4.0,198856.47,189467.8,1,3,2,10,24,39,1,3,2,11,32,49,2567,0.9999999005654666,0.9758687309726544
410000,110381,537839,1.05795234e-10,0.0,0.0,0.4460528,0.47015247,2987.0,0.18963659,0.0,0.0,-1.0,9.0,266378.25,268709.72,1,0,5,4,22,37,1,0,5,4,22,37,1257,0.9078272773052255,0.8720779336382747
410000,110420,537839,1.2229862e-10,0.0,0.0,0.48659202,0.54374987,2550.0,0.004772663,-0.016889224,3.0290968,5.3334618,8.0,161291.98,161946.05,2,2,1,4,13,39,2,2,1,5,16,40,1329,0.9765493934018566,0.46992896797122075
410000,21076,537839,0.0,0.5597958,0.55979574,0.43143058,0.5059617,3492.0,0.36117744,1.3574383,2.9016573,3.922,6.0,67611.17,65356.547,0,3,0,19,45,38,0,3,0,19,46,39,1813,0.7914990869273352,0.8290559655664689
410000,16440,537839,1.766083e-10,0.0,0.0,0.4632248,0.513953,2106.0,0.4223913,-0.7616569,1.3270236,0.3250218,6.0,125680.81,123280.78,2,4,0,14,19,32,2,4,0,16,19,33,1048,0.47056823163747763,0.2951060838664945
410000,102083,537839,3.2846964e-10,1.0008361,1.0008394,0.4144303,0.4577134,2905.0,0.13398194,0.0,0.0,-1.0,5.0,163256.89,161920.3,0,0,0,6,14,36,0,0,0,8,17,39,1390,0.8054835750817874,0.675743170112796
410000,102147,537839,4.3408083e-11,0.0,0.0,0.45203367,0.56385005,1994.0,0.9477583,0.0,0.0,-1.0,6.0,58767.176,68832.39,4,0,3,14,19,32,5,0,3,14,22,35,989,0.49501286832860025,0.291185028602158
410000,102181,537839,2.28112e-11,0.0,0.0,0.59656835,0.6279284,5922.0,0.05559524,-0.9881128,2.817244,2.0763245,5.0,253709.17,264435.4,0,0,2,6,19,42,0,0,2,8,21,43,2934,0.9753445067419007,0.9930329462639734
410000,99861,537839,1.5614997e-10,0.0,0.0,0.4134107,0.4690862,2952.0,0.412354,0.0,0.0,-1.0,12.0,135957.44,134062.73,0,0,2,7,34,32,0,0,2,8,35,34,1599,0.9231020773882516,0.9469689442324711
410000,100107,537839,1.7952326e-10,0.8320833,0.8320833,0.42456725,0.4785525,3558.0,0.74239355,0.0,0.0,-1.0,7.0,89938.2,103757.51,1,0,2,9,27,42,1,0,2,10,29,43,1923,0.965560266103986,0.9412603284751908
410000,127067,537839,3.263037e-10,0.0,0.0,0.41677392,0.47813278,2848.0,0.044179678,0.3084991,1.8070822,2.696,6.0,172341.38,176010.89,1,1,0,7,15,34,1,1,0,9,15,36,1378,0.9400894374469606,0.42392065862242156
410000,93430,537839,5.861352e-10,1.0530918,1.0530918,0.46357742,0.50159943,3143.0,0.120636106,0.0,0.0,-1.0,12.0,114061.02,116001.45,1,1,1,9,16,38,1,1,1,10,17,38,1748,0.3384037251308525,0.9844544563272082
410000,17628,537839,1.7076596e-10,0.93142885,0.93142885,0.3799336,0.45055628,1995.0,0.43104392,0.0,0.0,-1.0,12.0,47014.46,54914.816,0,0,0,2,18,34,0,0,0,8,23,38,1016,0.9529328578023349,0.8929581092279681
410000,55333,537839,6.949301e-14,0.0,0.0,0.37674424,0.40953672,3094.0,0.13562131,0.0,0.0,-1.0,12.0,96725.56,101167.516,0,0,2,6,16,33,0,0,2,6,16,34,1571,0.8227809786147503,0.9569698318830658
410000,130510,537839,0.0,0.0,0.0,0.44389397,0.5118905,3612.0,0.058777094,0.0,0.0,-1.0,8.0,99161.07,120071.016,4,2,1,7,22,35,4,2,1,7,25,37,2061,0.855661988932839,0.937533202061634
410000,58459,537839,0.0,0.9716689,0.9716689,0.52011234,0.5757401,4607.0,0.03568995,0.0,0.0,-1.0,7.0,148701.95,166057.77,4,3,1,7,25,31,4,4,2,7,25,31,2423,0.8377916622169694,0.9926006403212448
410000,104419,537839,0.0,0.6586428,0.6586428,0.4787914,0.502484,3512.0,0.06649929,0.037035957,1.484547,1.672,11.0,91980.74,98897.81,3,2,2,10,29,40,3,3,2,12,31,44,2188,0.8363259134944842,0.9818663168012283
410000,89218,537839,5.769072e-10,0.0,0.0,0.45584238,0.4909826,4342.0,0.18960309,0.5181508,3.5142496,5.6219926,8.0,116831.73,112245.14,6,0,0,5,28,39,6,0,0,5,28,39,2234,0.999655060732656,0.9757485471154645
410000,99117,537839,4.2775828e-11,0.92896104,0.92896104,0.39683965,0.4412764,1968.0,0.14027452,3.4127254,3.4573631,3.9664989,5.0,59249.87,88683.45,3,1,3,8,40,38,3,1,3,9,41,39,910,0.9180519777126726,0.12398264749782206
410000,118163,537839,4.197111e-11,0.82203764,0.8427068,0.45918548,0.5182546,3263.0,0.0931555,0.0,0.0,-1.0,7.0,80695.47,85862.875,3,3,0,6,46,45,3,3,0,7,47,47,1756,0.9440347691203774,0.9010697316672541
410000,118220,537839,5.343228e-12,0.0,0.0,0.50218344,0.558189,2511.0,0.29586673,0.0,0.0,-1.0,3.0,79248.914,89788.055,1,0,0,6,22,33,1,1,1,8,24,35,1322,0.8923188135706456,0.1086073587897346
410000,118456,537839,0.0,0.6029817,0.6029817,0.46066248,0.5017793,2966.0,0.08641505,1.0558088,4.8686147,12.251674,5.0,77016.945,71132.37,0,3,0,12,25,36,0,3,0,14,26,40,1372,0.9190799603741552,0.35430065491901974
410000,111060,537839,6.0723976e-10,1.103257,1.103257,0.3674773,0.41997427,2288.0,0.23101163,0.0,0.0,-1.0,10.0,91417.64,73184.48,0,1,0,9,10,45,0,1,0,12,11,47,1146,0.4977114011004633,0.8558417550868038
410000,69650,537839,5.712893e-10,0.95756716,0.95756716,0.48220438,0.5238836,2430.0,0.06411913,3.5522766,4.040077,6.224,8.0,131181.48,97204.8,1,3,3,6,26,31,2,3,3,7,28,31,1112,0.9688682751005976,0.5509289939501361
410000,76425,537839,2.079354e-10,0.37913463,0.37913463,0.5016733,0.563611,3969.0,0.2714646,-0.5423008,2.239007,3.0531094,7.0,146498.19,142409.39,3,0,1,5,16,41,3,0,1,7,18,45,2029,0.9999956501593499,0.9577316539808021
410000,140976,537839,0.0,0.0,0.0,0.43373758,0.46760035,2944.0,0.17792988,0.0,0.0,-1.0,10.0,74312.41,106155.016,3,0,0,9,17,35,3,0,0,11,19,38,1678,0.6827088405935874,0.8974086388189397
410000,2567,537839,1.6277711e-10,0.9175984,0.9175984,0.3952249,0.48934108,2314.0,0.030254066,0.0,0.0,-1.0,7.0,66911.414,84042.79,0,0,2,5,25,45,0,0,2,7,27,48,1252,0.917806796155116,0.6139772733460471
410000,2565,537839,1.3789747e-10,0.75454277,0.77639925,0.61512434,0.65647763,4381.0,0.16946046,0.0,0.0,-1.0,9.0,169062.61,153331.5,0,0,0,7,17,33,0,0,0,10,18,34,2029,0.82284619580344,0.9937104856386442
410000,107703,537839,1.0029352e-10,0.0,0.0,0.49160483,0.5371815,5368.0,0.022280931,3.0534654,5.6758313,13.140997,14.0,292658.06,295678.94,2,1,3,11,33,40,2,1,3,14,34,42,2770,0.9933920978951345,0.9995623118211885
410000,3132,537839,1.1493249e-10,0.7412765,0.8375702,0.56480014,0.6190095,3378.0,0.3169732,0.0,0.0,-1.0,11.0,216126.88,215682.39,0,0,0,10,31,51,0,0,0,10,31,51,1726,0.8659143324419709,0.9840262032644319
410000,3192,537839,1.4268367e-10,0.0,0.0,0.51342666,0.56325716,3033.0,0.3748805,0.0,0.0,-1.0,12.0,109543.62,133366.0,1,1,0,7,13,36,1,1,0,8,14,37,1725,0.6827870823280091,0.9571591061651837
410000,3359,537839,1.9570084e-10,0.4563157,0.45631573,0.49395618,0.5918807,1616.0,0.50066364,0.0,0.0,-1.0,7.0,75226.695,84319.74,0,0,0,6,19,36,0,0,0,6,20,38,942,0.8539750212174957,0.3401437341293092
410000,57296,537839,1.8125153e-10,1.1134386,1.1134386,0.5532296,0.59584785,2222.0,0.009701729,0.0,0.0,-1.0,8.0,51169.81,72344.086,0,3,2,9,30,32,0,3,2,10,31,34,1233,0.873578789621945,0.704327177260333
410000,102468,537839,0.0,0.97859436,0.97859436,0.5630655,0.61072266,2304.0,0.0604465,0.53121364,1.7609768,3.787799,7.0,53924.33,53523.35,1,0,0,8,29,31,1,0,0,9,31,33,1305,0.9999786231898499,0.5249793294703936
410000,70606,537839,1.3928858e-10,0.0,0.0,0.5354701,0.5911063,3121.0,0.32708585,-3.8382711,8.63849,4.6814146,8.0,125686.586,130810.69,2,0,6,8,21,43,2,0,6,9,21,44,1769,0.9075885103212139,0.8434319880443139
410000,116092,537839,3.2699837e-10,0.67587084,0.67587084,0.424104,0.4792759,3861.0,0.030098915,0.0,0.0,-1.0,12.0,178335.34,174057.69,3,0,1,10,54,35,3,0,1,10,55,37,1993,0.7273711915394769,0.9937250546845985
410000,123689,537839,5.408157e-10,0.0,0.0,0.44631824,0.51498204,4114.0,0.15629244,0.0,0.0,-1.0,6.0,167137.69,153490.16,2,4,1,15,34,37,2,4,1,18,39,40,2092,0.5219162666819257,0.9473362249010869
410000,25175,537839,1.5246804e-10,0.1227926,0.1227926,0.48844716,0.5461255,2045.0,0.13181311,0.0,0.0,-1.0,7.0,115657.99,121150.82,1,2,0,11,53,35,1,2,0,16,57,40,1029,0.6549545353072799,0.38890763021407204
410000,40136,537839,2.1098318e-10,0.9745906,0.9745906,0.577409,0.6310321,3216.0,0.20248127,2.0656242,2.6198013,4.872,6.0,137755.1,132379.47,1,1,1,6,19,39,1,1,1,6,20,42,1773,0.9002026227524953,0.7584775223550541
410000,55695,537839,0.0,0.11837938,0.11837937,0.6568335,0.72208726,2595.0,0.5544639,0.3849883,1.4489834,2.413,8.0,124627.69,133193.58,2,3,2,8,21,42,3,3,3,8,25,45,1315,0.9917813740451735,0.6682506151182289
410000,117014,537839,7.076543e-14,0.9893585,0.98935854,0.5317168,0.56223416,3731.0,0.045858324,0.0,0.0,-1.0,12.0,58498.09,55205.566,4,3,1,6,19,36,4,3,1,7,21,40,1968,0.8474776784621668,0.9950606942256048
410000,117251,537839,0.0,0.0,0.0,0.52347577,0.57372,3475.0,0.053150296,-2.243,2.243,-2.243,8.0,161031.58,138209.27,0,0,0,4,13,37,0,0,0,4,14,37,1714,0.8445254011790847,0.939025225953476
410000,31060,537839,5.621117e-10,0.7689333,0.76920277,0.45244288,0.50412464,3250.0,0.055354357,0.0,0.0,-1.0,10.0,98764.48,106318.08,2,1,0,10,23,32,2,1,0,11,24,33,1322,0.761306274235305,0.9621668625848204
410000,31091,537839,4.5634294e-10,0.0,0.0,0.40539676,0.4548309,4113.0,0.17768696,0.0,0.0,-1.0,5.0,60723.887,122812.55,1,1,0,4,30,40,1,1,0,4,31,41,1899,0.9496680682445842,0.92004809338823
410000,144801,537839,1.5232432e-10,0.0,0.0,0.53633064,0.5809029,2691.0,0.202613,0.65852433,3.6775053,8.307512,8.0,128180.65,132269.34,0,0,0,10,33,31,0,0,0,11,39,36,1066,0.994391729150796,0.5241366068132416
410000,48145,537839,1.8734192e-10,0.92474973,0.92474973,0.473385,0.5232518,3564.0,0.34299427,-0.88177824,5.000293,4.692,6.0,76047.25,89801.58,2,1,1,10,34,36,2,1,1,10,36,38,1846,0.9973412734769636,0.9049225930142852
410000,67390,537839,1.8490072e-10,0.0,0.0,0.37427297,0.42710945,2462.0,0.4640528,0.0,0.0,-1.0,9.0,71670.35,82027.33,4,2,4,10,35,33,4,2,4,10,36,34,1374,0.844139835223268,0.7404476725589284
410000,18465,537839,0.0,1.0150067,1.015312,0.4700676,0.49466458,2761.0,0.4848025,-5.312,5.312,-5.312,7.0,81123.07,112285.25,5,2,3,12,23,31,5,2,3,12,26,32,1465,0.7267292435890895,0.8944112790436827
410000,97945,537839,4.598e-11,0.0,0.0,0.5183085,0.5545631,6171.0,0.12365952,0.0,0.0,-1.0,7.0,708917.7,717817.3,1,3,0,9,31,45,1,3,0,9,33,46,3245,0.8794838535777257,0.9971710646609198
410000,98117,537839,1.7787846e-11,0.0,0.0,0.40629894,0.45352206,3587.0,0.10182834,0.0,0.0,-1.0,11.0,385886.9,392557.88,4,1,2,2,45,34,4,1,2,2,46,36,1715,0.9429448194844867,0.9747565711687636
410000,65240,537839,2.41369e-10,0.0,0.0,0.37527642,0.4470938,1855.0,0.26327717,-0.52026224,4.400509,4.448749,5.0,49439.57,50146.656,0,1,2,5,21,32,0,1,2,5,21,32,984,0.9918615092523195,0.10602556813007724
410000,65265,537839,1.431502e-10,0.0,0.0,0.44915837,0.5192929,2976.0,0.0027258396,0.0,0.0,-1.0,9.0,306282.75,296947.53,7,1,1,12,22,37,7,1,1,13,23,37,1103,0.7815316030763323,0.846213262423863
410000,63035,537839,4.400002e-10,0.74639887,0.76313233,0.5173514,0.5628851,5621.0,0.09950018,0.0,0.0,-1.0,13.0,210487.53,216327.36,2,0,0,13,25,50,2,0,0,14,27,55,3035,0.7437793968815698,0.9997234737755897
410000,63198,537839,6.302506e-10,0.9583206,0.9583206,0.43919337,0.46866363,4104.0,0.054353952,0.0,0.0,-1.0,5.0,102565.67,100407.54,2,0,1,9,20,46,2,0,1,9,21,48,2061,0.7055084190839751,0.9538196757666294
410000,10020,537839,3.4983066e-10,0.95300764,0.9530415,0.47646984,0.54955965,2173.0,0.044503868,-1.1287001,2.590149,1.3980211,8.0,128974.28,132217.06,3,1,0,8,9,39,3,1,0,10,11,41,955,0.9108696389058243,0.6195794708395344
410000,71614,537839,3.7532893e-10,0.0,0.0,0.3764845,0.460763,2316.0,0.10936588,-0.17708062,0.66334695,0.42404625,11.0,116248.164,141357.42,3,1,0,7,23,32,3,1,0,7,25,34,1003,0.9998740270688758,0.7536770791235737
410000,42214,537839,0.0,0.0,0.0,0.45912236,0.52835476,3899.0,0.1362285,0.0,0.0,-1.0,5.0,105155.2,120747.44,0,0,1,7,15,41,0,0,1,7,15,41,1753,0.7343295479639591,0.8864182259032659
410000,59447,537839,0.0,0.0,0.0,0.55174786,0.57873523,4097.0,0.14590871,0.0,0.0,-1.0,9.0,138395.36,145421.62,2,2,2,15,11,33,2,2,2,15,11,34,2222,0.35080948527261213,0.9817077327261681
410000,73690,537839,2.0996241e-10,0.0,0.0,0.5265048,0.554077,5610.0,0.041594505,0.0,0.0,-1.0,8.0,51136.457,76477.984,2,1,2,13,15,41,2,1,2,15,15,42,3067,0.5048539148618798,0.9971385417903018
410000,92816,537839,7.194126e-11,0.0,0.0,0.5606108,0.5884929,6044.0,0.002577573,0.0,0.0,-1.0,3.0,322880.7,337414.12,0,0,4,4,29,33,0,0,4,4,31,34,3093,0.9354256929339329,0.9886204889413439
410000,111606,537839,5.7067157e-10,0.0,0.0,0.40756628,0.47487026,3231.0,0.2593792,0.0,0.0,-1.0,10.0,142449.9,133208.12,0,0,0,9,19,39,0,0,0,9,20,41,1626,0.7669733524264057,0.9314816678288457
410000,86685,537839,3.0712682e-11,0.37153915,0.37153915,0.47814298,0.53626084,3050.0,0.08479963,-1.701737,1.701737,-1.701737,7.0,531909.56,537405.1,1,1,0,1,34,40,1,1,0,1,34,40,1545,0.14197054199461856,0.850469865402343
410000,92667,537839,7.472428e-11,0.5824179,0.58877367,0.39717633,0.45655176,2529.0,0.11428428,1.193,1.193,1.193,7.0,320249.25,323899.88,0,0,0,6,31,35,0,0,0,6,35,38,1108,0.8262732763145852,0.5705360197294971
410000,61391,537839,1.9885274e-10,0.0,0.0,0.3454137,0.43086934,2581.0,0.5517457,0.0,0.0,-1.0,6.0,119849.66,119570.29,2,0,0,15,33,36,2,0,0,17,34,38,1271,0.7944531027832082,0.48063208245239464
