runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_endcap_avg_dR_raw,MSTracklet_endcap_rms_dR_raw,MSeg_endcap_avg_dR_raw,MSeg_endcap_rms_dR_raw,MS1Vtx_endcap_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nTGC_s
410000,81530,537838,1.470867178055002e-10,0.0,0.0,0.47659996151924133,0.5550075173377991,3377.0,0.16193640232086182,0.0,0.0,-1.0,3.0,145860.5625,146499.359375,5,2,16,4,11,35,5,2,16,5,11,36,1499
410000,81643,537838,1.6954705694960381e-10,0.0,0.0,0.4374990165233612,0.4932642877101898,2792.0,0.1463792324066162,0.0,0.0,-1.0,4.0,73380.109375,77388.75,0,1,0,6,11,32,0,1,0,7,13,34,1672
410000,81723,537838,1.6203911823442496e-10,0.0,0.0,0.37748101353645325,0.416264146566391,3291.0,0.5984303951263428,0.0,0.0,-1.0,18.0,163207.609375,133246.75,0,2,1,2,27,41,0,2,1,2,28,41,1664
410000,43383,537838,1.8640108900846997e-10,1.1133143901824951,1.1133143901824951,0.47278204560279846,0.5000765919685364,3757.0,0.12273800373077393,0.0,0.0,-1.0,12.0,229218.109375,247966.609375,1,6,0,17,29,34,2,7,0,17,29,34,1542
410000,27393,537838,6.530518348313308e-10,0.7977848052978516,0.7977848052978516,0.5424883365631104,0.5997205972671509,2512.0,0.06198382377624512,0.0,0.0,-1.0,5.0,78389.34375,78149.4453125,2,1,3,4,34,39,2,1,3,6,35,39,1069
410000,115650,537838,1.5980015921623902e-10,0.405123233795166,0.405123233795166,0.46674028038978577,0.5405776500701904,2482.0,0.9980099201202393,0.775219738483429,3.2804970741271973,4.547999858856201,6.0,106728.1015625,105023.515625,2,0,2,8,44,54,2,0,2,9,47,58,1161
410000,72271,537838,3.9961123299292467e-10,0.7229818105697632,0.7312183976173401,0.4533890187740326,0.5062183141708374,1893.0,0.16858410835266113,-0.02067852020263672,2.438410997390747,3.4068288803100586,7.0,20123.4296875,23170.1015625,4,0,0,9,8,36,4,0,0,11,11,40,1087
410000,83328,537838,1.4469676845596524e-10,0.0,0.0,0.38387927412986755,0.4518640637397766,2001.0,0.27331626415252686,0.0,0.0,-1.0,18.0,96934.65625,97132.6328125,1,0,1,2,42,48,1,0,1,2,45,53,1001
410000,136174,537838,0.0,0.5429309010505676,0.5820134282112122,0.4373931884765625,0.5076586604118347,2253.0,0.4757198095321655,0.0,0.0,-1.0,5.0,59801.73828125,72067.9609375,0,3,0,9,32,35,0,3,0,10,32,35,1065
410000,136203,537838,0.0,0.0,0.0,0.5156521797180176,0.5555881261825562,3618.0,2.6063015460968018,0.0,0.0,-1.0,11.0,37139.8828125,33733.74609375,2,1,2,13,25,34,2,1,2,16,26,36,1711
410000,136267,537838,0.0,0.0,0.0,0.4220007359981537,0.4714057147502899,2625.0,0.061611175537109375,0.0,0.0,-1.0,6.0,115452.5546875,95144.28125,4,4,1,12,26,40,4,4,1,12,27,42,1198
410000,45255,537838,0.0,0.0,0.0,0.488533079624176,0.5579240918159485,3339.0,0.23470783233642578,0.8221590518951416,0.8221590518951416,0.8221590518951416,4.0,54270.41796875,25799.12890625,2,3,1,20,18,40,2,3,1,24,18,43,1796
410000,62097,537838,3.326033198858269e-11,0.610830545425415,0.6642676591873169,0.545950174331665,0.5807555913925171,4605.0,0.08383136242628098,0.0,0.0,-1.0,13.0,253182.34375,256482.40625,3,3,2,5,44,33,3,3,2,8,47,37,2051
410000,57631,537838,0.0,0.0,0.0,0.43028151988983154,0.47224920988082886,2487.0,0.3475980758666992,0.0,0.0,-1.0,3.0,52542.859375,55724.30078125,6,7,1,8,18,31,6,7,1,10,20,31,1441
410000,50609,537838,1.992974812958792e-10,0.7601080536842346,0.8256628513336182,0.4699896574020386,0.5368043184280396,2172.0,0.25167131423950195,0.0,0.0,-1.0,7.0,51843.59765625,53096.3359375,2,3,5,13,23,34,2,3,5,14,25,35,1115
410000,50668,537838,2.300230561580463e-10,0.9633787274360657,0.9633787274360657,0.5270904302597046,0.5638846158981323,2797.0,0.23044008016586304,0.0,0.0,-1.0,7.0,20455.107421875,26688.64453125,3,0,2,13,17,39,3,0,2,14,18,39,1222
410000,46288,537838,7.79639075737873e-14,0.0,0.0,0.3970698118209839,0.4646632969379425,2949.0,0.03759080171585083,0.0,0.0,-1.0,13.0,65096.56640625,93085.0,0,1,2,17,18,32,0,1,2,20,20,33,1408
410000,78453,537838,0.0,0.9849497675895691,0.9849497675895691,0.5369570851325989,0.570523738861084,4919.0,0.32117509841918945,-0.8486728072166443,4.133022308349609,2.5014965534210205,12.0,173219.1875,151575.734375,5,5,2,8,17,31,5,5,2,9,17,31,2569
410000,78549,537838,0.0,0.0,0.0,0.3874838650226593,0.45976799726486206,2935.0,0.16353917121887207,3.1535658836364746,5.354645729064941,12.468000411987305,5.0,44925.35546875,92288.7890625,3,2,0,13,17,37,4,3,0,14,20,44,1640
410000,1220,537838,1.3681007715593552e-10,0.0,0.0,0.36152881383895874,0.4134986102581024,3567.0,0.20952969789505005,0.0,0.0,-1.0,6.0,187444.125,183494.5,0,0,0,3,22,34,0,0,0,3,23,35,1872
410000,1269,537838,1.412986810889194e-10,0.0,0.0,0.5714618563652039,0.6349537372589111,2060.0,0.6373659372329712,0.0,0.0,-1.0,6.0,113215.3046875,122274.953125,0,1,1,1,23,33,0,1,1,1,23,33,901
410000,110557,537838,2.570231250054178e-10,0.0,0.0,0.5453588366508484,0.5914661288261414,3138.0,0.87947016954422,0.0,0.0,-1.0,4.0,20181.78515625,23044.4609375,2,2,1,12,33,49,2,2,1,14,36,54,1965
410000,115051,537838,1.9660953420874705e-10,0.8778793215751648,0.8778793215751648,0.4814143180847168,0.5588234663009644,2231.0,0.9468832612037659,0.0,0.0,-1.0,7.0,35689.375,34691.51171875,1,4,2,12,21,42,1,4,2,14,27,49,1151
410000,111871,537838,1.660884485499281e-10,0.0,0.0,0.43717971444129944,0.5160040259361267,2967.0,0.6844154000282288,0.0,0.0,-1.0,6.0,0.0,24957.306640625,1,0,5,11,35,31,1,0,5,11,38,31,1597
410000,111990,537838,1.6586941542495737e-10,0.0,0.0,0.4396372437477112,0.4952390193939209,3835.0,0.06653702259063721,0.0,0.0,-1.0,6.0,27770.1953125,37024.78125,1,0,1,9,50,41,2,1,3,10,51,43,1812
410000,51988,537838,1.8029334969416055e-10,0.0,0.0,0.3943796455860138,0.4366797208786011,3095.0,0.4133836030960083,0.0,0.0,-1.0,3.0,134464.546875,126337.6328125,1,2,1,11,35,33,1,2,1,12,36,34,1604
410000,51963,537838,1.5379075790633578e-10,0.7482475638389587,0.7491475343704224,0.5414112210273743,0.6059614419937134,2241.0,1.1264171600341797,0.0,0.0,-1.0,6.0,68221.8359375,69024.03125,2,2,1,11,20,59,2,2,1,12,20,59,1029
410000,52907,537838,2.1913323933198114e-10,0.4496091902256012,0.4496092200279236,0.41814085841178894,0.4698742628097534,2729.0,0.43322235345840454,-0.421999990940094,0.421999990940094,-0.421999990940094,5.0,23216.76953125,34079.171875,0,0,2,10,26,39,0,0,2,12,27,40,1671
410000,55396,537838,2.1268954653042016e-10,0.0,0.0,0.4546477496623993,0.5129596590995789,2146.0,0.2895791530609131,0.0,0.0,-1.0,13.0,91570.765625,91065.0234375,0,0,1,8,17,33,0,0,1,9,17,34,1097
410000,55434,537838,1.957587841827646e-10,0.0,0.0,0.2723050117492676,0.33444854617118835,3013.0,0.34587931632995605,1.047404408454895,2.3830392360687256,4.163966655731201,10.0,153007.15625,151461.421875,1,0,0,5,29,43,1,0,0,5,29,43,1648
410000,147446,537838,0.0,0.6500696539878845,0.6500696539878845,0.4503346383571625,0.5107311606407166,2506.0,3.0681819915771484,0.0,0.0,-1.0,10.0,58555.0078125,41009.140625,2,1,0,6,24,38,2,1,0,9,25,41,1087
410000,147488,537838,0.0,0.0,0.0,0.41040894389152527,0.4624079167842865,3997.0,0.009461760520935059,0.0,0.0,-1.0,5.0,60962.38671875,61345.69140625,1,1,2,6,11,36,1,1,2,6,11,36,2109
410000,122761,537838,6.406874475395341e-10,0.0,0.0,0.5221341848373413,0.5734785795211792,4386.0,0.22585847973823547,-1.3347755670547485,5.996976852416992,3.844672918319702,7.0,60558.078125,76373.4453125,0,0,3,11,41,31,0,0,3,13,47,33,2308
410000,82719,537838,6.324762380494064e-10,0.0,0.0,0.4013139009475708,0.4716646373271942,3011.0,0.12219715118408203,-0.07943715900182724,1.631605625152588,2.990000009536743,11.0,66883.7734375,86555.09375,3,2,3,8,12,49,4,3,5,8,15,52,1492
