runNumber,eventNumber,mcChannelNumber,eventWeight,nMSeg_ratio_BIBM_raw,track_scalar_sum_pt_barrel_raw,MS1Vtx_clusE_raw,MS1Vtx_avg_clusE_raw,MS1Vtx_rms_clusE_raw,MS1Vtx_maxclusE_raw,MS1Vtx_l1ecal_raw,MS1Vtx_l1hcal_raw,MS1Vtx_l2ecal_raw,MS1Vtx_l2hcal_raw,MS1Vtx_l3ecal_raw,MS1Vtx_l3hcal_raw,MS1Vtx_l4ecal_raw,MS1Vtx_l4hcal_raw,MS1Vtx_mindR_jetcut_raw,MS1Vtx_sumTrackPt0p2Cone_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s
473915,2001600520,0,1.0,0.8888888955116272,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.089296340942383,4.072720527648926,34781.0,22110.716796875,8,9,16,10,2,15,9,12,17,12,2,15,1072
473617,1227905266,0,1.0,0.20000000298023224,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1324656009674072,0.0,30253.908203125,26426.671875,6,30,26,9,11,8,6,30,26,9,12,9,1443
483767,107161128,0,1.0,1.5714285373687744,0.0,0.8699708580970764,0.8699708580970764,0.8699708580970764,0.8699708580970764,0.0,0.0,0.0,0.70760577917099,0.0,-0.2288472205400467,0.0,-0.01988505944609642,3.777153253555298,0.0,26214.32421875,55180.03515625,11,7,19,11,11,7,19,7,19,11,11,7,1003
480219,1677249321,0,1.0,1.058823585510254,6.472317695617676,21.493440628051758,3.0704917907714844,3.783939838409424,8.385196685791016,0.8770288825035095,0.0,2.2222907543182373,2.446883201599121,7.194724082946777,0.22233860194683075,-0.1574912965297699,0.0,1.7667404413223267,0.0,0.0,25257.6171875,18,17,16,4,14,12,19,19,20,5,14,12,943
480219,647622565,0,1.0,0.8999999761581421,0.0,1.2031785249710083,1.2031785249710083,1.2031785249710083,1.2031785249710083,0.11015678942203522,0.0,0.3382035791873932,0.0,0.18416810035705566,0.0,0.0,0.0,2.1647565364837646,0.0,25691.125,21261.16015625,9,10,30,14,22,16,10,10,31,19,25,19,1179
484780,2948123236,0,1.0,0.4000000059604645,6.809379577636719,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6194119453430176,0.0,30145.6796875,35914.57421875,6,15,18,13,16,7,6,15,18,17,16,7,2116
484780,2187510943,0,1.0,0.5833333134651184,0.0,0.6302125453948975,0.6302125453948975,0.6302125453948975,0.6302125453948975,0.10065986216068268,0.0,0.11989320069551468,0.0,0.10031459480524063,0.0,0.0,0.0,3.19806170463562,0.0,10658.666015625,33971.7734375,7,12,26,16,15,23,10,13,28,19,16,23,1174
484780,182470696,0,1.0,0.25,0.0,3.67960262298584,1.8398010730743408,1.8762457370758057,2.2078089714050293,0.11904220283031464,0.0,0.8908835649490356,0.0,0.8883983492851257,0.0,0.04103052243590355,0.0,3.3041298389434814,0.0,19549.296875,24852.013671875,2,8,17,6,10,14,2,9,18,6,10,14,956
484780,1411937329,0,1.0,0.5882353186607361,0.0,42.58899688720703,5.323624610900879,5.949258804321289,10.24707317352295,2.079935073852539,0.0,6.113559722900391,0.8920844793319702,13.244808197021484,3.0661656856536865,1.8186699151992798,0.008111637085676193,3.768373727798462,0.0,0.0,23549.94921875,10,17,16,11,12,12,12,17,18,13,14,14,807
474770,906787934,0,1.0,0.23076923191547394,8.862204551696777,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9458447098731995,0.0,6129.24462890625,21588.580078125,3,13,16,15,16,13,8,15,18,19,17,13,1007
474770,656662482,0,1.0,0.5625,0.0,32.61378479003906,2.717815399169922,4.092041015625,11.407256126403809,2.3560855388641357,0.0,10.107117652893066,0.18966202437877655,11.19882583618164,0.0,-0.1291503608226776,0.0,3.5288283824920654,0.0,20792.443359375,40428.953125,9,16,16,18,15,14,15,17,17,21,15,14,1251
473959,2199173429,0,1.0,0.15000000596046448,0.0,15.418180465698242,2.5696966648101807,2.8535680770874023,4.273547649383545,0.9195699095726013,0.0,2.130039691925049,0.0,6.070846080780029,0.0,0.041364457458257675,0.0,3.2327163219451904,0.0,34972.66796875,39902.953125,3,20,28,24,14,10,3,21,29,27,15,11,842
474509,1098387284,0,1.0,0.5,6.6381683349609375,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8310186862945557,0.0,35737.4140625,44022.0859375,4,8,19,11,15,4,5,8,20,12,15,4,1122
480032,708873090,0,1.0,0.8421052694320679,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2524683475494385,3.0340139865875244,24111.306640625,31462.64453125,16,19,16,10,16,24,19,21,16,10,16,24,1068
480032,1148766982,0,1.0,0.375,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2596242427825928,0.0,7649.1728515625,23940.615234375,6,16,19,14,14,18,6,16,19,15,17,20,1172
477037,3506406887,0,1.0,2.25,14.253053665161133,12.58211898803711,2.5164237022399902,3.16465425491333,4.8834075927734375,0.5676541924476624,0.0,3.8973844051361084,0.0,4.323194980621338,0.0,0.049263253808021545,0.0,1.4609146118164062,0.0,11595.33984375,24173.619140625,9,4,18,11,12,14,10,4,18,13,14,16,1091
476718,776255181,0,1.0,1.0833333730697632,0.0,7.117160797119141,2.3723866939544678,2.848220109939575,4.596950054168701,0.20678351819515228,0.0,0.22585351765155792,-0.04239035025238991,2.115334987640381,0.7087040543556213,0.23858760297298431,0.011274576187133789,1.018479347229004,0.0,27888.0390625,20576.759765625,13,12,17,10,20,14,16,16,17,13,22,16,862
474600,1318102476,0,1.0,1.2666666507720947,0.0,15.871512413024902,3.9678781032562256,5.598030090332031,10.46691608428955,-0.12548305094242096,0.0,0.4224412441253662,7.7242326736450195,1.6402446031570435,0.7693387866020203,-0.08616981655359268,-0.029557202011346817,3.1946053504943848,0.0,16657.37109375,26345.140625,19,15,16,4,10,9,23,15,16,4,10,9,812
479710,782971598,0,1.0,0.6363636255264282,0.0,0.8421811461448669,0.8421811461448669,0.8421811461448669,0.8421811461448669,0.05678236111998558,0.0,0.20935112237930298,0.0,0.13757450878620148,0.0,0.017941690981388092,0.0,3.102203369140625,0.0,29472.146484375,41525.36328125,7,11,18,16,12,16,10,14,20,19,14,17,849
480283,1388724476,0,1.0,0.3333333432674408,0.0,26.663881301879883,5.332776069641113,6.0051140785217285,10.319215774536133,0.8484021425247192,0.0,4.005995750427246,2.6865177154541016,5.22834587097168,0.8192614912986755,2.382866859436035,0.016841871663928032,1.6516677141189575,0.0,0.0,32307.880859375,7,21,17,13,14,15,7,26,20,13,16,17,895
480283,2030583243,0,1.0,0.5,45.24345397949219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1968148946762085,0.0,27894.99609375,27209.142578125,6,12,16,17,14,10,9,15,22,23,16,12,930
480283,1586184946,0,1.0,0.6666666865348816,5.302610397338867,18.345638275146484,2.2932050228118896,3.13137149810791,6.216330051422119,1.1750776767730713,0.0,3.6340203285217285,0.6363775730133057,4.262391567230225,0.03803076222538948,0.5565038919448853,0.0,2.964398145675659,2.8927645683288574,39471.6171875,41078.1171875,6,9,16,17,15,8,14,12,18,19,18,10,850
485051,2768117249,0,1.0,0.2857142984867096,12.198430061340332,26.047792434692383,3.721113443374634,5.219114303588867,11.137970924377441,0.4189358651638031,0.0,3.25923228263855,4.911754131317139,1.2313075065612793,7.85350227355957,0.01948178932070732,0.16292810440063477,3.0373525619506836,3.9612693786621094,15515.845703125,38080.1328125,6,21,20,15,19,12,7,25,21,17,20,13,938
485051,1793490477,0,1.0,0.2800000011920929,5.617253303527832,16.926971435546875,1.4105809926986694,1.835368037223816,3.710552215576172,1.982381820678711,0.0,2.459721088409424,0.7418848872184753,4.104297637939453,0.5786426663398743,0.4154249131679535,-0.1136091873049736,2.253713607788086,2.8570446968078613,26764.6796875,30394.912109375,7,25,19,16,12,15,8,26,22,19,13,16,1037
479885,1658997827,0,1.0,0.3571428656578064,0.0,16.04241180419922,1.7824902534484863,2.320352554321289,4.246914386749268,1.332139253616333,0.0,2.669616460800171,-1.163818597793579,3.841289520263672,1.674004077911377,1.0204310417175293,0.40556591749191284,2.166661500930786,4.11159610748291,35018.6171875,78834.90625,10,28,17,2,20,25,10,31,20,2,20,25,1124
480481,1467653954,0,1.0,0.8333333134651184,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.011932849884033,0.0,37393.80859375,26788.369140625,15,18,23,15,9,17,16,21,25,15,10,18,973
481277,311838884,0,1.0,0.25,0.0,4.486049652099609,2.243025064468384,2.4277210235595703,3.1718239784240723,0.13652303814888,0.0,0.7766802906990051,0.0,1.671054482460022,0.0,0.050932444632053375,0.0,1.3931878805160522,0.0,30357.603515625,34248.890625,7,28,20,16,17,22,7,28,20,17,24,30,1115
483398,703731219,0,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9306752681732178,0.0,30375.552734375,26109.353515625,5,12,25,10,11,13,5,12,27,12,13,15,1703
483398,712339708,0,1.0,0.20000000298023224,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1272642612457275,0.0,21246.931640625,49684.359375,5,25,25,9,20,13,5,25,25,13,22,13,1297
484191,1128180024,0,1.0,1.1428571939468384,5.279935836791992,36.77793502807617,6.129655361175537,9.59850788116455,21.173776626586914,0.4484127163887024,0.0,3.4616737365722656,0.4610135555267334,6.358445167541504,6.477196216583252,0.5440402030944824,8.831337928771973,2.0301148891448975,0.0,25135.48828125,28252.708984375,8,7,17,12,18,12,12,9,18,13,18,12,835
484191,239159390,0,1.0,0.6499999761581421,0.0,20.656206130981445,5.164051532745361,7.357650279998779,14.20943832397461,0.02030385658144951,0.0,0.47252801060676575,0.14111220836639404,11.973712921142578,0.0,0.4604125916957855,0.0,2.6744210720062256,0.0,30019.734375,35568.6484375,13,20,16,13,11,15,15,22,17,16,13,16,1403
484191,1010753871,0,1.0,0.5333333611488342,0.0,14.81967830657959,2.4699463844299316,3.023892402648926,5.910140037536621,0.724026620388031,0.0,3.314617872238159,1.1879628896713257,3.5433990955352783,0.07464401423931122,-0.22081325948238373,0.0,3.3644461631774902,0.0,24811.16796875,30960.685546875,8,15,16,16,15,19,8,17,18,16,17,21,1050
474448,1454137832,0,1.0,1.0,0.0,41.80437469482422,4.644930362701416,6.4706501960754395,14.354693412780762,4.82740592956543,0.0,7.601302623748779,0.07369106262922287,13.382779121398926,0.0,0.7603598237037659,0.0,3.0491693019866943,2.2925519943237305,23709.54296875,21813.61328125,8,8,21,11,15,13,9,9,21,12,15,14,1031
484979,977240683,0,1.0,0.28125,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67374587059021,0.0,30058.7265625,43700.21484375,9,32,23,14,14,14,9,32,23,14,15,15,2206
481638,772866812,0,1.0,0.7647058963775635,17.254167556762695,10.42824935913086,1.7380415201187134,2.184919595718384,4.1492085456848145,0.5010659694671631,0.0,1.6754437685012817,2.004455327987671,2.6997783184051514,0.07326532155275345,0.0027486649341881275,0.0,1.804457187652588,0.0,26251.021484375,39651.1328125,13,17,19,18,10,13,20,18,20,21,10,13,949
481638,589619471,0,1.0,0.6666666865348816,16.403743743896484,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1114522218704224,0.0,33685.3203125,29292.796875,8,12,29,13,16,9,9,13,29,16,16,9,3862
474562,2792630568,0,1.0,0.15000000596046448,0.0,26.474897384643555,6.6187238693237305,11.72542667388916,23.376174926757812,-0.05304395779967308,0.0,0.29423001408576965,0.0398576520383358,1.1648521423339844,6.289714336395264,-0.026795584708452225,10.82648754119873,5.345965385437012,0.0,36679.859375,38892.51953125,3,20,16,6,8,9,3,20,16,6,8,9,1395
482084,355589492,0,1.0,0.6666666865348816,0.0,4.5089216232299805,4.5089216232299805,4.5089216232299805,4.5089216232299805,0.053373344242572784,0.0,0.22087381780147552,-0.16348496079444885,1.6260212659835815,0.0,0.642122209072113,0.0,2.821011543273926,0.0,35930.57421875,22794.837890625,6,9,16,13,17,21,6,9,16,16,17,21,1041
480219,724873507,0,1.0,0.7368420958518982,11.205779075622559,33.589317321777344,4.198664665222168,5.839265823364258,12.859349250793457,2.447795867919922,0.0,6.718005180358887,0.2840636074542999,10.11682415008545,-0.015289943665266037,1.023060917854309,0.0,1.221224308013916,0.9219671487808228,37344.21875,45676.58203125,14,19,21,15,11,14,17,20,24,17,14,16,1100
474533,1487570962,0,1.0,0.20000000298023224,5.176641941070557,28.946083068847656,5.7892165184021,9.052109718322754,19.311302185058594,1.3870646953582764,0.0,2.772874593734741,2.9719691276550293,10.438253402709961,-0.36343294382095337,0.8399078249931335,0.0,1.7672892808914185,1.0243631601333618,36660.7421875,36908.3671875,5,25,19,17,11,14,7,27,21,19,12,15,891
486205,394793025,0,1.0,0.07692307978868484,0.0,18.711246490478516,3.7422492504119873,4.523169994354248,7.099815845489502,1.01267671585083,0.0,4.142833232879639,0.08440492302179337,7.657293796539307,0.0,-0.07145693898200989,0.0,2.691220283508301,1.8145239353179932,26124.27734375,31427.55859375,2,26,21,18,21,20,2,26,21,20,23,23,1003
486205,486320610,0,1.0,0.4375,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6959798336029053,0.0,23941.49609375,24617.615234375,7,16,16,12,20,12,8,18,17,14,21,13,823
486205,2333479009,0,1.0,1.1428571939468384,0.0,31.128732681274414,3.4587478637695312,6.246443271636963,17.462501525878906,1.251523733139038,0.0,6.760884761810303,2.6005544662475586,11.142776489257812,0.05377523601055145,0.4881227910518646,0.0,1.6619855165481567,0.0,22658.8984375,39815.3671875,8,7,18,12,8,6,10,8,19,12,10,7,1042
484203,1751403071,0,1.0,0.6111111044883728,76.9609146118164,21.723556518554688,3.103365182876587,4.38394021987915,10.400790214538574,3.032195568084717,0.0,4.396860122680664,1.5251485109329224,3.366931915283203,0.22413411736488342,0.40362730622291565,0.0,1.362656831741333,0.0,33127.90234375,22250.7734375,11,18,16,14,7,15,14,19,17,15,9,16,814
484203,1458745983,0,1.0,1.4444444179534912,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2544069290161133,0.0,20314.44140625,26513.830078125,13,9,16,6,19,31,16,9,17,7,20,32,866
481968,574376662,0,1.0,0.4615384638309479,9.971153259277344,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.458855152130127,0.0,31653.2265625,34520.625,6,13,16,20,14,17,7,13,17,21,15,17,841
474926,1440914083,0,1.0,0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250896692276001,1.6164968013763428,34883.796875,23917.279296875,5,10,19,12,21,15,6,11,19,14,23,16,1102
477002,926103332,0,1.0,0.4375,7.0046796798706055,37.15765380859375,3.096470832824707,3.8054113388061523,7.328858852386475,0.9614709615707397,0.0,4.8945770263671875,4.498159408569336,11.615142822265625,-0.1919696033000946,0.8140191435813904,0.0,1.0351263284683228,0.7193021774291992,36459.94921875,45098.73046875,7,16,24,12,9,11,10,16,25,14,10,12,887
477002,799009399,0,1.0,0.6153846383094788,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.761772394180298,0.0,28002.693359375,36334.29296875,8,13,18,21,14,15,8,15,20,25,15,15,833
480219,3252261527,0,1.0,0.5454545617103577,8.936504364013672,32.81515884399414,5.469192981719971,7.496014595031738,14.2745943069458,0.4584726095199585,0.0,1.9142770767211914,5.342801570892334,2.903655767440796,9.882468223571777,0.23517626523971558,0.4354355037212372,3.1418302059173584,4.479956150054932,23836.17578125,52278.37890625,12,22,22,14,12,15,13,25,26,14,12,15,1027
480219,2812269219,0,1.0,0.5,0.0,21.72039031982422,2.7150487899780273,3.415088176727295,7.1339240074157715,1.3434157371520996,0.0,1.5654782056808472,4.203467845916748,2.3562378883361816,3.390004873275757,0.08573386818170547,0.1611482799053192,99999.0,0.0,21451.21875,31998.388671875,11,22,17,13,15,11,13,24,17,13,16,12,878
480219,3981251363,0,1.0,1.4285714626312256,0.0,34.204315185546875,3.8004798889160156,7.581422805786133,22.197961807250977,2.403831958770752,0.0,7.058218955993652,1.0740128755569458,10.049506187438965,-0.24512390792369843,0.009999808855354786,2.332092523574829,2.539543628692627,0.0,14324.203125,37216.89453125,10,7,16,14,12,14,11,9,18,17,13,15,1134
482374,734784624,0,1.0,0.23076923191547394,7.822488307952881,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9485917091369629,0.0,32996.61328125,33529.2421875,9,39,24,9,16,11,10,40,24,11,16,12,1869
482374,2351438085,0,1.0,0.7599999904632568,11.519095420837402,11.422229766845703,3.8074100017547607,3.8211069107055664,4.16671085357666,0.3813610374927521,0.0,1.1710820198059082,0.0,4.371811866760254,0.0,0.06892304867506027,0.0,2.3545424938201904,0.0,37030.0703125,22141.591796875,19,25,16,10,17,14,23,26,18,11,18,15,1110
482374,3431179476,0,1.0,0.6111111044883728,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.158640146255493,0.0,35274.61328125,32821.0859375,11,18,19,8,15,15,11,18,19,8,17,16,912
482374,3771541174,0,1.0,1.5714285373687744,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,24359.09375,32824.70703125,11,7,17,8,6,3,13,7,19,8,6,3,1596
475369,2788119544,0,1.0,0.11999999731779099,0.0,21.137632369995117,3.5229387283325195,4.403518199920654,7.161032676696777,0.6639649868011475,0.0,2.8783388137817383,2.193615674972534,6.050209045410156,0.9525123238563538,0.4300418794155121,0.8804627656936646,3.57021427154541,1.6855506896972656,27529.71875,29778.005859375,3,25,17,5,7,9,5,27,18,5,7,9,967
475369,486750355,0,1.0,0.6818181872367859,0.0,29.1296443939209,2.912964344024658,3.347458839416504,5.680556297302246,0.9252561926841736,0.0,3.6988685131073,0.8997671604156494,9.81759262084961,0.03837321698665619,0.15894800424575806,0.0,3.729457139968872,0.0,26232.546875,25274.87109375,15,22,20,12,17,16,15,24,21,12,17,16,847
486310,398140107,0,1.0,1.0666667222976685,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1103744506835938,2.8934199810028076,35157.3359375,28869.515625,16,15,22,13,15,12,21,17,24,14,15,12,864
486310,1520558028,0,1.0,0.44999998807907104,0.0,28.582612991333008,2.598419427871704,4.39559268951416,13.405851364135742,0.748316764831543,0.0,3.5946226119995117,0.11117605865001678,4.126890182495117,9.29140567779541,-0.010264145210385323,0.645740270614624,99999.0,0.0,38423.34375,30757.2421875,9,20,25,12,24,25,12,21,25,14,24,25,1393
486310,3212720281,0,1.0,0.095238097012043,0.0,50.87499237060547,5.087499618530273,9.777199745178223,24.32931900024414,1.8498111963272095,0.0,13.889068603515625,2.892235517501831,10.958274841308594,10.576958656311035,-0.07853648066520691,0.4621666371822357,2.400902032852173,0.0,28549.708984375,52891.3984375,2,21,16,9,15,17,5,24,19,12,16,18,1031
486310,549968403,0,1.0,0.3181818127632141,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.608661413192749,0.0,38534.2265625,20443.59375,7,22,17,9,18,14,10,24,21,10,19,15,962
480481,1236456370,0,1.0,1.0909091234207153,13.388962745666504,33.66054916381836,3.3660552501678467,4.303483009338379,10.317533493041992,0.6914678812026978,0.0,4.662015438079834,4.2899322509765625,5.469905376434326,2.54103946685791,1.737611174583435,0.6945872902870178,3.17044997215271,0.0,16359.8916015625,26760.708984375,24,22,21,13,13,18,28,23,23,14,14,18,1024
480481,2912896944,0,1.0,0.27272728085517883,0.0,33.46620559692383,3.346620559692383,5.03862190246582,12.9742431640625,4.580175876617432,0.0,7.684046268463135,-0.18028759956359863,7.115697383880615,0.0,0.09670805186033249,0.0,3.39774227142334,0.0,14061.4990234375,20869.22265625,3,11,18,16,14,6,3,11,19,19,16,8,1132
482768,683389033,0,1.0,0.6315789222717285,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.473848819732666,0.0,28539.796875,21648.416015625,12,19,18,17,18,17,12,19,19,23,18,17,1172
486026,3234949027,0,1.0,0.42307692766189575,0.0,4.231877326965332,0.846375584602356,0.9977735280990601,1.8381835222244263,-0.041770126670598984,0.0,0.3025854527950287,0.0,1.875545859336853,0.0,-0.08609165251255035,0.0,99999.0,0.0,23669.306640625,20697.486328125,11,26,17,13,24,19,11,26,17,14,26,20,3664
486026,2873743206,0,1.0,0.4545454680919647,0.0,46.432621002197266,6.6332316398620605,8.278033256530762,15.19780158996582,1.3076045513153076,0.0,9.072315216064453,7.6311187744140625,11.141156196594238,0.40208712220191956,0.5200210809707642,0.038483623415231705,3.986906051635742,0.0,27223.400390625,71600.1484375,10,22,19,17,19,9,10,24,22,18,19,9,1030
486026,2955663533,0,1.0,1.875,0.0,13.681818962097168,2.2803032398223877,2.9783213138580322,5.894013404846191,0.4731389582157135,0.0,0.9261671900749207,0.895071804523468,5.882973670959473,0.3290073275566101,-0.16822156310081482,0.22516006231307983,2.013023853302002,0.0,35441.83984375,25123.896484375,15,8,20,11,11,16,20,10,21,11,12,17,802
484191,805501868,0,1.0,1.3125,0.0,48.098716735839844,6.0123395919799805,10.125436782836914,26.62449073791504,1.7340812683105469,0.0,5.1028242111206055,1.3026257753372192,5.0855712890625,21.358333587646484,0.1428373008966446,0.4091366231441498,3.2289538383483887,2.5785510540008545,37429.5078125,30448.85546875,21,16,16,16,22,27,23,17,18,16,23,28,1026
484191,1077710545,0,1.0,0.3333333432674408,6.130602836608887,6.4659504890441895,1.6164876222610474,1.8642297983169556,2.7813401222229004,0.23809197545051575,0.0,0.9327334761619568,0.003228916088119149,2.3368420600891113,0.0,0.22758522629737854,0.0,3.0736870765686035,3.097165107727051,33180.48046875,24420.1796875,3,9,17,14,11,14,5,10,19,14,13,16,1273
482084,1497886373,0,1.0,0.4583333432674408,0.0,28.125873565673828,1.8750582933425903,2.4403648376464844,6.21202278137207,0.6472213268280029,0.0,7.0476603507995605,2.1448802947998047,7.541043281555176,0.16263243556022644,0.5526403188705444,0.0,2.524552345275879,0.0,20907.078125,39167.25390625,11,24,17,16,12,10,15,27,20,18,12,10,885
484780,469201060,0,1.0,0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,20283.33984375,27002.201171875,15,20,19,11,14,8,16,21,21,11,14,8,1041
474562,2873411531,0,1.0,0.4545454680919647,0.0,67.72845458984375,9.675493240356445,13.239459991455078,24.56903839111328,2.4044792652130127,0.0,8.831751823425293,5.340126037597656,20.30422592163086,7.108212947845459,1.36011803150177,0.03800126537680626,1.6419671773910522,1.4103384017944336,38975.078125,42271.203125,10,22,17,6,9,7,14,33,18,7,9,7,1376
481638,2221784101,0,1.0,0.375,0.0,15.23918628692627,2.5398645401000977,3.665231704711914,7.951674938201904,0.23849113285541534,0.0,1.72554612159729,3.022909164428711,2.167914390563965,1.209301233291626,0.115623839199543,0.04093271121382713,1.484407901763916,0.0,27010.328125,21704.349609375,6,16,16,4,11,24,6,16,16,5,11,24,922
474533,850358958,0,1.0,0.47999998927116394,0.0,19.19280433654785,3.198800802230835,4.757219314575195,10.804733276367188,0.6122359037399292,0.0,1.6521292924880981,8.460660934448242,1.1612004041671753,0.38780418038368225,0.046462833881378174,0.09181782603263855,2.7142131328582764,0.0,27963.044921875,47287.53125,12,25,17,13,12,20,13,25,18,13,12,20,1144
474926,974672415,0,1.0,1.100000023841858,32.45883560180664,42.86809539794922,3.897099256515503,5.424656391143799,14.273571014404297,3.9526069164276123,0.0,6.735749244689941,1.5570869445800781,12.249234199523926,0.09437159448862076,0.7843118906021118,0.0,2.7785935401916504,0.0,23179.087890625,51210.1796875,11,10,17,12,20,13,13,11,17,14,21,14,1065
474462,1191788415,0,1.0,0.2142857164144516,0.0,58.768619537353516,5.342601776123047,8.605156898498535,23.941238403320312,1.3788615465164185,0.0,4.887892246246338,2.0951709747314453,17.443296432495117,15.49185848236084,0.9212262034416199,0.21219567954540253,3.6723885536193848,0.0,22471.83203125,54707.76953125,6,28,19,4,17,10,15,30,23,4,17,11,1474
484799,1622572358,0,1.0,0.8999999761581421,19.639558792114258,16.82379913330078,1.8693108558654785,2.3594319820404053,5.5602312088012695,2.1114284992218018,0.0,2.4944164752960205,1.3924657106399536,1.9715070724487305,1.9551589488983154,0.01974310167133808,0.33338814973831177,2.844888687133789,0.0,31516.615234375,34296.609375,9,10,22,5,13,16,12,11,24,7,13,16,1394
486205,2094031798,0,1.0,0.20000000298023224,0.0,1.9791200160980225,1.9791200160980225,1.9791200160980225,1.9791200160980225,0.0,0.0,0.056803397834300995,0.0,1.007487177848816,0.0,0.013086000457406044,0.0,1.9649817943572998,0.0,25248.30859375,29143.5625,6,30,17,13,11,15,7,31,17,14,11,15,937
486205,3803764768,0,1.0,0.20000000298023224,6.822352886199951,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8635066747665405,0.0,27117.81640625,20052.15625,4,20,22,7,16,10,4,21,23,7,16,10,824
486205,314134888,0,1.0,0.07999999821186066,10.089760780334473,15.885659217834473,2.6476099491119385,3.2322115898132324,5.638749122619629,1.1929727792739868,0.0,4.061619281768799,0.0,4.3511810302734375,0.0,0.10242758691310883,0.0,1.4160892963409424,0.0,37866.859375,46153.7265625,2,25,16,3,7,2,2,25,16,3,8,3,1689
485950,3191393933,0,1.0,0.782608687877655,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.030608654022217,0.0,31057.060546875,32384.8046875,18,23,28,6,7,10,22,25,31,7,7,10,926
484203,2443701686,0,1.0,0.52173912525177,0.0,18.153182983398438,3.0255305767059326,5.217790126800537,12.394819259643555,1.4475268125534058,0.0,4.816581726074219,0.0,8.472391128540039,0.0,0.07794096320867538,0.0,2.42551589012146,0.0,33475.90234375,36871.1015625,12,23,26,8,22,17,14,24,27,9,22,17,1110
484203,3608361434,0,1.0,0.7272727489471436,0.0,6.378774642944336,2.126258134841919,2.4741644859313965,3.8958640098571777,-0.1259593814611435,0.0,0.49906426668167114,-0.1952764391899109,2.0514466762542725,0.9010831713676453,-0.04959697648882866,0.055251069366931915,2.969792604446411,0.0,8456.49609375,25114.548828125,8,11,16,7,12,8,11,12,19,8,12,8,845
473617,1027718652,0,1.0,0.2916666567325592,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1387393474578857,0.0,12806.3701171875,33511.90625,7,24,16,13,8,10,7,26,17,13,9,12,870
