runNumber,eventNumber,mcChannelNumber,eventWeight,nMSeg_ratio_BIBM_raw,track_scalar_sum_pt_barrel_raw,MS1Vtx_clusE_raw,MS1Vtx_avg_clusE_raw,MS1Vtx_rms_clusE_raw,MS1Vtx_maxclusE_raw,MS1Vtx_l1ecal_raw,MS1Vtx_l1hcal_raw,MS1Vtx_l2ecal_raw,MS1Vtx_l2hcal_raw,MS1Vtx_l3ecal_raw,MS1Vtx_l3hcal_raw,MS1Vtx_l4ecal_raw,MS1Vtx_l4hcal_raw,MS1Vtx_mindR_jetcut_raw,MS1Vtx_sumTrackPt0p2Cone_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s,scoreNN1b,scoreNN2b,MSTracklet_barrel_avg_dR_raw,MSTracklet_barrel_rms_dR_raw,MSeg_barrel_avg_dR_raw,MSeg_barrel_rms_dR_raw,MS1Vtx_barrel_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,region,nMSeg_ratio_EIEM_raw,track_scalar_sum_pt_endcap_raw,msvtx_nTGC_s,scoreNN1e,scoreNN2e,MSTracklet_endcap_avg_dR_raw,MSTracklet_endcap_rms_dR_raw,MSeg_endcap_avg_dR_raw,MSeg_endcap_rms_dR_raw,MS1Vtx_endcap_hits_ntot_raw
410000,33543,537838,8.138523e-11,0.5,104.35892,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9183204,0.0,247858.6,225747.83,12,24,29,8,0,2,17,28,33,10,0,2,3669.0,0.6771249201567988,0.9862635734659048,0.0,0.0,0.30661514,0.37582007,4871.0,0.038683847,0.0,0.0,-1.0,11.0,barrel,,,,,,,,,,
410000,58028,537838,1.4830091e-10,0.30769232,32.645065,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3132584,0.0,135144.72,140960.64,8,26,31,6,2,6,10,30,33,6,2,6,2795.0,0.5969481915218897,0.9418437270788148,0.0,0.0,0.27717057,0.391699,3925.0,0.59050417,0.0,0.0,-1.0,8.0,barrel,,,,,,,,,,
410000,110328,537838,1.7784585e-10,0.29411766,51.744526,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9997711,0.0,71332.35,65806.63,10,34,21,11,3,6,10,34,21,11,4,7,2570.0,0.6083229079653385,0.8455559881677059,0.9276725,0.9276725,0.23397051,0.3466238,3495.0,0.3683467,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
410000,31903,537838,1.6754004e-10,0.23809524,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89125,0.0,75402.84,70235.81,5,21,20,3,0,1,7,23,21,3,0,1,1878.0,0.574308603099188,0.9585052641491484,0.0,0.0,0.22660138,0.27856192,2554.0,0.8723186,0.0,0.0,-1.0,10.0,barrel,,,,,,,,,,
410000,105980,537838,2.3462374e-10,0.36842105,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5279347,0.0,106381.195,102163.484,7,19,21,7,2,3,11,22,23,7,3,5,1710.0,0.493744941288697,0.9057913237051268,0.0,0.0,0.2440992,0.3062451,2361.0,0.3170229,0.0,0.0,-1.0,7.0,barrel,,,,,,,,,,
410000,145740,537838,1.171485e-10,0.0,80.34503,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82135147,0.0,68224.14,45699.27,0,19,26,7,0,1,4,20,27,7,1,2,1769.0,0.5845048747061965,0.880040525960654,0.79646033,0.812927,0.23301238,0.2798372,2314.0,0.9249539,0.0,0.0,-1.0,6.0,barrel,,,,,,,,,,
410000,111666,537838,1.8535543e-10,0.46153846,0.0,17.943754,5.9812512,7.8016644,12.924838,0.13246064,0.0,0.6195173,7.1474247,1.0931855,4.120015,-0.12187202,0.007441988,1.717145,0.0,110714.88,98102.18,12,26,20,5,1,4,13,29,23,5,1,5,2846.0,0.14662062580073,0.861554315577721,0.0,0.0,0.30415335,0.3734517,3725.0,0.2805922,0.33992207,0.7560843,1.1019678,3.0,barrel,,,,,,,,,,
410000,109888,537838,2.151708e-10,0.1875,22.455893,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8484411,0.0,246648.48,251238.95,3,16,19,7,1,2,4,18,23,7,1,2,1898.0,0.4935178569382598,0.9447330475657114,0.0,0.0,0.26769876,0.30139065,2709.0,0.25322855,0.0,0.0,-1.0,8.0,barrel,,,,,,,,,,
410000,68472,537838,5.658547e-12,0.7894737,0.0,11.45326,2.8633153,3.0130212,4.410312,2.7089977,0.0,0.6340043,0.05729202,3.8150237,0.0,0.12699889,0.0,2.1787524,0.0,52868.02,54746.11,15,19,19,8,1,3,15,19,20,8,1,3,2550.0,0.400462871522003,0.8421315699626206,0.0,0.0,0.3241011,0.3739014,3540.0,0.12401724,-0.30392152,1.7338333,1.2666236,3.0,barrel,,,,,,,,,,
410000,51799,537838,1.2398226e-10,0.125,42.651306,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98268354,0.0,105421.3,116215.44,1,8,22,4,1,2,1,8,22,4,1,2,3092.0,0.5329142418335637,0.9292319453121708,0.0,0.0,0.26941973,0.287464,4069.0,0.08831978,0.0,0.0,-1.0,4.0,barrel,,,,,,,,,,
410000,84221,537838,6.76088e-12,0.5833333,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9027483,0.0,84906.766,91582.69,7,12,20,2,3,2,12,16,24,2,3,2,2766.0,0.5206987448068997,0.9557748475841412,0.0,0.0,0.35605255,0.41402927,3828.0,0.6167004,0.0,0.0,-1.0,9.0,barrel,,,,,,,,,,
410000,24574,537838,1.9827535e-10,0.055555556,37.40902,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97449386,0.0,205736.08,205561.92,1,18,29,2,0,2,1,18,29,2,0,2,2543.0,0.5240182805884684,0.9711806347151738,0.0,0.0,0.32260945,0.38503832,3504.0,0.4290213,0.0,0.0,-1.0,10.0,barrel,,,,,,,,,,
410000,149031,537838,1.3361834e-10,0.25,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6884571,0.0,78436.08,71412.47,7,28,25,5,0,0,7,28,25,5,1,1,2514.0,0.5022226119268132,0.8247385056054495,0.0,0.0,0.23799632,0.27921388,3275.0,0.08351898,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
