runNumber,eventNumber,mcChannelNumber,eventWeight,nMSeg_ratio_BIBM_raw,track_scalar_sum_pt_barrel_raw,MS1Vtx_clusE_raw,MS1Vtx_avg_clusE_raw,MS1Vtx_rms_clusE_raw,MS1Vtx_maxclusE_raw,MS1Vtx_l1ecal_raw,MS1Vtx_l1hcal_raw,MS1Vtx_l2ecal_raw,MS1Vtx_l2hcal_raw,MS1Vtx_l3ecal_raw,MS1Vtx_l3hcal_raw,MS1Vtx_l4ecal_raw,MS1Vtx_l4hcal_raw,MS1Vtx_mindR_jetcut_raw,MS1Vtx_sumTrackPt0p2Cone_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s,scoreNN1b,scoreNN2b,MSTracklet_barrel_avg_dR_raw,MSTracklet_barrel_rms_dR_raw,MSeg_barrel_avg_dR_raw,MSeg_barrel_rms_dR_raw,MS1Vtx_barrel_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,region,nMSeg_ratio_EIEM_raw,track_scalar_sum_pt_endcap_raw,msvtx_nTGC_s,scoreNN1e,scoreNN2e,MSTracklet_endcap_avg_dR_raw,MSTracklet_endcap_rms_dR_raw,MSeg_endcap_avg_dR_raw,MSeg_endcap_rms_dR_raw,MS1Vtx_endcap_hits_ntot_raw
410000,134647,537837,1.08379944e-10,0.5625,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5427887,0.0,56382.797,117039.56,9,16,17,5,0,1,13,17,20,5,0,1,2504.0,0.616451729354384,0.8368667949952691,0.0,0.0,0.2364501,0.25909266,3353.0,0.12824823,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
410000,148409,537837,1.0913728e-10,0.0,0.0,13.529653,1.9328076,2.3098106,4.666299,0.19299655,0.0,3.9400012,0.077794306,4.0210085,0.0,0.31799892,0.0,1.7559404,0.0,134525.11,104252.84,0,18,16,5,0,1,0,19,17,5,0,2,1895.0,0.2900953947154882,0.9420441445200785,0.0,0.0,0.20517568,0.22833878,2880.0,0.117654264,3.324351,13.201861,34.07258,9.0,barrel,,,,,,,,,,
410000,43751,537837,4.6968884e-10,0.125,27.314451,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8170495,0.0,53264.605,78387.72,2,16,17,10,5,7,2,18,18,10,5,7,2318.0,0.6176073541894236,0.930844137869754,0.0,0.0,0.17495002,0.22813573,3193.0,0.09101343,0.0,0.0,-1.0,6.0,barrel,,,,,,,,,,
410000,113504,537837,1.08945866e-10,1.0,6.006579,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6110368,0.0,71473.734,84259.15,13,13,19,6,0,1,16,17,19,6,0,1,1785.0,0.5876281586866392,0.9180861865949173,0.0,0.0,0.264322,0.33210403,2537.0,0.39877796,0.0,0.0,-1.0,7.0,barrel,,,,,,,,,,
410000,88386,537837,0.0,0.3529412,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3946238,0.0,68632.11,73825.07,6,17,16,5,3,0,7,18,17,5,3,0,2745.0,0.6051872871507514,0.9374745250454816,0.92664623,0.92664623,0.33481655,0.39303833,4200.0,0.14248896,0.0,0.0,-1.0,5.0,barrel,,,,,,,,,,
410000,99941,537837,1.5672383e-10,0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.107237,0.0,164213.58,159992.36,13,26,31,5,4,1,14,28,33,5,6,4,1584.0,0.5305093441495196,0.7489120798155762,0.0,0.0,0.25722933,0.29774615,2358.0,1.013581,0.0,0.0,-1.0,4.0,barrel,,,,,,,,,,
410000,10074,537837,1.2812712e-10,0.4117647,66.84264,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.364455,0.0,112361.18,104610.26,7,17,17,5,0,2,8,18,17,5,0,3,2259.0,0.6496941548175095,0.7673825755250578,0.0,0.0,0.24777125,0.29950812,3010.0,0.73321724,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
410000,42676,537837,1.07116614e-10,0.33333334,57.31478,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5229834,0.0,145434.22,150236.81,5,15,20,3,1,1,8,16,24,3,1,1,2024.0,0.5903201517427739,0.8337001055419705,0.0,0.0,0.2107131,0.27621016,2752.0,0.4716034,0.0,0.0,-1.0,4.0,barrel,,,,,,,,,,
410000,42685,537837,1.1673007e-10,0.3,0.0,1.035459,0.5177295,0.59072053,0.80217093,0.10899989,0.0,0.2550026,0.0,0.21099812,0.0,0.0,0.0,4.46634,0.0,76793.13,66947.25,6,20,25,5,3,1,10,22,27,6,4,2,1833.0,0.8010068264766955,0.616234515861183,0.9761895,0.97618955,0.24318703,0.27394223,2429.0,0.4483413,6.5435,8.793585,12.418,4.0,barrel,,,,,,,,,,
410000,51515,537837,1.522889e-10,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8710887,0.0,88940.13,117760.49,0,19,25,4,1,1,0,22,27,4,2,2,2495.0,0.5788096974835174,0.8946435895825887,0.0,0.0,0.20903872,0.22548352,3142.0,0.68819773,0.0,0.0,-1.0,5.0,barrel,,,,,,,,,,
410000,129502,537837,0.0,0.47368422,0.0,19.717821,2.1908689,3.1964881,7.7598457,0.5560152,0.0,3.207009,-0.0020778703,6.7910647,0.0,0.5480011,0.0,2.3082867,0.0,169498.19,200432.47,9,19,22,10,1,2,11,22,27,11,1,2,2175.0,0.2607609363239558,0.9101407684717044,0.0,0.0,0.25036442,0.36081252,3057.0,0.08077669,-3.460348,4.5844545,1.0861675,6.0,barrel,,,,,,,,,,
410000,129520,537837,0.0,0.27272728,0.0,23.440811,1.8031393,2.1069953,3.249229,1.3930128,0.0,4.5800257,1.9099535,6.7888675,-0.1807867,0.504,0.0,1.9454918,0.0,48401.535,51545.387,6,22,17,9,1,0,7,23,19,10,2,0,1530.0,0.2854459544203283,0.3636611157957516,0.0,0.0,0.24386597,0.32155225,2156.0,0.16423178,2.918531,8.702784,26.876633,3.0,barrel,,,,,,,,,,
410000,46323,537837,1.2962137e-10,1.0833334,23.948627,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3952203,0.0,48297.242,48851.65,13,12,17,7,4,2,13,14,17,7,6,4,1804.0,0.6100966173764812,0.9313378243551726,0.0,0.0,0.20568876,0.28862518,2452.0,0.66172904,0.0,0.0,-1.0,8.0,barrel,,,,,,,,,,
410000,66675,537837,4.2192635e-10,0.0625,24.531006,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4895269,0.0,149925.78,149445.12,1,16,24,9,1,4,1,18,27,10,4,7,1621.0,0.5348684369425536,0.4783962151831944,0.0,0.0,0.13486569,0.1616856,2211.0,0.37840247,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
410000,16769,537837,4.4937343e-10,0.08695652,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.165349,0.0,125402.445,100308.36,2,23,18,6,0,2,2,24,19,6,0,4,2158.0,0.5334515762250823,0.935775696177494,0.0,0.0,0.15692689,0.20228733,3045.0,0.29810023,0.0,0.0,-1.0,7.0,barrel,,,,,,,,,,
410000,71500,537837,0.0,1.2777778,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8307981,0.0,396283.2,404662.88,23,18,31,10,3,2,23,18,31,10,3,2,3663.0,0.5986478849482161,0.9275252375809008,0.0,0.0,0.25535998,0.33373615,5148.0,0.29858577,0.0,0.0,-1.0,5.0,barrel,,,,,,,,,,
410000,9320,537837,1.256474e-10,0.47916666,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1583247,0.0,47568.4,46659.91,23,48,17,5,2,0,25,53,20,5,2,0,1487.0,0.5329978973462485,0.9282565144545628,0.6089596,0.6235755,0.15081355,0.18550836,2133.0,1.6748847,0.0,0.0,-1.0,9.0,barrel,,,,,,,,,,
410000,84974,537837,1.1702389e-10,0.33333334,130.38136,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9837275,0.0,124225.16,134147.89,7,21,17,12,1,1,8,22,17,12,1,1,1966.0,0.7402003613110925,0.857454126997677,0.0,0.0,0.26733103,0.34652838,2887.0,0.12789774,0.0,0.0,-1.0,4.0,barrel,,,,,,,,,,
410000,90006,537837,1.7492803e-10,0.15384616,60.8605,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8002735,0.0,91748.38,94635.29,4,26,31,7,0,1,8,28,35,7,1,1,2738.0,0.6112280954256668,0.9358037828882876,0.16508223,0.16526863,0.20693402,0.2855415,3809.0,0.14535713,0.0,0.0,-1.0,5.0,barrel,,,,,,,,,,
410000,27467,537837,0.0,0.4375,0.0,12.541827,1.7916896,1.908687,2.5063875,5.085993,0.0,0.6910022,1.2799926,1.2099978,0.1331576,-0.120007776,0.15560052,2.4431088,0.0,89356.07,90935.91,7,16,22,4,2,3,8,16,22,4,2,3,1482.0,0.3954219567949363,0.5929593755957943,0.0,0.0,0.2559268,0.33587337,2089.0,1.0898626,4.572407,8.197691,18.576174,5.0,barrel,,,,,,,,,,
410000,33349,537837,2.4648797e-10,0.88461536,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3958144,0.0,192094.55,167586.69,23,26,23,11,4,3,31,30,28,11,5,4,2993.0,0.6143244136379458,0.9257994547461754,0.1984216,0.24818753,0.40431792,0.48774976,4071.0,0.24096513,0.0,0.0,-1.0,4.0,barrel,,,,,,,,,,
410000,134160,537837,1.1455064e-10,0.15,7.355466,52.996967,10.599394,21.341549,47.597652,2.0253074,0.0,11.501595,0.78112173,21.582203,0.7953829,0.75837374,0.004802486,3.181835,0.0,67481.52,75517.42,3,20,19,7,0,2,4,23,22,7,0,2,2768.0,0.0044743143194403,0.815666746263709,1.1607697,1.1607698,0.18879302,0.2592906,3650.0,0.24158683,-2.8233056,7.262801,3.507668,3.0,barrel,,,,,,,,,,
410000,23523,537837,0.0,0.5555556,12.794659,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1590927,0.0,66274.766,72110.875,5,9,18,6,3,7,5,9,19,7,4,8,2185.0,0.5573265343106579,0.7545767228432636,0.0,0.0,0.23656581,0.28965676,2944.0,0.75589615,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
410000,111153,537837,1.1722523e-10,0.05882353,5.713006,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1328193,0.0,59876.84,68951.42,1,17,16,5,1,1,1,20,19,5,1,1,2374.0,0.4810103496259956,0.9173281842643825,0.0,0.0,0.18048188,0.24617057,3053.0,0.5052254,0.0,0.0,-1.0,6.0,barrel,,,,,,,,,,
410000,139767,537837,4.5438256e-10,0.04761905,6.3942122,22.512056,2.0465505,2.9179654,7.531007,3.4180162,0.0,4.468323,-0.018541256,5.255416,0.0,0.09474595,0.0,2.2340128,0.0,54732.195,57710.27,1,21,22,11,2,4,2,22,23,12,3,5,1926.0,0.4397488769007388,0.7234111253328339,0.0,0.0,0.11191538,0.14146149,2439.0,1.3636104,-0.45357496,5.372075,7.2847786,5.0,barrel,,,,,,,,,,
410000,33139,537837,2.6663031e-11,0.5,42.711006,5.1816654,1.7272218,2.6335444,4.5340986,1.0749348,0.0,0.8404282,0.0,1.5226395,0.0,-0.04643744,0.0,0.94537884,0.0,181181.25,172974.94,12,24,30,13,5,6,15,27,31,18,8,13,3453.0,0.605003698854625,0.9470073053339396,0.0,0.0,0.27016783,0.32108465,4883.0,0.33946905,-0.55544573,1.0704066,0.179,7.0,barrel,,,,,,,,,,
410000,126831,537837,2.9635752e-10,0.33333334,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.848917,0.0,127927.16,121267.46,7,21,22,5,2,4,8,22,23,7,3,6,2312.0,0.5721987681336042,0.7826326847742845,0.0,0.0,0.2481828,0.31318623,3069.0,0.29155457,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
410000,68,537837,2.4276414e-10,0.05172414,14.01118,4.6791034,2.339552,2.3488142,2.5479386,0.60396117,0.0,1.4966154,0.0,0.82077515,0.0,-0.035380658,0.0,1.8044318,0.0,208101.1,209404.38,3,58,32,4,1,2,3,59,33,4,1,2,2766.0,0.467489078240427,0.9019695680959646,0.0,0.0,0.22727826,0.33764946,4055.0,0.2683261,-1.0499885,1.9439676,0.586023,4.0,barrel,,,,,,,,,,
410000,2146,537837,0.0,0.54545456,5.4621115,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0090742,0.0,94000.875,107895.0,6,11,20,11,3,6,7,12,20,11,3,6,2531.0,0.4820832600569924,0.908243988494508,0.0,0.0,0.20888866,0.25188997,3526.0,0.003080666,0.0,0.0,-1.0,4.0,barrel,,,,,,,,,,
410000,68609,537837,2.9931851e-10,0.28,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8299592,0.0,65975.48,64270.113,7,25,17,11,1,10,8,26,18,11,3,11,1973.0,0.5706732917854485,0.9037357617691022,0.0,0.0,0.14734489,0.17365849,2667.0,0.32219577,0.0,0.0,-1.0,6.0,barrel,,,,,,,,,,
410000,18575,537837,2.1647366e-10,0.0952381,11.42057,8.451638,1.6903276,1.9633616,2.8230293,0.5856962,0.0,0.91955113,1.0958487,1.2155783,-0.063558236,0.2392667,0.0,0.9105254,0.0,137549.4,137165.72,2,21,20,14,4,3,6,24,21,16,5,4,1592.0,0.3706908578849531,0.9810447534486224,0.0,0.0,0.16659255,0.19675808,2130.0,0.07661247,-1.0948395,3.1536005,3.446324,13.0,barrel,,,,,,,,,,
410000,132174,537837,3.2546858e-11,0.10526316,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0665154,0.0,83054.35,76816.48,2,19,22,8,1,4,2,19,22,11,1,4,2639.0,0.6447605621233006,0.9442921649359356,0.0,0.0,0.23190086,0.2650765,3543.0,0.26985478,0.0,0.0,-1.0,7.0,barrel,,,,,,,,,,
410000,132271,537837,3.3808392e-12,0.33333334,48.44661,17.282206,2.4688866,3.1933978,7.258599,1.0542139,0.0,1.2040647,1.5840185,1.3534245,0.38275525,0.081695415,4.505721,2.627449,0.0,215811.81,214456.31,7,21,16,7,1,1,10,24,19,7,2,2,2152.0,0.4144278452925604,0.8775230684010199,0.0,0.0,0.21420845,0.2638615,3291.0,0.012594819,2.8090558,4.2033205,9.370706,5.0,barrel,,,,,,,,,,
410000,29945,537837,4.4371193e-10,0.41666666,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1289914,0.0,61347.12,43979.336,5,12,17,12,0,4,5,15,19,13,1,4,1044.0,0.5891548128553947,0.8777113311608733,0.0,0.0,0.22171739,0.32640618,1364.0,0.15227342,0.0,0.0,-1.0,9.0,barrel,,,,,,,,,,
410000,37610,537837,1.2749975e-10,0.375,8.595004,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.968576,0.0,55027.39,60793.414,3,8,19,6,2,2,3,9,20,6,2,2,3097.0,0.59400486728398,0.9275513982666608,0.0,0.0,0.29253924,0.3563705,4040.0,0.15245688,0.0,0.0,-1.0,4.0,barrel,,,,,,,,,,
410000,40806,537837,1.14779415e-10,0.30769232,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.281502,0.0,67543.53,67230.984,8,26,18,8,1,4,11,28,19,8,1,4,1996.0,0.538220549294639,0.6614329648362105,0.0,0.0,0.17083716,0.21477151,2679.0,0.06456685,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
410000,95011,537837,3.9799625e-11,0.36842105,211.12299,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2028897,0.0,523882.47,522927.47,7,19,25,5,4,2,10,23,27,8,5,3,2035.0,0.7647032255476005,0.9257359705066742,0.0,0.0,0.20679612,0.24207947,2676.0,0.17667413,0.0,0.0,-1.0,7.0,barrel,,,,,,,,,,
410000,15250,537837,1.2151621e-10,0.33333334,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4106886,0.0,40160.47,28079.19,8,24,17,5,1,1,9,27,18,6,1,2,2083.0,0.6060809239642144,0.7845824580125523,0.0,0.0,0.24746016,0.31090066,3078.0,0.32297066,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
410000,30556,537837,0.0,0.21052632,0.0,1.0673918,1.0673918,1.0673918,1.0673918,-0.08785379,0.0,0.1940271,0.0,0.37240672,0.0,0.015788248,0.0,2.1375926,0.0,40265.836,45325.594,4,19,18,12,3,3,4,21,20,12,3,3,1331.0,0.5450832389772056,0.3329707302366242,0.0,0.0,0.23754384,0.29913345,1929.0,0.9823437,-2.1741087,2.1741087,-2.1741087,3.0,barrel,,,,,,,,,,
410000,146878,537837,9.346115e-11,0.1875,21.749931,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2190166,0.0,187306.84,180411.67,3,16,16,3,0,1,5,18,18,4,2,2,1382.0,0.5733948861792924,0.4014612735623037,0.0,0.0,0.2248765,0.24448287,2016.0,0.52995014,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
410000,18824,537837,3.8279015e-12,0.13333334,10.476734,30.278946,3.7848682,5.05186,9.926299,0.63395834,0.0,5.2200055,0.13460492,11.405082,0.0,0.17200373,0.0,1.6926217,2.1244738,115418.76,112227.95,4,30,25,14,3,3,4,31,26,14,4,4,2943.0,0.0037056415063182,0.8843354885145367,0.0,0.0,0.19400725,0.2541583,4195.0,0.9135605,-0.3255621,5.2684264,4.4875364,8.0,barrel,,,,,,,,,,
410000,140309,537837,5.156216e-11,0.6923077,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.699344,0.0,299128.44,305667.7,9,13,17,9,0,1,9,13,17,16,0,1,3364.0,0.5149464623921792,0.9554703070879076,0.0,0.0,0.2634052,0.34007832,4815.0,0.0049660206,0.0,0.0,-1.0,5.0,barrel,,,,,,,,,,
410000,9686,537837,1.7272068e-10,0.8181818,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4664822,0.0,60532.98,63502.637,9,11,16,6,0,1,9,11,16,6,2,3,2395.0,0.5615813078519796,0.901482260167419,0.0,0.0,0.22267602,0.26606092,3168.0,0.586417,0.0,0.0,-1.0,5.0,barrel,,,,,,,,,,
410000,136635,537837,1.0129949e-10,0.10526316,27.790998,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.964088,0.0,97984.97,101293.266,2,19,21,7,1,1,2,20,22,7,2,1,1364.0,0.6266725876516488,0.8996954700961203,0.0,0.0,0.31175447,0.4123159,2291.0,0.5369017,0.0,0.0,-1.0,7.0,barrel,,,,,,,,,,
410000,36225,537837,1.01692044e-10,0.2,66.02725,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6914573,0.0,140834.6,146887.45,4,20,17,3,1,1,4,21,18,4,2,1,2711.0,0.6634883452938558,0.851554857133992,0.6890212,0.6890212,0.21962252,0.2539907,4283.0,0.3546815,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
410000,81157,537837,9.979874e-11,0.41666666,40.908794,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3648672,0.0,91416.47,95054.53,5,12,21,10,1,4,8,15,25,11,2,5,1424.0,0.5574741980951314,0.5572701421876448,0.0,0.0,0.1600346,0.18471369,1924.0,0.08732152,0.0,0.0,-1.0,4.0,barrel,,,,,,,,,,
410000,41383,537837,1.7491203e-10,0.33333334,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5515409,0.0,78454.17,78800.91,2,6,26,5,1,1,4,8,26,5,1,1,1195.0,0.6141987017349819,0.4532053974713401,0.0,0.0,0.18078366,0.24396594,1698.0,0.04242903,0.0,0.0,-1.0,4.0,barrel,,,,,,,,,,
410000,12458,537837,1.5284661e-10,0.115384616,456.2924,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7914002,0.0,118242.33,118176.945,3,26,22,7,1,4,4,28,23,8,1,4,3187.0,0.8435067031384933,0.9112098303174492,0.0,0.0,0.15311317,0.21753757,4935.0,0.035484314,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
