runNumber,eventNumber,mcChannelNumber,eventWeight,nMSeg_ratio_BIBM_raw,track_scalar_sum_pt_barrel_raw,MS1Vtx_clusE_raw,MS1Vtx_avg_clusE_raw,MS1Vtx_rms_clusE_raw,MS1Vtx_maxclusE_raw,MS1Vtx_l1ecal_raw,MS1Vtx_l1hcal_raw,MS1Vtx_l2ecal_raw,MS1Vtx_l2hcal_raw,MS1Vtx_l3ecal_raw,MS1Vtx_l3hcal_raw,MS1Vtx_l4ecal_raw,MS1Vtx_l4hcal_raw,MS1Vtx_mindR_jetcut_raw,MS1Vtx_sumTrackPt0p2Cone_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s,scoreNN1b,scoreNN2b
483440,2935645664,0,1.0,0.45833334,23.941105,17.540104,1.9489002,2.3798525,4.5855484,0.30500996,0.0,1.9029844,1.9087679,3.3102217,0.45768535,0.16051325,1.1967846,2.673431,0.0,39193.65,42500.31,11,24,20,9,12,16,12,27,21,10,13,17,852,0.2935579379162202,0.13066997280310944
474926,1223913666,0,1.0,0.375,6.041049,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1817575,0.0,33812.28,20080.713,6,16,21,17,17,22,6,16,21,18,19,24,881,0.5430453406969393,0.5218737281779299
484909,686776575,0,1.0,0.25,0.0,29.885235,2.1346595,2.8248854,7.0012674,1.4878193,0.0,6.3491735,0.27087033,9.308441,0.0,0.47487617,0.0,3.9856367,0.0,0.0,32214.512,5,20,18,4,8,6,7,21,20,4,8,6,1570,0.17683137236040047,0.3213617008920491
484258,601477010,0,1.0,1.3478261,37.475243,42.33232,4.233232,6.3273435,15.481926,1.9360999,0.0,2.3302774,7.6816325,11.290098,4.5096564,0.3710086,0.056115635,0.89857906,0.0,39625.785,20886.799,31,23,18,4,12,15,33,26,20,5,14,16,1115,0.09405785495293084,0.21118870584168725
475192,2727159641,0,1.0,0.64705884,15.777821,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5697277,4.0226574,33005.11,23578.578,11,17,21,8,13,14,13,17,23,8,13,14,1042,0.024190834147268414,0.3206290076030601
475192,3592540337,0,1.0,0.6363636,18.032295,24.021008,3.4315724,4.969784,11.368241,-0.11325619,0.0,2.9118245,-0.0098235095,5.8883214,3.7404692,0.2368087,1.8130941,0.92801833,0.0,20641.012,20333.604,14,22,17,4,5,5,20,25,18,4,5,5,856,0.15022091771784662,0.134464881476431
482596,573767136,0,1.0,0.25,9.039483,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6341324,0.0,20952.688,36144.688,5,20,19,13,23,22,16,22,23,16,24,24,841,0.5747374618169162,0.34606956550854295
482596,773643556,0,1.0,0.47368422,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3368173,3.7535608,21565.838,44246.39,9,19,20,7,14,10,17,19,21,7,16,11,1050,0.02796793540001219,0.3045949598894041
482596,418683507,0,1.0,0.45833334,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.721932,0.0,36398.375,42960.57,11,24,17,12,12,11,12,27,19,13,15,13,1622,0.5662944988766753,0.8539567833709901
484583,1809230040,0,1.0,0.57894737,6.5160046,25.65689,2.565689,3.2558532,6.832342,2.293173,0.0,3.498928,0.5033032,4.5662255,1.5973082,-0.015535033,0.50498074,1.6846892,4.2043877,20104.127,22323.783,11,19,22,10,7,8,11,20,23,10,7,8,957,0.0006396635649341675,0.3016444646490615
476301,774774124,0,1.0,0.53333336,0.0,1.9264985,1.9264985,1.9264985,1.9264985,-0.09335275,0.0,0.7611019,0.0,0.37928566,0.0,0.005724802,0.0,3.942251,0.0,28036.783,21334.158,16,30,20,10,14,9,19,33,21,11,15,12,882,0.5669599993306356,0.5368566585339041
484979,3687654405,0,1.0,0.4117647,16.624464,26.47232,2.0363324,2.5479717,4.3530126,1.1211042,0.0,1.9829457,4.198925,4.589304,4.343334,-0.17510772,-0.049982622,2.7432525,0.0,32714.758,21164.709,7,17,20,11,11,8,9,18,20,11,12,8,1176,0.27550615134443146,0.2989877591783282
484979,3168181195,0,1.0,0.33333334,0.0,45.633385,5.704173,8.331922,18.36601,1.0520189,0.0,5.240984,5.045465,14.797027,0.32538012,2.170234,0.0,2.3577144,0.0,24809.143,24536.46,9,27,17,6,12,17,11,28,19,6,13,18,1286,0.021586603010153027,0.28151607913068744
483782,2787528304,0,1.0,0.5,0.0,35.534214,3.2303832,4.728808,12.920947,0.20557956,0.0,1.8671502,1.6978786,3.978087,7.4424973,1.1590902,4.062369,4.0690784,0.0,39157.438,38271.41,1,2,18,12,10,13,1,3,19,15,11,14,1250,0.040923468017225906,0.5042865515380555
483782,503773978,0,1.0,0.23809524,49.256714,6.824793,6.824793,6.824793,6.824793,0.0,0.0,0.0,2.1680229,0.0,1.2089705,0.04464122,0.27615732,2.7082255,0.0,30950.424,29664.105,5,21,20,2,10,19,6,23,23,2,11,20,852,0.7612560190414381,0.49784454559278357
481318,1990519394,0,1.0,0.3,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1974483,0.0,0.0,63069.613,6,20,16,14,18,20,6,21,17,14,21,22,981,0.6490654391959789,0.15583695331968694
475168,2511612680,0,1.0,0.05263158,132.81145,26.923637,5.3847275,6.003407,10.401472,1.7191423,0.0,6.5198946,1.5757627,8.87295,0.5105479,0.39499703,-0.0016265583,1.1035249,0.8601833,23569.055,52926.613,1,19,20,7,11,11,1,23,24,7,12,12,1375,0.13915084222513652,0.5932496668954623
480741,3658943183,0,1.0,0.17391305,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6723633,0.0,30683.082,59880.895,4,23,16,8,13,17,4,23,16,9,14,18,1349,0.5018129615596141,0.8172280858932067
475522,2375405666,0,1.0,0.04761905,533.1471,29.101274,3.6376595,6.1842813,15.713662,1.0310476,0.0,6.381701,1.6968871,9.030528,0.71702284,0.31137848,0.016362982,2.6891792,0.0,18312.209,31000.104,1,21,16,17,18,26,3,22,17,18,20,29,1346,0.9576216694749323,0.5871152942440192
474679,1016480517,0,1.0,0.9285714,17.30032,0.86042196,0.86042196,0.86042196,0.86042196,0.07545595,0.0,0.26750728,0.0,0.07781617,0.0,0.0,0.0,3.052468,0.0,10349.716,64115.984,13,14,20,13,16,14,17,15,20,14,16,14,1033,0.6920694312069843,0.7673155619736187
486179,631984608,0,1.0,0.26666668,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.704076,0.0,34689.3,40853.543,8,30,24,19,22,19,9,31,24,22,24,21,1193,0.6229019349351768,0.6125967762532095
482471,445951515,0,1.0,1.0588236,6.5616474,53.35244,3.3345277,4.415031,10.430737,1.3244992,0.0,6.2756586,0.92437524,22.35259,3.1712294,0.6154375,2.0086777,2.2928586,0.0,25877.256,52827.58,18,17,18,14,16,17,23,21,19,17,18,18,991,0.05207548535120654,0.48467411230941626
484754,290502829,0,1.0,0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3929505,0.0,37569.332,22926.93,6,12,16,16,14,12,10,15,17,17,16,14,845,0.6960242306882088,0.19546257164274783
482028,3261233062,0,1.0,0.57894737,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,42249.02,11,19,18,12,12,13,15,22,21,15,14,15,806,0.0,0.8156787523769891
473747,2184576882,0,1.0,0.8888889,0.0,21.80259,2.180259,3.930505,11.645345,1.3675196,0.0,5.7705936,-0.095285825,6.3557935,0.0,0.23418213,0.0,3.2587214,0.0,38741.96,43449.86,16,18,17,10,14,13,16,18,17,12,16,15,934,0.2473377430552941,0.12922310307233398
473747,2426114386,0,1.0,1.125,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4482788,0.0,38114.586,30186.223,18,16,16,7,16,13,19,17,16,10,17,14,1070,0.5245342463384507,0.26200635397119787
483440,2459323860,0,1.0,0.045454547,0.0,2.8560107,0.95200354,1.0094084,1.4263681,0.5032573,0.0,1.0443951,0.0,0.28877294,0.0,-0.010763232,0.0,2.6881347,0.0,20313.205,28985.58,1,22,16,6,12,9,1,24,18,7,13,12,803,0.6520096336320649,0.14663568556968842
483440,2656026868,0,1.0,0.6363636,12.333509,38.11218,3.8112178,6.103807,15.590582,1.5857607,0.0,5.3353324,0.76075995,8.483173,3.513684,0.06219885,2.5832026,1.7289401,0.0,38137.113,39639.758,14,22,27,5,13,14,16,23,28,5,13,15,922,0.08756101093362634,0.13905214925698695
483440,2731735303,0,1.0,0.6666667,13.196704,38.738873,4.3043194,6.8237762,16.802208,4.225543,0.0,14.008361,0.64630836,9.396938,1.9378917,0.1365762,0.0023821488,2.1313312,1.3913504,28409.752,51050.375,6,9,17,7,8,18,7,9,18,9,9,19,942,0.009114690171446838,0.1500588468186833
482427,2413690465,0,1.0,0.78571427,21.122875,35.19378,2.5138414,3.1975098,6.492102,1.7650614,0.0,4.5578527,2.62857,8.956695,1.8013471,0.26023328,1.0665107,2.9879823,3.238572,19515.336,29121.047,11,14,24,10,11,8,12,15,26,10,11,10,847,0.0016890288699598077,0.24297706617973824
480957,5578201193,0,1.0,1.1666666,0.0,1.0950097,1.0950097,1.0950097,1.0950097,0.052666247,0.0,0.35486168,0.0,0.16291116,0.0,0.0,0.0,99999.0,0.0,22119.674,26580.666,14,12,25,5,8,6,15,14,26,7,9,7,1629,0.0,0.8964246735843746
480957,1849233161,0,1.0,0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2415967,0.0,35088.3,38494.277,3,6,21,5,9,18,3,6,21,5,9,19,983,0.5972966197936469,0.7418332776482628
482596,1658845412,0,1.0,1.0,55.777584,47.722244,3.670942,5.294015,15.697212,2.3092828,0.0,8.913605,0.79077905,7.2042866,10.266339,1.090907,1.1262301,1.3252717,1.5567572,37095.586,108645.83,16,16,24,17,8,19,18,16,26,24,9,21,900,0.0069263966963027945,0.1558293482689157
474441,886658726,0,1.0,1.25,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5272138,0.0,16148.882,43871.53,10,8,19,13,18,13,10,9,20,14,20,16,1155,0.6203147910189463,0.4543193390372676
484597,2543365187,0,1.0,0.42857143,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4486341,0.0,39053.684,40137.46,9,21,16,19,16,9,9,21,16,20,18,12,884,0.6088777152208515,0.2900051437728074
484597,1810567181,0,1.0,0.32,5.072774,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2392657,0.0,22502.9,24592.82,8,25,17,7,15,13,10,27,19,9,16,15,1185,0.48576659492316265,0.3225073947466546
484597,483706714,0,1.0,0.28,0.0,61.736214,6.173621,9.469228,20.0148,2.1361122,0.0,15.852567,0.33296844,33.49962,2.3092592,0.7296221,0.7741071,2.3611684,0.0,0.0,42366.125,7,25,17,18,21,18,8,31,19,20,21,18,850,0.005802175748883198,0.8625883410356948
484466,450427188,0,1.0,0.2631579,5.738533,18.155231,3.6310468,5.689807,12.312899,1.212848,0.0,5.4312696,0.5638224,6.228521,0.38764608,0.13198905,-0.031607796,2.6020749,0.0,25176.078,62311.805,5,19,35,12,25,18,6,20,37,12,25,18,1376,0.20233681626625533,0.6050619170333988
484583,2936132804,0,1.0,1.4615384,0.0,48.969475,4.4517703,5.8597326,12.063093,2.0199256,0.0,8.161494,0.22736017,16.740704,5.155895,0.018166794,0.025333976,2.2860844,0.78060967,23670.05,38141.895,19,13,18,12,13,29,21,16,22,15,15,33,925,0.005191243791259237,0.141527993668074
484909,2403240685,0,1.0,0.47619048,5.55602,50.345055,3.8726964,6.434091,20.69776,-0.018493466,0.0,1.1668878,10.051465,12.593059,6.9624333,0.39006546,0.07039235,3.1795518,0.0,0.0,36362.926,10,21,16,12,22,23,14,23,19,15,28,27,803,0.04570552603968481,0.1333342723030123
484909,828424337,0,1.0,0.9444444,0.0,25.09192,4.181987,5.5377216,11.939465,0.6048944,0.0,4.3180914,0.37616572,9.63205,1.514869,0.22399996,0.5055445,4.760844,0.0,0.0,28543.012,17,18,22,7,15,22,20,21,26,7,15,22,898,0.04475593172501935,0.26461285105167043
484909,2206207449,0,1.0,0.21052632,44.152817,27.561293,3.0623658,4.005454,7.501571,0.41566887,0.0,1.7878957,2.7601697,4.4208694,3.3447287,0.68471587,2.558746,2.8093405,4.638685,28221.453,43721.523,4,19,19,5,15,13,5,19,20,6,17,16,1344,0.00020571944844116619,0.7600317812537479
484909,1941237597,0,1.0,0.6666667,0.0,9.104631,1.8209263,2.2299116,4.0166373,0.10777484,0.0,1.2201089,0.71456146,3.4431336,-0.062196076,0.23530726,0.0,3.1188602,0.0,38629.95,40827.56,12,18,30,18,21,20,15,19,31,19,22,21,1085,0.36616963421651516,0.19059023926094343
486376,1766200700,0,1.0,0.5,0.0,19.15535,2.7364786,3.6615584,7.974053,0.8691362,0.0,3.4750273,-0.63664246,8.5527725,0.9803843,0.08011433,0.014325882,2.5068963,2.9015734,16746.21,55201.61,12,24,20,16,13,16,14,26,24,16,14,19,1241,0.004295531114291706,0.22664779634508947
486376,2530416405,0,1.0,0.4347826,0.0,28.62506,2.2019277,2.6521132,5.949815,0.81885284,0.0,5.702462,2.6372337,7.037776,0.062145505,0.21743512,0.0,2.767836,4.75208,18104.156,46073.582,10,23,23,19,17,14,11,23,23,21,19,16,1198,0.00042749189103863383,0.39670080200087
483782,3620275650,0,1.0,0.1875,0.0,24.149954,2.683328,3.8286643,8.850556,1.5946424,0.0,2.6312144,1.6439493,6.67712,1.2536284,0.70179087,0.01032386,2.8874457,0.0,34356.574,63589.402,3,16,19,16,10,11,3,17,19,17,12,13,1038,0.19445542064597698,0.283642962110528
484909,564732938,0,1.0,0.53333336,0.0,13.955406,2.3259008,2.5900745,4.123944,0.9558007,0.0,1.5464301,0.0,5.6923413,0.0,-0.204719,0.0,1.4379196,0.5994367,28817.6,21130.457,8,15,22,9,19,12,9,15,23,9,20,13,1240,0.1723097812747224,0.41157166209941765
476348,1649276351,0,1.0,0.5,0.0,43.70084,4.370084,7.4193416,21.057047,1.5403295,0.0,11.163797,1.8226897,20.399185,0.52688414,0.3046379,0.008713747,4.1668005,0.0,0.0,26741.486,6,12,20,13,22,19,6,16,22,20,22,20,823,0.03401713357088798,0.19179133627313283
476348,2649299645,0,1.0,0.1875,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9981868,0.0,23758.697,26122.973,6,32,19,13,13,14,6,33,20,14,13,14,1464,0.5814613303671496,0.7914416899557056
476348,1083004803,0,1.0,0.4375,0.0,16.069342,2.6782234,3.4792812,7.0336394,-0.25083613,0.0,1.8049449,2.764588,3.6114829,0.033243794,0.1378991,0.0,2.479711,0.0,4382.138,23210.441,7,16,16,10,22,13,9,16,17,11,22,13,1094,0.21293851445089884,0.21187371604763894
483852,3431762893,0,1.0,0.8,0.0,12.862781,2.1437967,2.676987,5.5429106,0.9024464,0.0,1.865283,0.72423315,1.7404046,1.3792325,0.17370008,0.68675363,3.8294845,0.0,0.0,53946.227,12,15,19,8,5,6,22,15,21,9,6,7,919,0.24498853266462217,0.4194109813016984
483852,2544276323,0,1.0,0.4,0.0,14.097988,3.524497,4.562249,7.446589,1.4163513,0.0,2.7555356,0.10847167,3.9631245,0.0,0.13537045,0.0,3.355222,4.552737,39740.465,29211.873,8,20,16,7,7,12,9,21,17,7,7,12,820,0.0005015653019370125,0.15006279180425608
481277,311838884,0,1.0,0.25,0.0,4.4860497,2.243025,2.427721,3.171824,0.13652304,0.0,0.7766803,0.0,1.6710545,0.0,0.050932445,0.0,1.3931879,0.0,30357.604,34248.89,7,28,20,16,17,22,7,28,20,17,24,30,1115,0.42991229636855877,0.4816699059677879
485051,1196474678,0,1.0,0.45454547,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.655567,0.0,39530.32,49351.785,10,22,25,13,18,19,12,24,26,15,18,19,1012,0.6207339970089647,0.23960394544471086
476634,303871859,0,1.0,0.65217394,0.0,32.700386,2.9727623,3.7022939,6.802007,1.1705334,0.0,4.153368,2.718781,10.66286,0.87237996,0.3984996,0.012057899,1.3047183,0.0,27849.557,51183.688,15,23,18,16,13,20,19,25,19,17,13,20,1512,0.14418595648250065,0.5320409600900399
476348,332345514,0,1.0,0.26086956,0.0,43.54253,4.354253,5.606507,13.342469,0.84972453,0.0,5.6169753,7.544273,10.036342,4.133703,0.5821584,-0.024429275,1.8413537,0.0,15916.1455,81971.305,6,23,16,9,8,9,6,26,16,9,8,9,1069,0.04456626068139846,0.36083417610824375
481638,772866812,0,1.0,0.7647059,17.254168,10.428249,1.7380415,2.1849196,4.1492085,0.50106597,0.0,1.6754438,2.0044553,2.6997783,0.07326532,0.002748665,0.0,1.8044572,0.0,26251.021,39651.133,13,17,19,18,10,13,20,18,20,21,10,13,949,0.3632380885673633,0.20629189778721646
481638,589619471,0,1.0,0.6666667,16.403744,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1114522,0.0,33685.32,29292.797,8,12,29,13,16,9,9,13,29,16,16,9,3862,0.5110364326193102,0.2389711095636421
474271,251233374,0,1.0,0.25,0.0,23.561148,4.7122297,5.628098,8.905024,0.381238,0.0,3.683535,4.1913285,4.959174,0.8491486,0.33216602,0.46442783,4.131204,0.0,23634.65,108063.125,7,28,17,3,14,11,7,30,18,3,14,11,930,0.0821345682271678,0.5494560396731176
484979,977240683,0,1.0,0.28125,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6737459,0.0,30058.727,43700.215,9,32,23,14,14,14,9,32,23,14,15,15,2206,0.561717040210024,0.8531415797737185
480219,1677249321,0,1.0,1.0588236,6.4723177,21.49344,3.0704918,3.7839398,8.385197,0.8770289,0.0,2.2222908,2.4468832,7.194724,0.2223386,-0.1574913,0.0,1.7667404,0.0,0.0,25257.617,18,17,16,4,14,12,19,19,20,5,14,12,943,0.1915544755102282,0.13032718558157796
480219,647622565,0,1.0,0.9,0.0,1.2031785,1.2031785,1.2031785,1.2031785,0.11015679,0.0,0.33820358,0.0,0.1841681,0.0,0.0,0.0,2.1647565,0.0,25691.125,21261.16,9,10,30,14,22,16,10,10,31,19,25,19,1179,0.519956954511549,0.5498960743034129
482768,683389033,0,1.0,0.6315789,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4738488,0.0,28539.797,21648.416,12,19,18,17,18,17,12,19,19,23,18,17,1172,0.6137422451430414,0.8266298223812358
475168,3515436169,0,1.0,0.53333336,0.0,19.968983,3.9937966,6.280242,13.610778,1.6932944,0.0,3.9793687,0.9220308,6.524094,0.039056305,0.03677772,0.0,3.9219651,0.0,31082.916,41265.984,8,15,20,1,3,9,8,19,23,1,3,9,863,0.14441475102970802,0.12561787139530056
475168,836545613,0,1.0,0.68421054,0.0,14.70838,1.6342645,1.8842875,2.9747984,-0.2263151,0.0,2.176409,2.450704,4.013201,-0.028457828,0.103966184,0.0,2.5133822,3.5466301,31136.002,26194.203,13,19,18,12,11,16,17,20,21,15,11,16,1056,0.006205267144987037,0.6067104388522535
475168,1650149954,0,1.0,0.09090909,5.0056405,4.4903393,1.4967798,2.5397775,4.398437,0.019646376,0.0,0.012304531,0.006444767,2.1940775,0.0,0.3861551,0.0,3.0922825,0.0,30744.387,28314.332,1,11,17,11,18,18,2,11,18,13,22,22,1786,0.6107962807007863,0.6908721602039359
484466,1527150724,0,1.0,0.7058824,5.6654944,19.880486,2.2089431,2.704876,4.489935,0.9292146,0.0,4.3147845,2.4741824,4.2964725,-0.008316547,0.048703752,0.0,2.2710257,0.0,5582.825,23218.928,12,17,17,7,9,16,13,18,17,8,9,16,911,0.21253310646541423,0.06797456959986481
484466,3035258255,0,1.0,0.14285715,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249176,0.0,33831.836,44500.957,3,21,17,7,18,13,3,21,17,10,22,17,930,0.5985035041970213,0.42767901633956495
481138,2633516393,0,1.0,0.75,0.0,15.551052,2.2215788,4.153777,10.79634,1.4558253,0.0,4.917028,0.5562285,2.525854,0.22470391,0.23845106,-0.15611069,3.2214608,0.0,29022.697,24730.04,6,8,16,18,11,16,6,9,17,18,11,16,998,0.2950830507499871,0.28704621389629725
484573,2380241206,0,1.0,0.31034482,0.0,16.342989,2.7238312,3.1243756,4.848134,-0.07804531,0.0,0.63266176,4.750694,4.065852,0.23088662,-0.12282889,0.0,3.9062045,0.0,15934.36,32825.836,9,29,19,14,13,10,10,31,23,14,13,10,981,0.1919847844581224,0.2500618238967426
484573,2211702483,0,1.0,0.16666667,6.0236225,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1584369,0.0,30428.65,38547.402,5,30,24,12,16,9,5,30,24,12,16,11,2201,0.4827739617901877,0.2288899665037346
481013,1619291514,0,1.0,1.2631578,0.0,14.65865,7.3293257,7.4279213,8.53556,0.91225153,0.0,3.789351,0.0,5.7537565,0.0,-0.018802531,0.0,3.2018785,0.0,22347.898,31300.686,24,19,34,3,11,10,28,20,37,3,12,11,2110,0.2590555942151018,0.3587477861996571
481013,925861317,0,1.0,0.5555556,0.0,18.002552,3.0004253,3.8491333,7.7575455,0.694868,0.0,4.43374,0.0,5.2154956,0.0,0.12250216,0.0,2.6061068,0.0,36145.04,26381.375,5,9,24,10,22,10,5,9,24,13,22,10,1651,0.1755541076944066,0.5794425821449758
481013,334006411,0,1.0,1.0833334,0.0,37.06183,3.3692572,4.559181,10.510653,4.72557,0.0,8.306348,-0.008745595,9.329402,0.0,0.12004666,0.0,99999.0,0.0,33678.02,24323.953,13,12,19,14,23,26,17,13,21,16,24,28,1050,0.0,0.30383167315343695
481013,1396332069,0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8633614,0.0,7898.444,22694.727,6,6,24,15,33,26,7,9,28,17,33,26,1307,0.590760743816914,0.703493660782646
473959,3042895681,0,1.0,0.42857143,18.433874,31.900368,4.557195,8.164757,21.022573,1.1472553,0.0,2.365295,0.05499499,1.7808905,15.552094,0.5082106,0.48674285,2.8599408,0.0,28229.459,68573.875,12,28,20,7,10,8,13,30,23,7,10,8,849,0.02697867621735406,0.35940093291372344
484953,751991482,0,1.0,1.6363636,7.546281,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.604892,0.0,0.0,20975.37,18,11,18,8,22,22,22,15,19,8,22,23,808,0.5720306052513109,0.30459235694734155
484097,339590717,0,1.0,2.7,0.0,51.373688,4.6703353,8.648268,22.668146,2.4236588,0.0,10.041729,7.4926896,8.463401,4.5827236,0.003144473,-0.063556775,2.843045,0.6634837,13296.232,63573.176,27,10,19,25,20,20,28,11,21,27,20,20,1338,0.006714541241578997,0.7123968735722639
484097,562197814,0,1.0,1.1666666,44.100235,27.61616,3.9451659,5.5726604,11.620491,3.4788065,0.0,7.924312,-0.12222316,5.198377,0.0,0.35295755,0.0,2.6395135,4.6864653,29016.81,28616.08,7,6,18,9,15,15,7,6,18,10,16,16,1090,0.00022687063587101264,0.5014061217059518
474441,758627963,0,1.0,0.5,0.0,1.5766875,1.5766875,1.5766875,1.5766875,0.0,0.0,0.0,-0.08105162,0.0,0.80393296,0.0,-0.021104446,3.3002057,0.0,34047.96,49483.45,6,12,16,10,10,11,8,12,17,10,10,11,1331,0.5457202278888971,0.5297869717663948
486376,715190051,0,1.0,0.59090906,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4888313,0.0,22595.42,25056.969,13,22,16,13,16,17,13,23,18,13,16,17,1056,0.5551343699666265,0.41920927134459873
486689,658948596,0,1.0,0.18181819,8.35578,34.289944,8.572486,11.135768,19.52361,0.4835142,0.0,1.7515471,10.914637,7.070621,4.459153,0.17244342,-0.021349061,2.8961046,0.0,30155.406,30097.646,4,22,17,4,13,15,9,26,19,4,13,18,953,0.022425302035538053,0.5303414610411861
485051,2768117249,0,1.0,0.2857143,12.19843,26.047792,3.7211134,5.2191143,11.137971,0.41893587,0.0,3.2592323,4.911754,1.2313075,7.8535023,0.01948179,0.1629281,3.0373526,3.9612694,15515.846,38080.133,6,21,20,15,19,12,7,25,21,17,20,13,938,0.00021175734139433633,0.5759716325572162
485051,1793490477,0,1.0,0.28,5.6172533,16.926971,1.410581,1.835368,3.7105522,1.9823818,0.0,2.459721,0.7418849,4.1042976,0.57864267,0.4154249,-0.11360919,2.2537136,2.8570447,26764.68,30394.912,7,25,19,16,12,15,8,26,22,19,13,16,1037,0.022084749372646928,0.447222242743081
476634,637297957,0,1.0,0.61538464,0.0,56.372902,8.053271,14.031795,35.4492,2.4752228,0.0,9.024947,6.4777327,15.032424,4.900817,1.0755026,0.018349724,0.88332325,0.0,23265.328,35477.344,8,13,24,13,19,16,9,16,29,16,21,19,812,0.005609396863116567,0.26143506605286104
482374,734784624,0,1.0,0.23076923,7.8224883,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9485917,0.0,32996.613,33529.242,9,39,24,9,16,11,10,40,24,11,16,12,1869,0.4749024953962303,0.27818832947961203
482374,2351438085,0,1.0,0.76,11.519095,11.42223,3.80741,3.821107,4.166711,0.38136104,0.0,1.171082,0.0,4.371812,0.0,0.06892305,0.0,2.3545425,0.0,37030.07,22141.592,19,25,16,10,17,14,23,26,18,11,18,15,1110,0.3889204588243339,0.32724815992707934
482374,3431179476,0,1.0,0.6111111,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1586401,0.0,35274.613,32821.086,11,18,19,8,15,15,11,18,19,8,17,16,912,0.5943538134434063,0.19826899820920307
482374,3771541174,0,1.0,1.5714285,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,24359.094,32824.707,11,7,17,8,6,3,13,7,19,8,6,3,1596,0.0,0.7373738913521278
484710,4095294249,0,1.0,0.75,0.0,34.291893,3.8102107,4.675492,7.795403,1.2386078,0.0,3.4088528,3.6624978,8.056957,0.023034748,1.2362652,0.0,3.251909,0.77461,28203.406,25995.984,3,4,17,11,9,5,5,4,17,12,9,5,866,0.02048384825816907,0.25252726743758713
484710,3346957790,0,1.0,0.875,0.0,21.006645,2.6258304,2.7514727,3.5235512,0.68819135,0.0,7.14255,-0.14972271,6.3369565,0.0,0.14962679,0.0,2.9151802,0.0,38376.652,39171.168,14,16,19,8,8,16,15,17,21,8,8,16,842,0.10422689345370773,0.09211996776459841
