runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_endcap_avg_dR_raw,MSTracklet_endcap_rms_dR_raw,MSeg_endcap_avg_dR_raw,MSeg_endcap_rms_dR_raw,MS1Vtx_endcap_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nTGC_s,scoreNN1e,scoreNN2e
479955,1668294023,0,1.0,0.0,0.0,0.33121288,0.43687508,1859.0,1.4466982,1.7606812,3.1796603,6.868533,3.0,33646.96,29264.16,3,2,3,15,34,35,3,2,3,19,42,39,1031,0.994378083245739,0.03191592311835478
479955,1683905860,0,1.0,0.0,0.0,0.32896122,0.41968882,1939.0,1.8449917,0.7076438,1.9678664,4.9526105,3.0,23539.295,28061.787,7,2,1,13,49,42,7,2,1,16,49,44,918,0.9968778175822073,0.03529145748304796
479955,1239060083,0,1.0,0.0,0.0,0.26248193,0.32920343,1745.0,3.0820775,-0.8825335,1.5517734,2.0587423,5.0,9276.958,35733.992,14,3,2,5,48,35,14,3,2,7,49,37,965,0.9953541452331127,0.08458488728687685
479955,1745614526,0,1.0,0.0,0.0,0.43276152,0.5128316,2443.0,0.24595529,0.0,0.0,-1.0,3.0,28933.555,27993.965,0,0,1,17,43,39,0,0,1,18,43,40,1258,0.33291808960959335,0.08981585655102076
479955,1486944280,0,1.0,0.0,0.0,0.33887893,0.4039287,1932.0,2.528459,0.0,0.0,-1.0,3.0,21632.773,55125.426,3,3,3,14,48,34,3,3,3,16,49,34,988,0.42491593830501395,0.04184929029396456
479955,1481090401,0,1.0,0.0,0.0,0.25558943,0.33037952,1880.0,0.005114317,1.9335849,2.5825117,5.669501,4.0,20855.207,53268.87,4,2,4,7,43,35,4,2,4,11,47,39,953,0.9997911773141359,0.04249831077938082
480219,3333557803,0,1.0,0.0,0.0,0.34365195,0.43042922,2020.0,1.7685184,0.0,0.0,-1.0,3.0,30085.877,24372.365,2,0,3,13,34,32,2,0,3,14,40,36,1003,0.8426074013854734,0.05228822068916117
480219,727441859,0,1.0,0.0,0.0,0.3897957,0.47380868,2779.0,0.5676185,0.5292374,5.163875,6.065855,8.0,22418.16,53687.93,3,1,0,10,48,37,3,1,0,10,48,41,1486,0.18570193960660386,0.5974600327454394
480219,1009013210,0,1.0,0.0,0.0,0.29236946,0.35082102,2018.0,1.8441613,1.7078173,6.1987944,11.181326,3.0,0.0,22088.39,7,2,6,12,33,36,7,2,6,13,35,37,967,0.8576070354399566,0.04127732729574218
480219,564783044,0,1.0,0.0,0.0,0.24590884,0.3121138,1793.0,0.11671418,-1.3054096,5.455257,4.829006,4.0,38430.56,49462.35,6,0,0,8,29,31,6,0,0,11,31,32,904,0.4404971515236167,0.06410303135317952
480219,593873942,0,1.0,0.0,0.0,0.30806503,0.36129123,1724.0,2.4326987,0.0,0.0,-1.0,3.0,20009.018,27573.81,4,6,3,9,35,37,4,6,3,10,37,38,901,0.0,0.034086767906809534
476589,1749491314,0,1.0,0.0,0.0,0.2258452,0.27323112,2373.0,0.67718726,1.4424775,4.0726986,9.37249,3.0,32354.225,39491.64,6,2,4,9,46,35,7,3,5,9,48,36,1009,0.9998930115544182,0.056011446542019616
476589,433976852,0,1.0,0.0,0.0,0.30486944,0.37966505,2089.0,2.601582,2.3069584,3.0651002,4.8168564,3.0,9305.6045,38339.203,9,0,4,12,56,52,9,0,4,14,60,52,1140,0.9915727729677584,0.032522284393721845
476589,454290152,0,1.0,0.0,0.0,0.28839216,0.3534307,1956.0,0.14818263,-0.06439153,3.8922057,4.8384027,3.0,17952.467,44721.324,2,1,2,11,33,36,2,1,2,16,34,40,1035,0.9999678143215932,0.03713370949130801
476589,457686453,0,1.0,0.0,0.0,0.36245507,0.47277293,2218.0,0.55662704,-3.8020585,6.912884,1.971357,3.0,0.0,20693.318,1,3,3,18,51,42,1,3,3,19,51,42,1166,0.0,0.08117648839968217
476589,377655572,0,1.0,0.0,0.0,0.33517033,0.43717608,2459.0,0.3415959,0.0,0.0,-1.0,4.0,16080.76,32840.785,2,1,6,15,46,44,2,1,6,15,46,44,1215,0.848749540263738,0.15522953166204412
482084,1042359722,0,1.0,0.0,0.0,0.26380956,0.3200782,2187.0,1.6804845,0.8947327,2.8360817,8.773516,3.0,0.0,38272.44,4,2,4,15,55,41,4,3,5,19,57,44,1130,0.9999999843016172,0.04636495051278067
482084,2458273263,0,1.0,0.0,0.0,0.29109186,0.3807213,1910.0,2.6090405,-1.7131361,4.811961,3.4770286,3.0,28224.844,28686.545,6,3,2,10,29,32,6,3,2,11,32,39,921,0.9921686972881265,0.039909241897582604
482084,1890767526,0,1.0,0.0,0.0,0.3905639,0.46780142,1749.0,0.37458223,0.44264686,4.209849,12.1183405,3.0,6072.6685,33302.348,1,1,2,16,48,41,1,1,2,18,51,44,946,0.9985101637969912,0.03590497580243979
482084,2249383912,0,1.0,0.0,0.0,0.34696576,0.44681913,1762.0,0.28196797,0.0,0.0,-1.0,3.0,28054.033,26241.543,5,2,1,15,38,41,5,2,1,16,38,42,916,0.7892594221290329,0.037410489983551454
482084,3358432250,0,1.0,0.0,0.0,0.32877454,0.39499834,2340.0,0.31899285,-0.026794197,2.486599,5.329318,3.0,18954.32,35232.965,5,1,4,16,42,36,5,1,4,22,47,40,1260,0.9999958820182865,0.04987817924950255
482084,2125050472,0,1.0,0.0,0.0,0.3555173,0.4700351,2363.0,0.0014734268,3.4264903,3.4264903,3.4264903,3.0,17643.604,23183.344,4,0,5,13,49,32,4,0,5,15,51,36,1207,0.7904915467663491,0.039040928034381195
482084,1389535760,0,1.0,0.0,0.0,0.2628503,0.34905028,2246.0,0.057037234,0.0,0.0,-1.0,3.0,26023.441,36469.977,4,2,5,11,39,42,4,2,5,11,45,46,906,0.7850063104926244,0.05870256561473197
482084,2755886363,0,1.0,0.0,0.0,0.34012577,0.4351536,1632.0,2.0319505,0.0,0.0,-1.0,6.0,6723.6514,21722.137,3,1,3,17,37,36,3,1,3,17,37,36,927,0.7719139907429484,0.18054439280701173
482084,3289687857,0,1.0,0.51412207,0.51412207,0.28630394,0.3623497,2562.0,2.9069352,1.2658843,3.1331465,6.3626533,3.0,26235.918,21817.879,9,2,4,10,47,42,9,2,4,10,53,44,1229,0.9062035027061995,0.06560247007803022
482084,356574558,0,1.0,0.0,0.0,0.32738274,0.41308394,2566.0,0.14191604,-1.2190474,4.493569,3.187384,3.0,20815.877,27400.123,9,4,2,19,57,35,9,4,2,20,59,37,1191,0.3687033027405413,0.07477858771108103
482084,3105858679,0,1.0,0.7628364,0.7628364,0.38581112,0.4648482,1867.0,0.47955585,2.7150745,5.2530355,11.712,3.0,24982.682,36111.875,3,2,2,10,40,33,3,2,2,11,49,38,971,0.9965193122149757,0.042608066571556025
482084,446588391,0,1.0,0.0,0.0,0.4110158,0.49323493,3415.0,0.92359966,1.1209666,2.920814,6.9249063,3.0,22716.553,35886.914,8,5,4,14,61,43,8,5,5,18,66,48,1675,0.998440259084183,0.28894793661857865
482084,2770653907,0,1.0,0.0,0.0,0.3709936,0.45991158,2040.0,1.6720693,0.5461111,1.1714884,2.529499,3.0,10878.303,24962.004,10,4,6,5,41,34,10,4,6,6,41,36,1074,0.9149743922620908,0.04304930172931376
482084,2846955547,0,1.0,0.0,0.0,0.25838318,0.33685023,3057.0,0.13860771,0.21848154,2.3094468,3.3676684,3.0,38066.02,28633.457,3,2,2,11,58,35,3,2,2,12,60,37,1469,0.6161466780621971,0.14429678570176363
482084,2588504940,0,1.0,0.0,0.0,0.341887,0.4147733,2334.0,0.120026246,-0.27477658,1.3569117,2.6961813,7.0,22357.766,27069.516,8,9,2,16,33,46,8,9,2,18,39,48,1122,0.0,0.34860835276335744
482084,2945767805,0,1.0,0.0,0.0,0.32329175,0.4033275,2339.0,0.106971025,0.3999779,0.3999779,0.3999779,7.0,33044.785,30169.006,9,4,5,8,42,41,9,4,5,10,44,44,1165,0.7159633142784607,0.38275677862061697
482084,309979502,0,1.0,0.0,0.0,0.39782336,0.48602563,2739.0,0.1749227,0.0,0.0,-1.0,5.0,32406.346,36722.344,5,3,1,9,39,36,5,3,1,11,40,39,1241,0.8374227116485472,0.3838639514955884
482084,1629699400,0,1.0,0.0,0.0,0.4885148,0.5506056,2680.0,2.2676961,0.0,0.0,-1.0,3.0,30149.457,23774.967,8,0,5,21,30,31,8,0,5,28,31,31,1548,0.5569131367046927,0.1391105957039187
482084,4199193434,0,1.0,0.69485146,0.69485146,0.2921497,0.3301575,2525.0,0.24821806,-0.62596965,2.4986682,1.7164625,5.0,29840.541,51995.223,0,1,3,6,47,34,1,1,3,6,49,36,1491,0.9980292928592271,0.39349270593192764
482084,1215652081,0,1.0,0.0,0.0,0.2981836,0.3858157,2606.0,0.69608974,0.13893358,2.7629955,4.6770425,4.0,22764.691,34147.418,3,1,7,19,49,39,4,1,7,21,50,40,1344,0.0,0.11937786159919628
482084,1164273274,0,1.0,0.5460565,0.54605657,0.28350976,0.3839194,1686.0,0.2160964,-1.3917376,5.6234465,4.456504,4.0,28221.992,70804.31,5,2,1,15,39,46,5,2,1,19,40,46,905,0.9998711493550828,0.07157442858828067
482084,732990972,0,1.0,0.0,0.0,0.3542602,0.40901923,3210.0,0.42810565,0.0,0.0,-1.0,4.0,39016.465,42891.81,7,3,4,8,42,39,7,3,4,11,43,42,1539,0.9330391815385405,0.5516851740083242
482084,2483196662,0,1.0,0.0,0.0,0.37064406,0.45520845,2349.0,0.9013517,0.31216154,1.3515805,2.03648,4.0,23422.318,22703.885,3,1,2,8,33,32,3,1,2,9,36,33,1224,0.0,0.11077689092120369
482084,1233669930,0,1.0,0.0,0.0,0.36242273,0.4371614,1827.0,0.3133263,-0.18750416,3.9639716,8.937444,3.0,31788.969,22446.68,8,1,2,19,30,48,8,1,2,22,33,51,1006,0.9999981986189768,0.036762569306647674
473796,1438594869,0,1.0,0.0,0.0,0.38371196,0.45085832,2560.0,0.027312309,0.0,0.0,-1.0,3.0,28438.992,25319.576,5,1,5,13,47,41,5,1,5,16,49,45,1266,0.5469216329491902,0.09891284623959928
473796,1455745597,0,1.0,0.0,0.0,0.2822381,0.35970587,2043.0,0.5989946,-0.2046178,0.8617966,0.6325351,3.0,35751.086,42854.633,1,2,1,14,44,37,1,2,1,15,44,39,928,0.019473244491119535,0.04956782632894807
473796,1363781549,0,1.0,0.0,0.0,0.249067,0.30454966,2280.0,0.8973695,0.19887365,2.3428261,7.514454,4.0,20002.562,27241.04,4,2,0,6,38,32,4,2,0,7,41,42,1179,0.9999999357549766,0.08794082512616375
473796,1460155752,0,1.0,0.997979,0.997979,0.4259212,0.48886037,2117.0,0.10339546,0.41586605,1.7464073,3.145262,3.0,29843.99,38556.855,6,2,2,11,38,32,6,2,2,11,45,34,1041,0.18878479207616627,0.06483983015827821
473796,944597624,0,1.0,0.0,0.0,0.4106328,0.48413393,1874.0,0.43766236,0.0,0.0,-1.0,5.0,24907.488,26587.09,4,2,1,17,40,33,4,2,1,23,43,38,998,0.8022121745953106,0.14038364579041707
473796,917732097,0,1.0,0.0,0.0,0.3585153,0.42852214,3148.0,1.5223793,-0.5863367,4.4114676,6.382192,3.0,31769.297,25602.078,7,2,1,16,53,51,7,2,1,18,55,53,1689,0.9840821258697753,0.22016391684996373
473796,807854114,0,1.0,0.0,0.0,0.31486228,0.43366048,2325.0,0.70682824,0.0,0.0,-1.0,3.0,22773.701,28594.25,2,0,3,6,38,54,2,0,3,7,39,56,1056,0.9413840941139576,0.08030611104677399
473796,772969586,0,1.0,0.0,0.0,0.2841403,0.38414392,2523.0,0.38811666,-1.0054125,2.5588894,2.187905,6.0,26065.178,52815.586,1,1,5,23,34,37,1,1,5,23,37,39,1297,0.5795713679814926,0.3384462134637911
473796,1007395175,0,1.0,0.0,0.0,0.39372286,0.47068605,1952.0,0.39041877,0.0,0.0,-1.0,3.0,30964.291,30046.658,1,0,3,19,50,36,1,0,3,25,53,40,992,0.8149609817456093,0.049464952486633074
473796,696261183,0,1.0,0.0,0.0,0.34322482,0.4368177,1723.0,1.3271042,-0.37011525,1.7527876,3.4861674,3.0,8288.693,105107.11,3,1,5,21,41,50,3,1,5,28,48,58,912,0.9999998958880376,0.035836153784759905
473796,468587561,0,1.0,0.0,0.0,0.37253517,0.44251868,2968.0,0.008730173,-1.7157891,4.111895,2.0680099,7.0,0.0,85872.57,7,4,4,11,52,42,7,4,4,11,54,42,1419,0.9999989777795184,0.6716807947255292
473796,704817250,0,1.0,0.0,0.0,0.30498528,0.3662657,1699.0,2.4875224,0.53208864,4.804451,7.077323,4.0,29448.014,22729.299,7,3,4,10,24,31,7,3,4,10,28,36,975,0.9999417813398389,0.044858719999096186
473796,573257127,0,1.0,0.0,0.0,0.40145448,0.5186855,2347.0,0.14818347,0.8338925,2.463527,4.480835,4.0,33403.086,44650.574,7,2,1,22,37,53,7,2,1,23,39,54,1202,0.9712069773483718,0.06779839042933544
473796,669632776,0,1.0,0.0,0.0,0.29988045,0.39721593,1918.0,0.42354792,0.78615296,4.49069,9.081851,6.0,23135.729,44887.082,2,1,2,22,31,40,2,1,2,24,33,45,974,0.8943514061098671,0.13846487873831848
473796,317987805,0,1.0,0.0,0.0,0.36700833,0.44589174,3122.0,1.6422164,-1.2179985,4.7071986,2.0571275,6.0,30168.812,29307.564,3,3,3,12,41,47,3,3,3,15,45,48,1495,0.9783598710153116,0.6714865732376119
473796,415956059,0,1.0,0.0,0.0,0.23407829,0.29227084,1832.0,3.1308951,0.0,0.0,-1.0,3.0,28451.49,24008.006,9,2,4,10,32,35,10,3,5,10,32,36,910,0.8210206584031728,0.033346182375642575
473796,436110233,0,1.0,0.0,0.0,0.35980594,0.46887082,2703.0,0.27112424,1.5008109,4.207616,11.654647,4.0,39729.586,40293.52,9,8,3,16,51,37,10,8,3,17,56,37,1187,0.27994794975405357,0.09355175773095847
473796,2433886625,0,1.0,0.0,0.0,0.4205203,0.48746616,1727.0,0.513569,0.0,0.0,-1.0,7.0,32715.256,32641.428,2,0,1,9,35,35,2,0,1,10,36,39,901,0.9047847796674138,0.2988442517225337
473796,2331019299,0,1.0,0.0,0.0,0.3324599,0.41908294,2390.0,0.17949289,0.65300405,1.6736912,3.532393,3.0,21110.525,23607.908,2,1,0,4,41,36,2,1,0,4,41,36,1105,0.9933655618900369,0.04857430463820689
473796,2137079048,0,1.0,0.0,0.0,0.3784988,0.46234804,2105.0,0.07738662,0.6889626,2.8633082,6.146148,3.0,0.0,52149.33,3,1,2,13,34,36,3,1,2,16,38,38,1215,0.9999941072312698,0.0354999751154621
473796,1652204007,0,1.0,0.82462734,0.82462734,0.23678502,0.3114551,1773.0,2.4262152,0.0,0.0,-1.0,4.0,38426.19,31469.668,3,1,1,8,31,35,3,1,1,11,33,41,904,0.9095645083699667,0.09037690820275002
473796,2597506781,0,1.0,0.0,0.0,0.2644373,0.34609067,1969.0,2.5807862,0.060849514,1.8589451,2.6144495,3.0,13541.635,36701.297,1,6,1,8,32,31,1,6,1,8,32,33,931,0.9979201799126407,0.03607166893886016
473796,2175783063,0,1.0,0.0,0.0,0.29056895,0.37889528,2520.0,0.305403,0.0,0.0,-1.0,3.0,32526.203,29018.47,1,3,1,9,49,36,1,3,1,11,51,37,1401,0.9377175405940996,0.09795265117577734
473796,2125181415,0,1.0,0.0,0.0,0.3506664,0.42228925,1715.0,0.18572426,0.0,0.0,-1.0,3.0,32353.467,34364.63,4,1,2,11,31,34,4,1,2,11,36,40,980,0.7164293967828528,0.036591509677266654
473796,365113802,0,1.0,0.0,0.0,0.34301868,0.4298174,1880.0,0.21574235,-1.6256267,5.2850604,6.750777,4.0,20573.61,28268.3,6,3,0,20,46,37,6,3,1,22,46,38,918,0.9998842390395399,0.07251669924777537
473796,256996275,0,1.0,0.0,0.0,0.37491184,0.4414863,2053.0,0.123719215,0.0,0.0,-1.0,3.0,22737.043,24631.074,0,0,1,5,25,35,0,0,1,6,26,36,1138,0.0,0.05087981228426797
473796,1097562810,0,1.0,0.0,0.0,0.34070513,0.44772762,2255.0,0.43350118,-2.3913977,4.9812555,2.3886108,4.0,28684.238,30262.3,2,3,2,8,38,35,2,3,2,8,39,36,1043,0.9654716892127969,0.11260942879883573
473796,748979195,0,1.0,0.0,0.0,0.35439697,0.46087795,2054.0,0.08298105,-0.5957211,4.8540974,8.209414,5.0,12739.08,23983.553,5,2,4,8,46,42,5,2,4,8,47,45,982,0.9999834469506145,0.10288833306287126
473796,589525428,0,1.0,0.0,0.0,0.27911487,0.34783,3301.0,2.431784,-0.99873054,5.3205986,3.9124753,3.0,36844.21,40676.24,2,2,2,11,49,45,2,2,2,12,50,46,1691,0.9492390591492337,0.2404000289421534
473796,403095048,0,1.0,0.0,0.0,0.2990276,0.35700843,2354.0,0.3975098,1.3510734,2.8598025,6.548236,3.0,23765.748,31232.502,10,2,3,11,54,40,11,2,3,11,57,44,1250,0.9919128685075853,0.046770166786942124
473796,332796619,0,1.0,0.0,0.0,0.34852755,0.40991336,2585.0,0.15234017,0.0,0.0,-1.0,7.0,32178.373,30293.09,1,4,2,7,59,36,1,4,2,8,60,36,1232,0.9413425867977047,0.5729478491311253
479710,872754927,0,1.0,0.0,0.0,0.4105406,0.50018525,2092.0,0.52610135,1.0892526,3.3506894,5.830755,3.0,34728.332,78265.84,4,1,4,18,36,43,5,1,4,25,38,45,1095,0.9753427122069165,0.04165651289283723
479710,899788259,0,1.0,0.0,0.0,0.305381,0.38197565,1888.0,0.8577233,0.44335115,2.1484442,3.8793542,3.0,8410.063,58701.258,3,1,4,8,40,39,3,1,4,9,41,40,971,0.9923468813200426,0.037090358357203757
479710,681682660,0,1.0,0.0,0.0,0.43583825,0.48811886,2136.0,0.2671001,0.0,0.0,-1.0,6.0,21054.24,22277.092,5,2,1,14,27,40,5,2,1,16,27,40,1121,0.0,0.2960991843312406
480674,760573571,0,1.0,0.0,0.0,0.42376068,0.53087705,2439.0,0.6283428,-2.1306975,4.9277368,1.7394991,4.0,22141.291,43838.582,5,3,2,23,33,42,5,3,2,29,40,48,1112,0.7677800772454807,0.1551912919170727
480674,222792381,0,1.0,0.0,0.0,0.3927918,0.46863878,2112.0,0.7043026,0.0,0.0,-1.0,5.0,18043.7,35979.15,3,4,4,20,42,37,3,4,4,20,42,37,1179,0.7526737544653556,0.19380640107174052
477002,1270091783,0,1.0,0.0,0.0,0.4145132,0.49411437,1741.0,0.17875719,-0.050449073,0.891722,0.8398447,3.0,28957.652,32349.398,5,3,3,13,34,45,6,4,3,15,36,48,906,0.0,0.0358682339635813
477002,648794929,0,1.0,0.0,0.0,0.24177414,0.32191655,1761.0,0.7343435,-6.504868,6.504868,-6.504868,4.0,38405.16,26813.46,5,1,3,7,39,33,5,1,3,7,39,33,912,0.7260504025368328,0.21134552912214977
477002,763542596,0,1.0,0.0,0.0,0.3141053,0.38004398,2174.0,0.1895213,0.91030395,1.9291803,4.2481093,3.0,34483.594,44430.78,5,1,5,10,51,36,5,1,5,11,51,38,1031,0.9997231814659288,0.03804292776698426
477002,481952161,0,1.0,0.0,0.0,0.32671177,0.3898834,2349.0,0.04333307,0.5709138,2.7029212,3.598679,4.0,20898.238,21699.557,7,4,7,14,55,33,7,4,7,19,64,36,1183,0.9968874624348502,0.07135076110915795
477002,341639654,0,1.0,0.0,0.0,0.32370272,0.3897451,1898.0,2.0523882,0.0,0.0,-1.0,3.0,2348.9487,25851.67,6,3,2,15,15,37,6,3,2,18,15,39,961,0.4858005095985166,0.043042770427790145
477002,953722524,0,1.0,0.0,0.0,0.31949136,0.4017413,1933.0,0.006625429,-1.2683492,3.2394705,1.7124995,5.0,29665.27,44106.49,3,6,2,15,23,46,3,6,2,17,25,49,1017,0.02857071845237391,0.11181863462651287
477002,1604678568,0,1.0,0.6917905,0.6917905,0.39548647,0.48277876,1996.0,2.7704694,0.0,0.0,-1.0,3.0,38595.434,21840.293,1,0,6,22,42,38,2,0,6,33,42,39,1031,0.7223590532436104,0.06460628443474115
477002,881746503,0,1.0,0.0,0.0,0.33634573,0.4182812,1993.0,0.33051777,-0.21240532,1.3588905,3.019234,3.0,38273.52,37323.613,6,3,2,13,69,38,9,3,2,18,71,39,965,0.999997071868874,0.04117829176077614
477002,644617131,0,1.0,0.9058881,0.9058881,0.43184793,0.5348027,2160.0,0.25557423,1.831721,5.340815,6.848603,3.0,12359.847,22955.1,12,4,7,21,42,40,14,4,7,23,44,41,1275,0.6432078383314462,0.056875248938691225
477002,657879553,0,1.0,0.0,0.0,0.42706212,0.5148054,2472.0,0.20023727,0.92637855,4.826323,10.652343,3.0,10691.691,37409.117,9,1,2,15,40,49,9,1,2,17,42,51,1305,0.9999941132029345,0.054399928592595015
477002,692317408,0,1.0,0.0,0.0,0.3011434,0.37939432,1646.0,0.21179962,-0.70788443,2.3917778,4.0709386,3.0,33107.137,31169.572,9,1,1,14,28,39,9,1,1,16,30,44,901,0.9937285713767273,0.032272646860089904
477002,1350610742,0,1.0,0.0,0.0,0.4414628,0.5257812,2047.0,0.52978504,0.591195,1.9960502,6.0510955,4.0,37630.812,44321.957,3,5,3,10,41,49,3,5,3,11,45,53,1081,0.9990500585732256,0.06779241396049096
477002,522643954,0,1.0,0.0,0.0,0.33696207,0.43350014,1744.0,2.597833,0.0,0.0,-1.0,4.0,17796.918,21457.74,3,6,4,16,37,39,3,6,4,19,38,41,935,0.8079480499118588,0.05572769300252445
477002,1582914275,0,1.0,0.0,0.0,0.39097226,0.4566484,2036.0,0.1549629,-0.80466926,2.8282483,2.0969756,4.0,39817.527,29777.264,6,1,3,12,23,42,6,1,3,16,24,43,1021,0.01795551108385518,0.07755378744921237
477002,1586307661,0,1.0,0.0,0.0,0.2966674,0.38111794,2273.0,1.1860607,0.0,0.0,-1.0,4.0,27044.104,31419.09,5,4,6,4,45,42,6,5,6,4,48,45,1076,0.9609331735634702,0.14495266301396847
477002,1794057897,0,1.0,0.0,0.0,0.3392797,0.4084756,2767.0,0.3545485,0.0,0.0,-1.0,4.0,0.0,22518.354,2,2,3,10,45,48,2,2,3,12,46,49,1414,0.8087996704995692,0.28724364530304825
477002,1829150195,0,1.0,0.0,0.0,0.23300016,0.3198594,1754.0,0.03320259,0.7736689,2.9301786,6.33814,4.0,25116.953,20673.021,6,6,2,8,39,41,6,6,2,8,42,42,919,0.9327874519733205,0.04411722634624049
477002,1064885444,0,1.0,0.0,0.0,0.41006464,0.4726683,2114.0,1.8383878,0.041021667,1.3084626,1.573609,3.0,23101.047,26971.584,4,2,2,21,54,36,4,2,2,24,56,37,954,0.18973101215086574,0.051528925901532796
477002,1194847218,0,1.0,0.0,0.0,0.29584423,0.36650288,2436.0,0.13090563,-0.95244026,6.441136,8.665616,3.0,0.0,40296.184,4,2,5,12,43,34,4,2,5,13,49,40,1175,0.9999724427412555,0.064019608190376
477002,1806080453,0,1.0,0.0,0.0,0.29727787,0.39136484,2335.0,0.6039489,1.5730555,3.2767248,6.5792823,4.0,36752.94,30406.486,3,0,1,8,22,40,3,0,1,10,24,40,1101,0.19058932824599883,0.07680353202159218
477002,1434650135,0,1.0,0.0,0.0,0.40972432,0.47987902,1925.0,0.14240676,0.0,0.0,-1.0,4.0,37555.637,40537.82,8,5,1,15,25,38,8,5,1,22,26,41,1009,0.4593467788834512,0.07849434403361344
477002,1754351836,0,1.0,0.0,0.0,0.3549354,0.43218443,2290.0,0.14362574,0.0,0.0,-1.0,3.0,18952.23,24763.031,5,6,6,8,46,34,5,6,6,10,48,37,1133,0.8376295108665865,0.06752636949702584
477002,1799883916,0,1.0,0.0,0.0,0.2987342,0.37744078,1940.0,3.1139865,2.7565112,4.34169,7.392118,3.0,30294.97,29492.469,10,1,2,22,56,40,10,1,2,28,59,43,914,0.14354484145092472,0.02633162276377332
477002,357509282,0,1.0,0.0,0.0,0.3181343,0.41026288,2499.0,0.23603284,-1.0285311,5.9648967,5.105159,3.0,23518.375,21124.87,7,4,1,9,51,31,7,4,1,11,54,33,1238,0.9835213948236441,0.0717079458828197
477002,614094023,0,1.0,0.0,0.0,0.37864047,0.43515727,2897.0,1.2343801,0.0,0.0,-1.0,3.0,31045.99,41121.46,5,3,2,10,71,37,5,3,2,10,71,38,1101,0.9364708773777939,0.27566248719236985
477002,984961077,0,1.0,0.0,0.0,0.42762223,0.50609976,2852.0,1.5425178,-1.2000216,2.7175782,2.5745258,3.0,15420.356,23498.818,3,3,4,15,71,50,3,3,4,20,72,53,1198,0.9999999793982532,0.18074968268817726
477002,1592213016,0,1.0,0.99499446,0.99499446,0.3056632,0.35719568,1799.0,0.37962413,0.22520372,3.1018567,6.5219297,3.0,0.0,34448.652,4,0,2,9,41,40,4,0,2,9,45,42,950,0.9999999977266503,0.04211536207519129
477002,1313775659,0,1.0,0.0,0.0,0.30424362,0.3662714,1934.0,0.03344214,-0.5304941,3.4567308,4.469357,4.0,18778.572,41623.74,5,4,6,12,50,35,5,4,6,18,56,44,1003,0.9999872366065572,0.0621974434812258
477002,1785149228,0,1.0,0.0,0.0,0.43846366,0.5072522,2309.0,0.27420428,0.86809504,2.2887995,5.1348133,3.0,0.0,35434.074,4,1,4,15,38,37,4,1,4,20,39,38,1051,0.9999999998604212,0.04530379859773126
477002,1112927573,0,1.0,0.0,0.0,0.35296115,0.43678227,2432.0,3.0155232,0.9054135,2.4388828,6.452226,5.0,24261.604,20156.906,1,1,6,10,41,36,1,1,6,10,41,36,1172,0.9998141885496845,0.10909976570274504
477002,855125394,0,1.0,0.0,0.0,0.33762515,0.42907238,2092.0,0.9328201,-2.1640635,7.5596347,7.228808,4.0,37488.8,27602.94,9,3,4,11,57,42,9,3,4,17,59,43,1037,0.9999645208533935,0.10510077488073055
477002,1182543714,0,1.0,0.0,0.0,0.3928821,0.4610624,2207.0,0.17608297,-0.9517947,2.7377057,3.143795,3.0,0.0,76995.05,2,1,1,16,45,52,2,1,1,20,46,53,969,0.9999997971186387,0.05206905676434659
477002,1210552045,0,1.0,0.0,0.0,0.3579628,0.431501,2307.0,0.06616165,0.0,0.0,-1.0,4.0,33931.234,33804.773,2,3,2,14,39,33,2,3,2,17,40,35,1189,0.7968903300080626,0.11243460451609744
477002,775549241,0,1.0,0.0,0.0,0.33161664,0.40129888,2470.0,2.3458667,0.58805186,2.4830952,5.0376916,3.0,32179.238,30300.58,2,3,5,3,36,46,2,3,5,6,36,48,1172,0.9999954363612368,0.058091994127159374
481968,453023143,0,1.0,0.0,0.0,0.37821746,0.45634115,2343.0,0.14163217,0.0,0.0,-1.0,4.0,36117.53,44048.56,10,1,4,8,38,43,10,1,4,9,40,46,1129,0.23945316564344543,0.12339105846442178
481968,331638866,0,1.0,0.43402997,0.43402997,0.35922003,0.4239286,2319.0,2.8511796,0.7159661,1.8674387,2.335099,4.0,32460.299,30786.123,6,1,2,8,48,42,6,1,2,11,50,45,1275,0.9985867357254931,0.0963760333331799
481968,408802819,0,1.0,0.0,0.0,0.29999626,0.37425014,2065.0,0.35271716,-0.57566476,5.9876833,15.883645,3.0,20700.535,38975.188,7,4,5,10,41,39,7,4,5,12,43,39,1039,0.9997312104818782,0.056754533633064375
481968,567524743,0,1.0,0.0,0.0,0.27563125,0.34144935,2264.0,0.2975279,1.0222455,3.5809567,5.4690557,4.0,34619.84,55061.344,8,1,6,29,48,35,8,1,6,31,50,35,1217,0.4317579820419153,0.07037408993720096
