runNumber,eventNumber,mcChannelNumber,eventWeight,nMSeg_ratio_EIEM_raw,track_scalar_sum_pt_endcap_raw,MS1Vtx_clusE_raw,MS1Vtx_avg_clusE_raw,MS1Vtx_rms_clusE_raw,MS1Vtx_maxclusE_raw,MS1Vtx_l1ecal_raw,MS1Vtx_l1hcal_raw,MS1Vtx_l2ecal_raw,MS1Vtx_l2hcal_raw,MS1Vtx_l3ecal_raw,MS1Vtx_l3hcal_raw,MS1Vtx_l4ecal_raw,MS1Vtx_l4hcal_raw,MS1Vtx_mindR_jetcut_raw,MS1Vtx_sumTrackPt0p2Cone_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nTGC_s,scoreNN1e,scoreNN2e
486224,2795467440,0,1.0,0.275,47.81574,68.12252,8.515316,10.421295,18.68328,-0.67426544,18.06327,4.4939613,2.1346452,12.945722,-0.04472297,3.0262773,1.5391716,3.1799526,1.3466506,17708.389,24481.588,8,5,3,11,40,38,9,5,3,12,45,42,1238,0.9898046923842239,0.14544411482472286
486224,980070880,0,1.0,0.5,7.231158,26.416868,13.208434,16.652779,23.350046,0.0,0.0,1.0982939,0.0,13.164749,0.0,0.12882294,0.0,0.9677671,0.0,6825.2056,22884.533,5,1,5,18,36,36,5,1,5,21,38,39,1113,0.42080547827489767,0.08819331513436934
486224,2577580117,0,1.0,0.23404256,0.0,127.59939,12.759939,23.82725,68.61142,11.962529,0.933786,41.498344,0.0,39.151577,0.0,1.0790097,0.0,3.5485423,1.2601128,31252.154,35392.418,1,0,2,11,47,32,1,0,2,15,56,37,1191,0.9998958764390505,0.08652620237723929
486224,3999385360,0,1.0,0.46153846,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6974025,0.0,33439.39,45255.4,4,1,5,12,26,39,4,1,5,14,32,45,1082,0.7652142835776203,0.17819509051781413
486224,4030444231,0,1.0,0.45652175,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2566528,0.0,25394.312,20961.977,1,2,2,21,46,31,1,2,2,24,46,33,1388,0.6615434079217122,0.12408393045913224
486224,4001339836,0,1.0,0.4857143,0.0,57.52988,7.191235,11.237809,28.565897,1.7261336,0.6564122,2.7656193,-0.09941464,6.0429773,-0.027823072,0.48126918,7.9602284,2.1516829,0.0,30058.037,28747.277,8,4,2,17,35,36,8,4,2,21,36,36,927,0.9964835121765823,0.048818049473631664
486224,4018345731,0,1.0,0.15151516,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89439,0.0,23715.36,23526.115,2,0,5,5,33,45,2,0,5,5,35,50,1075,0.9244773293607529,0.6542030275229241
486224,3603702543,0,1.0,0.2264151,0.0,67.95229,9.707472,15.952793,40.109146,1.4792287,-0.044672005,2.1229956,4.051856,3.2446709,27.103514,-0.016792068,2.3403792,1.0757202,0.8632794,15190.373,93913.625,3,0,2,12,53,42,3,0,2,14,56,44,1165,0.9734150880638776,0.05579101950112142
486224,3607033535,0,1.0,0.16216215,0.0,133.19557,16.649448,22.827246,54.718906,0.8085025,26.618793,2.2961452,23.618036,27.31976,2.0264404,5.613786,-0.021039244,2.9283001,0.9336238,30403.682,64461.293,7,2,6,6,37,38,7,2,6,8,38,40,927,0.9998938873295503,0.027960935930682496
486224,3615882908,0,1.0,0.1,0.0,92.40683,18.481365,23.776962,38.001667,0.0,25.70818,3.6645885,18.785082,3.4871304,1.337735,3.0284345,0.0,2.9415305,0.0,20528.691,58956.062,7,1,2,4,40,39,7,1,2,5,46,42,953,0.980311188498336,0.04966061330907923
486224,3630236854,0,1.0,0.5714286,8.057994,60.11164,6.011164,7.0324717,13.86186,4.02776,0.0,12.215529,0.0,14.252291,0.0,0.07286706,0.0,1.7260486,0.0,18762.14,22354.674,7,0,1,12,21,31,7,0,1,12,21,31,1132,0.999322587310294,0.04458015423328676
486224,2229778180,0,1.0,0.15384616,61.779945,34.30592,5.7176533,6.981814,13.918626,2.8793933,0.0,7.160078,0.0,7.96448,0.0,-0.020304516,0.0,1.6291988,0.0,37195.344,44332.76,5,3,4,6,39,44,5,3,4,6,42,47,1261,0.9938307241641975,0.1875465221967243
486224,2232886937,0,1.0,0.17073171,31.040112,95.33403,15.889005,29.604193,71.25551,2.8318918,1.255989,21.560064,0.0,31.056969,0.0,1.3808043,0.0,2.7812073,0.0,37416.215,43903.164,4,4,1,7,41,44,4,4,1,10,41,45,1282,0.99479663801912,0.06598555293017738
486224,2236436328,0,1.0,0.27027026,0.0,41.364914,8.272983,12.039183,25.083601,0.23268895,18.991812,0.39801252,-0.77031016,1.7392597,0.0,2.2378638,0.0,3.0641952,0.0,39370.78,55555.816,4,3,2,10,37,38,4,3,2,14,39,41,971,0.9324548224131964,0.1396955187656077
486224,2241224499,0,1.0,0.4864865,0.0,143.10501,11.008078,14.768909,27.7685,3.8188677,22.810305,10.99857,19.304445,27.996843,1.0139651,3.6104815,0.0,3.3592956,0.0,20401.912,83140.7,5,2,4,18,37,39,5,2,4,21,40,42,1180,0.9999998430695143,0.04475804460066968
486224,1986769767,0,1.0,0.25,0.0,16.497673,2.7496126,3.3542922,5.997274,1.5633211,0.0,0.91047746,2.5665405,1.8145379,0.5720512,0.030121889,-0.04958031,3.0396667,0.0,0.0,33217.61,11,5,3,13,52,55,11,5,3,15,53,57,1045,0.923748214884902,0.05955286480727595
