runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_endcap_avg_dR_raw,MSTracklet_endcap_rms_dR_raw,MSeg_endcap_avg_dR_raw,MSeg_endcap_rms_dR_raw,MS1Vtx_endcap_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nTGC_s,scoreNN1e,scoreNN2e
410000,74535,537836,1.9015486e-10,0.0,0.0,0.50931144,0.5589582,2508.0,0.17664444,0.0,0.0,-1.0,7.0,71025.555,73369.27,3,1,0,7,26,32,3,1,0,10,27,34,1416,0.8924716392360248,0.572107215453174
410000,17204,537836,1.2570117e-10,0.0,0.0,0.25539878,0.37730664,1802.0,0.79520416,0.0,0.0,-1.0,9.0,71971.586,68786.79,1,0,1,8,22,44,1,0,1,8,24,46,901,0.8258753180120262,0.5082907237178282
410000,17431,537836,1.634366e-10,0.0,0.0,0.423393,0.48412886,1612.0,0.9059537,-1.9801042,3.0374982,0.17993535,6.0,67444.984,55299.9,1,0,0,8,7,31,1,0,0,8,7,31,912,0.7221348167870221,0.23151875810330858
410000,125273,537836,4.126027e-11,0.84231704,0.84234,0.38200802,0.4441415,4323.0,0.23922753,0.0,0.0,-1.0,4.0,455633.3,419983.5,1,0,0,8,17,35,1,0,0,9,19,41,2157,0.8345594151930142,0.9408901128990491
410000,62164,537836,4.6507284e-10,0.0,0.0,0.41492972,0.45725605,4150.0,0.49904662,0.97066647,1.7842108,4.0450244,9.0,109187.51,162016.88,2,0,1,9,22,35,2,0,1,11,22,41,2039,0.9945422463417724,0.9667700245194487
410000,15024,537836,1.12981034e-10,0.0,0.0,0.41683224,0.46580365,4670.0,0.15857422,0.0,0.0,-1.0,4.0,164039.72,170085.19,0,0,0,3,13,39,0,0,0,3,13,41,2283,0.969150879961033,0.945869761268255
410000,15270,537836,1.294927e-10,0.0,0.0,0.46121597,0.5161935,3340.0,0.45368767,0.0,0.0,-1.0,4.0,93287.555,123935.61,3,0,0,5,30,33,3,0,0,5,30,33,1832,0.9355122085263009,0.6198157585679704
410000,7601,537836,4.775242e-10,0.0,0.0,0.35840315,0.4366586,4531.0,0.4080702,0.0,0.0,-1.0,5.0,159786.72,154366.0,1,2,1,7,30,55,1,2,1,7,30,55,2532,0.8231883242713492,0.9460996620858518
410000,13486,537836,0.0,0.8901281,0.8901281,0.6260183,0.65487915,3059.0,0.49727917,0.86810064,1.2276797,1.7362013,5.0,323635.5,335079.2,2,5,3,9,31,42,2,5,3,13,32,43,1579,0.49136319351622615,0.6905212244683825
410000,10859,537836,1.3557247e-10,0.0,0.0,0.52229446,0.5687748,2588.0,0.7564153,0.0,0.0,-1.0,10.0,95306.086,115575.22,0,0,1,7,3,33,0,0,1,7,3,33,1533,0.2153499983435745,0.8496148243566702
410000,34698,537836,3.4003706e-11,1.0337315,1.0345888,0.4162987,0.49139073,2149.0,0.27474236,3.182476,3.182476,3.182476,6.0,73320.51,78255.695,4,3,4,5,21,32,4,3,4,6,22,32,1020,0.8459186497154348,0.28208304575730125
410000,46647,537836,0.0,0.0,0.0,0.44680893,0.4970786,2061.0,0.2866398,0.0,0.0,0.0,6.0,46081.043,55465.05,2,5,2,14,23,31,2,5,2,16,23,31,1104,0.6106467094992618,0.25527528972356917
410000,82576,537836,1.207172e-10,0.0,0.0,0.3384654,0.4271261,3935.0,0.12001848,2.0875661,4.900543,11.898629,4.0,146271.02,156011.0,0,0,0,2,15,35,0,0,0,2,15,35,1886,0.9920585995321972,0.7336963723430115
410000,114211,537836,4.3055342e-12,0.5668109,0.62823987,0.46704304,0.5375731,2182.0,0.27070034,-8.0650015,8.0650015,-8.0650015,6.0,115954.74,112893.56,1,1,1,9,46,36,1,1,1,11,47,39,1188,0.8810993518692988,0.7530353199808929
410000,116035,537836,4.3917808e-14,0.6728582,0.6728799,0.49622792,0.54694957,3124.0,0.4393432,-0.09321842,0.82893574,1.1286048,3.0,226740.92,230836.12,2,12,7,8,18,35,2,12,7,8,18,36,1369,0.9385245482652317,0.43912190451061295
410000,116075,537836,0.0,0.9678592,0.9678592,0.3111558,0.35906637,2282.0,1.5389159,0.0,0.0,-1.0,6.0,112218.805,110974.164,5,0,0,11,16,31,5,0,0,18,17,33,1258,0.5938763686222983,0.5278405320759655
410000,116117,537836,0.0,0.49946615,0.49946615,0.43956003,0.49434486,3816.0,0.43650538,0.0,0.0,-1.0,7.0,46835.875,52588.35,4,2,5,10,20,32,5,4,7,10,23,33,1909,0.7829230354586717,0.9551368264328524
410000,97586,537836,1.06146966e-10,0.46243775,0.46243775,0.42447034,0.47363845,2500.0,0.7594366,0.0,0.0,-1.0,5.0,181190.0,175623.88,1,1,1,6,12,38,1,1,1,6,14,40,1412,0.7374046655625393,0.4580097069106588
410000,26686,537836,1.2619199e-10,0.0,0.0,0.43429112,0.49295038,2858.0,0.9030009,0.0,0.0,-1.0,4.0,69799.14,80893.695,1,3,0,4,12,37,1,3,0,6,14,38,1326,0.8589876688374039,0.4121453955029628
410000,26949,537836,1.2427219e-10,0.0,0.0,0.43726945,0.48257136,2884.0,0.6439534,0.0,0.0,-1.0,6.0,62297.637,80311.48,3,0,4,8,23,36,3,0,4,9,26,37,1252,0.889664681412568,0.6756122710320482
410000,73346,537836,5.7955526e-14,0.0,0.0,0.4649348,0.51623464,4930.0,0.27902678,0.0,0.0,-1.0,5.0,41358.066,41468.64,2,1,0,6,20,33,4,1,0,8,20,36,2431,0.5764506570559529,0.9715556051055032
410000,99246,537836,1.1800252e-10,0.0,0.0,0.4022799,0.44961885,3104.0,0.077198625,0.0,0.0,-1.0,3.0,97049.34,97443.87,3,0,0,6,31,31,3,0,0,6,31,31,1500,0.7486137371289229,0.3114441646858477
410000,13729,537836,0.0,0.36293095,0.39893275,0.2167013,0.29025018,2480.0,0.8319783,-0.027877158,0.74946785,1.1941379,4.0,117458.62,122761.81,0,2,3,8,29,35,0,2,3,14,33,39,1416,0.9689255037372632,0.18355311637459226
410000,63535,537836,9.922312e-11,0.0,0.0,0.37258294,0.45151585,4002.0,0.22363698,0.0,0.0,-1.0,7.0,215248.67,210637.27,0,0,0,8,48,50,3,0,0,8,50,54,2039,0.9250229122569179,0.9531746964909611
410000,21054,537836,4.9209814e-10,0.0,0.0,0.4483528,0.5389294,3148.0,0.48617995,0.0,0.0,-1.0,4.0,64837.21,56729.992,1,0,1,6,10,33,1,0,1,8,10,34,1482,0.6982184114579141,0.5166911910428079
410000,98678,537836,4.7381027e-10,0.0,0.0,0.4176571,0.49689847,3469.0,0.3093993,0.0,0.0,-1.0,4.0,92939.016,86279.73,0,2,1,7,23,40,0,2,1,9,24,44,1731,0.889639186551178,0.6547137931572087
410000,125670,537836,1.2800676e-10,0.0,0.0,0.52796113,0.5696109,3276.0,0.14813924,0.0,0.0,-1.0,4.0,114187.04,117547.53,2,2,1,13,14,39,2,2,1,16,16,40,1596,0.49675744754293893,0.5583870407813281
410000,85776,537836,1.0045739e-10,0.0,0.0,0.3985963,0.46399996,2534.0,1.6190089,0.0,0.0,-1.0,15.0,148681.92,143862.62,3,0,0,3,33,32,3,0,0,4,33,33,1139,0.9479567785784804,0.9704865013906322
410000,85867,537836,1.154001e-10,0.0,0.0,0.45657462,0.5170733,3192.0,0.08131683,-1.176,1.176,-1.176,3.0,92645.55,115408.97,3,3,3,6,13,31,3,3,3,6,14,32,1506,0.49559015629530945,0.4001150635590556
410000,18941,537836,1.1647416e-10,0.89604086,0.89604086,0.50791985,0.5390638,4860.0,0.32412553,0.0,0.0,-1.0,13.0,98200.805,103712.53,0,6,2,8,20,36,0,6,2,8,22,36,2681,0.4644157969842009,0.9991234246181372
410000,44770,537836,1.0883896e-10,0.0,0.0,0.4749213,0.5379927,5270.0,0.12102187,0.0,0.0,-1.0,8.0,162855.83,154857.86,1,0,0,2,18,32,1,0,0,2,20,36,2622,0.9340379973818091,0.9948498397308227
410000,73772,537836,0.0,0.66337407,0.66337407,0.41496918,0.46414983,3269.0,0.045123816,-3.3950267,4.6402216,-0.23188752,4.0,197470.77,141751.83,0,4,2,9,17,34,0,4,2,11,23,46,1681,0.700292530337135,0.7342537606094793
410000,73833,537836,0.0,0.0,0.0,0.3292619,0.3738377,3320.0,0.037635088,0.111548744,3.9082506,3.1884334,7.0,89416.51,92284.27,1,0,0,12,13,31,1,0,0,17,13,33,1720,0.210691659257914,0.786462212846035
410000,21969,537836,1.3717831e-10,0.0,0.0,0.38495862,0.4455497,1940.0,0.10114443,0.0,0.0,-1.0,6.0,53399.41,41646.81,2,2,1,15,8,35,2,2,1,17,10,37,975,0.43267434791234327,0.21403616980825002
