runNumber,eventNumber,mcChannelNumber,eventWeight,nMSeg_ratio_EIEM_raw,track_scalar_sum_pt_endcap_raw,MS1Vtx_clusE_raw,MS1Vtx_avg_clusE_raw,MS1Vtx_rms_clusE_raw,MS1Vtx_maxclusE_raw,MS1Vtx_l1ecal_raw,MS1Vtx_l1hcal_raw,MS1Vtx_l2ecal_raw,MS1Vtx_l2hcal_raw,MS1Vtx_l3ecal_raw,MS1Vtx_l3hcal_raw,MS1Vtx_l4ecal_raw,MS1Vtx_l4hcal_raw,MS1Vtx_mindR_jetcut_raw,MS1Vtx_sumTrackPt0p2Cone_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nTGC_s,scoreNN1e,scoreNN2e
410000,197,537836,3.689648e-12,0.8333333,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5916717,0.0,113908.74,130674.81,3,2,2,10,12,37,3,2,2,10,12,37,1810,0.4755939099318701,0.8100253523514929
410000,12014,537836,5.8325056e-14,0.64285713,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.745733,0.0,52924.742,38790.254,2,3,4,18,28,33,2,3,4,18,35,41,1502,0.5830800816526306,0.6428209307136972
410000,98206,537836,4.9286e-10,0.2647059,135.07396,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4726818,0.0,92417.91,96309.445,1,1,1,9,34,38,1,2,1,12,38,45,905,0.8803218880556897,0.25963194837648396
410000,98208,537836,4.2609724e-10,0.4,7.6860776,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0353096,0.0,191352.52,201098.19,0,1,8,6,15,38,0,1,9,6,16,40,2000,0.7721882786198834,0.7742446272432532
410000,19772,537836,1.2426532e-10,0.47058824,16.2316,6.7064476,6.7064476,6.7064476,6.7064476,0.007275814,0.0,0.83669436,0.0,2.0210717,0.0,-0.012044264,0.0,2.4768536,0.0,60644.523,58046.477,2,2,2,8,17,36,2,2,2,8,19,37,1979,0.6354927657213217,0.5145420947573168
410000,86573,537836,3.3437106e-10,0.33333334,28.928543,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0022712,0.0,61653.71,63875.062,1,0,1,12,36,34,1,0,1,12,42,38,1125,0.841484798234482,0.5962871055695576
410000,139913,537836,1.4756162e-10,0.64285713,20.01741,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8311653,0.0,41436.43,28476.38,0,3,1,9,14,38,0,3,1,9,14,38,1892,0.6495497065769316,0.47036718650823517
410000,47859,537836,0.0,0.34210527,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2425336,0.0,61862.83,67802.28,1,1,2,13,38,42,1,1,2,14,41,45,1222,0.8541614959022441,0.4993610016859731
410000,108137,537836,1.5980095e-10,0.5625,0.0,21.435965,7.1453223,8.296248,13.072108,2.735416,-0.43501747,1.3074651,0.0,1.9538109,0.0,0.51959646,0.0,6.054918,3.1712623,95218.29,52189.156,2,1,2,9,16,32,2,1,2,9,19,36,1634,0.003915294562657823,0.9416289639091948
410000,109720,537836,1.329118e-10,0.25,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7420285,0.0,68225.58,63631.668,0,0,0,8,32,43,0,0,0,10,33,46,1307,0.8939234967444669,0.17980707655007389
410000,60037,537836,1.10028146e-10,0.9166667,177.03564,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5797436,0.0,323278.38,326113.34,0,0,0,11,12,31,0,0,0,11,13,31,1462,0.5884891241058332,0.45152750356177984
410000,120831,537836,1.9124022e-10,0.3181818,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0085378,0.0,50958.355,35144.105,0,1,0,7,22,36,0,1,0,9,23,37,1088,0.8315662052332505,0.755542964820795
410000,134953,537836,1.3557548e-10,0.11904762,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.295313,0.0,68525.48,74049.42,0,0,2,5,42,31,0,0,2,5,46,36,1099,0.20444009522565676,0.8181810792105411
410000,147149,537836,1.4521764e-10,0.68421054,41.061123,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3562268,0.0,67759.766,74774.32,6,5,2,13,19,31,6,5,2,16,20,34,1665,0.6316516411869183,0.9969739712233244
410000,12163,537836,0.0,0.7777778,27.180944,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0179138,0.0,115217.7,116056.44,3,2,2,14,18,38,4,2,2,17,21,42,1062,0.5443617449590221,0.23236523376503182
410000,62022,537836,4.9597204e-10,0.8888889,0.0,2.230928,2.230928,2.230928,2.230928,0.0,0.0,0.0,0.89803225,-0.2784464,0.28251117,0.0,0.017655678,3.132828,0.0,77057.234,79908.9,0,1,0,8,9,40,0,1,0,11,13,44,995,0.3068645451962406,0.13789303757343996
410000,38230,537836,1.1888987e-10,0.32,14.280475,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.925412,0.0,113096.95,101890.945,1,6,3,16,50,36,1,6,3,19,52,40,1040,0.8490883359592151,0.21384522863045108
410000,85487,537836,1.1685196e-10,0.5833333,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6510808,0.0,103733.734,89905.5,1,0,1,7,12,37,1,0,1,8,14,39,1118,0.6600756574922699,0.19209394059726315
410000,85555,537836,8.442423e-11,0.2,9.096668,35.794487,3.9771657,4.458958,7.860715,3.786166,3.6716187,3.9085562,0.058864366,4.696749,0.0,0.22994116,0.0,1.430358,0.0,180985.14,189651.67,1,0,2,4,20,32,1,0,2,4,20,32,2265,0.9952324914525409,0.9510864866440641
410000,99538,537836,1.218912e-10,0.18181819,15.0197735,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.127933,0.0,135254.94,133720.66,5,2,0,6,33,37,5,2,0,6,34,37,1787,0.9403205959168235,0.9428690344099788
410000,88151,537836,0.0,0.65,86.68366,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.060637,0.0,100607.54,88095.77,2,2,0,13,20,45,2,2,0,15,20,46,1268,0.5942515480413901,0.9482137035210763
410000,88171,537836,0.0,0.36363637,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2960157,0.0,57181.785,47924.605,3,0,0,4,11,32,3,0,0,4,11,34,1880,0.8538584417936085,0.8868508993037495
410000,101384,537836,1.895071e-10,0.1875,183.53067,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8566973,0.0,75698.12,75793.61,2,2,2,6,32,36,2,2,2,6,34,37,2157,0.9633291775434748,0.8111041645784728
410000,17094,537836,5.834586e-11,0.2,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0803732,0.0,375643.7,373586.5,3,3,1,5,25,49,3,3,1,7,28,51,1748,0.9189472176037424,0.9255356751592702
410000,24586,537836,1.3113714e-10,0.29166666,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09192,0.0,181634.78,185733.56,3,2,0,7,24,41,4,2,0,7,26,43,1949,0.8390034754030391,0.8390074714786263
410000,82125,537836,1.8043411e-10,0.36842105,0.0,9.779707,4.8898535,5.6600623,7.740404,0.0,0.0,2.5916212,0.0,1.5467497,0.0,0.09914801,0.0,2.980051,0.0,41865.44,44225.004,0,3,0,7,19,33,0,3,0,9,24,36,2126,0.7240862121460607,0.8967132061025512
410000,59818,537836,1.3886339e-10,0.1875,5.070351,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8381579,0.0,64311.59,49820.242,0,3,0,3,16,33,0,3,0,4,18,36,1454,0.9317740390383301,0.9324013997806015
410000,85140,537836,1.04603146e-10,0.17391305,194.05804,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1796267,0.0,213626.08,218066.97,2,3,1,4,23,31,2,3,1,4,25,34,1623,0.9781628328656028,0.9398933921459464
410000,30370,537836,1.4268642e-10,0.36666667,13.943364,42.916286,4.291629,5.4117293,11.26892,1.409629,2.9219966,3.436759,1.1332432,8.532692,0.0,3.4901595,0.0,2.5860078,0.0,198962.95,172131.83,0,2,1,11,30,31,0,2,1,14,31,34,2120,0.99706751050683,0.9099182289638934
410000,43273,537836,1.271182e-10,0.1,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.034058,0.0,74936.33,80151.62,0,1,1,3,30,47,0,1,1,3,32,48,1683,0.9341278003658111,0.9694480937469273
410000,50064,537836,1.3679052e-10,0.8,36.16342,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5496798,0.0,66687.65,71569.445,2,1,2,12,15,31,2,1,2,12,15,35,1379,0.519293937995676,0.6335667789548097
410000,76269,537836,9.144085e-11,0.6818182,132.48212,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8377633,0.0,240806.19,235231.77,5,1,1,15,22,46,5,1,1,15,24,48,2052,0.6636213058075046,0.8679627315683571
410000,147699,537836,1.078243e-10,0.45454547,25.619465,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10654,0.0,221767.34,229155.95,2,0,1,10,22,35,2,0,1,11,23,35,2727,0.8130412507680891,0.9906157733464511
410000,147458,537836,9.126227e-11,1.8,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.615919,0.0,207847.36,217419.28,0,3,1,9,5,36,0,3,1,9,5,36,2325,0.3804272144120462,0.9902756421462522
410000,110149,537836,1.3772869e-10,0.115384616,138.13345,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809721,0.0,250436.06,255202.94,4,7,11,3,26,31,4,7,11,3,27,32,1363,0.9749653024500433,0.7596989651985622
410000,118234,537836,1.2567303e-10,0.5652174,5.9021115,39.26777,4.908471,5.5659847,8.627225,0.8560169,0.0,2.8890302,4.106218,3.872977,0.23770528,1.9360113,6.5837955,2.023866,0.0,87592.4,89164.24,0,3,0,13,23,37,0,4,0,14,24,39,2179,0.9620235517363247,0.8992080651590717
410000,1529,537836,1.4528938e-10,0.9166667,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.442319,0.0,123328.625,118681.56,1,1,0,11,12,32,1,1,0,11,14,33,1450,0.10764889072804007,0.8513390980645718
410000,105821,537836,0.0,0.47826087,272.4614,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.384581,0.0,215819.95,204772.05,2,1,3,11,23,31,2,1,3,16,28,34,2029,0.9239591396642268,0.9056838816437297
410000,12570,537836,3.582741e-14,0.20588236,19.902344,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0734084,0.0,276229.94,272122.34,4,4,4,7,34,33,5,4,4,9,34,37,1944,0.8995045180371294,0.9521635429035364
410000,94064,537836,4.0621137e-10,1.3846154,265.3855,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3913,0.0,123116.28,149860.94,0,2,0,18,13,40,0,2,0,19,13,40,2104,0.49276445082332043,0.9760032940839477
410000,76302,537836,1.3526788e-10,0.1875,9.365724,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1884859,0.0,45585.605,23334.709,1,0,1,6,32,35,1,0,1,6,32,35,1536,0.935862656532678,0.5112859479426937
410000,76427,537836,1.13043165e-10,0.3181818,86.27229,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0216107,0.0,163916.23,172504.89,0,1,3,7,22,58,0,1,3,10,23,59,3119,0.8821275941717464,0.9997537172852767
410000,138922,537836,1.176188e-10,0.2,51.091312,18.889902,4.7224755,4.9318905,6.943439,0.0,-0.03132393,2.5811963,0.0,4.761427,0.0,0.7991119,0.0,2.1784222,0.0,240145.6,238410.86,0,1,0,4,20,41,0,1,0,5,21,41,1777,0.9710924419602609,0.8343968590407704
410000,139004,537836,1.3600664e-10,0.26923078,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4315944,0.0,69749.86,74095.48,0,2,1,7,26,44,0,2,1,7,27,45,1741,0.8981707951708723,0.9219934273398092
410000,146438,537836,1.2065986e-10,0.22222222,14.695128,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8757339,0.0,86263.14,95613.52,0,2,1,8,36,35,0,2,1,10,39,35,1631,0.9241195656744473,0.9206022293441776
410000,95602,537836,1.09693296e-10,0.10526316,87.2949,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8582146,0.0,91011.46,101893.33,0,0,1,2,19,40,0,0,1,2,21,42,1741,0.9738520916596929,0.6590679036817251
410000,65213,537836,1.3761052e-10,0.3,89.90165,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9023708,0.0,111207.59,89290.97,0,1,1,3,10,32,0,1,1,3,10,32,1726,0.9307921268193975,0.8249003738503773
410000,9247,537836,4.400882e-12,0.78571427,0.0,4.526858,4.526858,4.526858,4.526858,0.0,0.0,0.8737185,0.0,0.90156955,0.0,-0.045675334,0.0,1.8317716,0.0,53595.09,50097.746,3,2,0,11,14,32,5,4,1,11,14,35,1845,0.6132869227056432,0.6766010339790798
410000,9264,537836,4.3427575e-12,1.1666666,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.321482,0.0,42050.55,38196.99,0,3,0,14,12,35,0,3,0,15,12,35,1543,0.43388498513443396,0.6335464706147835
410000,104318,537836,4.8693315e-14,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173659,0.0,170161.72,173880.38,4,1,1,18,18,39,4,1,1,18,19,39,1516,0.45399811698792036,0.8466298132171213
410000,83327,537836,1.172189e-10,0.75,5.44531,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.281371,0.0,64759.85,60928.605,0,2,0,6,8,33,0,2,0,7,9,33,1928,0.21818519414610138,0.8844842730008472
410000,69056,537836,1.33584e-10,0.1,76.72755,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0063372,0.0,69817.484,69634.695,1,1,0,3,30,50,1,1,0,3,30,50,1927,0.9571359034531124,0.7592817907784681
410000,12866,537836,1.7964649e-10,0.18181819,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3935716,0.0,48477.797,50415.098,2,0,3,6,33,33,4,1,4,6,34,35,938,0.868514134057142,0.37926471469423795
410000,135293,537836,1.1791017e-10,0.25,5.072924,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3940284,0.0,59564.027,59633.508,1,0,0,7,28,35,1,0,0,7,29,35,1799,0.9092088895345558,0.9225087061563833
410000,29177,537836,4.4580754e-12,0.28,23.283184,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.012514,0.0,56920.625,50275.434,2,1,4,7,25,31,2,1,4,9,27,33,921,0.8690116736671841,0.11860520230661908
410000,7157,537836,4.3860737e-10,0.44444445,54.986397,30.49014,3.8112676,4.40656,7.4629836,2.6209948,0.0,3.0060189,-0.080421664,6.1860213,0.0,0.21400426,1.8675618,2.8699524,0.0,109802.516,128293.12,0,0,4,8,18,32,0,0,4,9,18,39,1595,0.9679327426987839,0.8937991053925018
410000,124359,537836,3.08232e-11,0.47058824,11.778148,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375896,0.0,191694.62,221588.52,3,1,1,8,17,45,3,1,1,11,17,46,1252,0.7712663781472032,0.7590196296599111
410000,102099,537836,3.6595227e-11,0.72727275,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2825966,0.0,75581.61,69350.8,1,0,1,8,11,38,1,0,1,9,13,39,1087,0.3914052913412961,0.08597612795827014
410000,83090,537836,1.2979112e-10,0.2857143,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8925066,0.0,104212.914,117093.36,0,1,3,4,14,32,0,1,3,5,14,33,2640,0.8636332890399778,0.9765948469594802
410000,114108,537836,3.5694257e-11,0.5714286,0.0,58.821384,7.352673,11.478459,30.577541,2.8082309,0.0,11.143031,0.0,20.545113,0.0,0.4595017,0.0,2.1377485,0.0,53637.664,47804.71,5,2,1,8,14,33,5,2,1,10,14,34,1072,0.9945045379310505,0.716671628012477
410000,26438,537836,1.015037e-10,0.14285715,5.0669713,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4143332,0.0,76985.03,81428.63,3,1,1,2,14,40,3,1,1,2,14,40,2202,0.9418002562449455,0.7925038856426782
410000,95804,537836,1.2312412e-10,2.0,20.296766,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9910297,0.0,65484.418,70262.0,0,0,0,10,5,34,0,0,0,10,6,35,1988,0.324601123336722,0.7981948972130285
410000,95969,537836,1.3162042e-10,0.0,330.70828,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5483189,0.0,144844.6,144366.38,0,0,0,0,24,32,0,0,0,2,24,33,1133,0.9911425387899565,0.3712824555619433
410000,17204,537836,1.2570117e-10,0.36363637,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7892354,0.0,71971.586,68786.79,1,0,1,8,22,44,1,0,1,8,24,46,901,0.8258753180120262,0.5082907237178282
410000,17431,537836,1.634366e-10,1.1428572,6.161535,34.491226,6.8982453,8.66817,16.002409,0.121986754,-0.194,7.540012,0.0,8.725004,0.0,0.3340044,0.0,1.4683343,0.0,67444.984,55299.9,1,0,0,8,7,31,1,0,0,8,7,31,912,0.7221348167870221,0.23151875810330858
410000,74535,537836,1.9015486e-10,0.26923078,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2820001,0.0,71025.555,73369.27,3,1,0,7,26,32,3,1,0,10,27,34,1416,0.8924716392360248,0.572107215453174
410000,125273,537836,4.126027e-11,0.47058824,60.980762,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.227535,0.0,455633.3,419983.5,1,0,0,8,17,35,1,0,0,9,19,41,2157,0.8345594151930142,0.9408901128990491
410000,62164,537836,4.6507284e-10,0.4090909,90.77702,81.60923,13.601537,14.82775,21.689949,0.0,-0.56711423,20.094738,0.0,35.07543,0.0,0.95282847,0.0,1.514919,0.0,109187.51,162016.88,2,0,1,9,22,35,2,0,1,11,22,41,2039,0.9945422463417724,0.9667700245194487
410000,15024,537836,1.12981034e-10,0.23076923,171.32193,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0192795,0.0,164039.72,170085.19,0,0,0,3,13,39,0,0,0,3,13,41,2283,0.969150879961033,0.945869761268255
410000,15270,537836,1.294927e-10,0.16666667,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7423205,0.0,93287.555,123935.61,3,0,0,5,30,33,3,0,0,5,30,33,1832,0.9355122085263009,0.6198157585679704
410000,7601,537836,4.775242e-10,0.23333333,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4603286,0.0,159786.72,154366.0,1,2,1,7,30,55,1,2,1,7,30,55,2532,0.8231883242713492,0.9460996620858518
410000,13486,537836,0.0,0.29032257,580.05194,61.816734,30.908367,41.31579,58.324917,1.8566886,0.3498351,-0.0041953134,38.52707,0.0,0.4032042,0.0,-0.018013887,1.672238,0.0,323635.5,335079.2,2,5,3,9,31,42,2,5,3,13,32,43,1579,0.49136319351622615,0.6905212244683825
410000,10859,537836,1.3557247e-10,2.3333333,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.683562,0.0,95306.086,115575.22,0,0,1,7,3,33,0,0,1,7,3,33,1533,0.2153499983435745,0.8496148243566702
410000,34698,537836,3.4003706e-11,0.23809524,24.95593,2.9944215,2.9944215,2.9944215,2.9944215,0.0,0.0,0.6794353,0.0,0.09497478,0.0,-0.017558973,0.0,2.9262984,0.0,73320.51,78255.695,4,3,4,5,21,32,4,3,4,6,22,32,1020,0.8459186497154348,0.28208304575730125
410000,46647,537836,0.0,0.6086956,13.430485,1.2349945,1.2349945,1.2349945,1.2349945,1.2349945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.565022,0.0,46081.043,55465.05,2,5,2,14,23,31,2,5,2,16,23,31,1104,0.6106467094992618,0.25527528972356917
410000,82576,537836,1.207172e-10,0.13333334,124.39492,34.21161,4.8873725,6.4451632,11.007088,0.0,6.399866,4.4363055,-0.23840943,5.9592805,0.0,1.2484778,0.0,3.0807264,0.0,146271.02,156011.0,0,0,0,2,15,35,0,0,0,2,15,35,1886,0.9920585995321972,0.7336963723430115
410000,114211,537836,4.3055342e-12,0.19565217,0.0,4.281166,4.281166,4.281166,4.281166,0.6278229,0.0,0.6145398,0.0,0.9909404,0.0,-0.06452284,0.0,1.9135162,0.0,115954.74,112893.56,1,1,1,9,46,36,1,1,1,11,47,39,1188,0.8810993518692988,0.7530353199808929
410000,116035,537836,4.3917808e-14,0.44444445,0.0,28.229836,4.7049727,5.8076186,11.956559,6.550694,-0.029502418,2.9489164,0.0,5.1070642,0.0,0.4704413,0.0,1.4770579,0.0,226740.92,230836.12,2,12,7,8,18,35,2,12,7,8,18,36,1369,0.9385245482652317,0.43912190451061295
410000,116075,537836,0.0,0.6875,13.4741955,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.453336,0.0,112218.805,110974.164,5,0,0,11,16,31,5,0,0,18,17,33,1258,0.5938763686222983,0.5278405320759655
410000,116117,537836,0.0,0.5,42.431843,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3135144,0.0,46835.875,52588.35,4,2,5,10,20,32,5,4,7,10,23,33,1909,0.7829230354586717,0.9551368264328524
