runNumber,eventNumber,mcChannelNumber,eventWeight,nMSeg_ratio_BIBM_raw,track_scalar_sum_pt_barrel_raw,MS1Vtx_clusE_raw,MS1Vtx_avg_clusE_raw,MS1Vtx_rms_clusE_raw,MS1Vtx_maxclusE_raw,MS1Vtx_l1ecal_raw,MS1Vtx_l1hcal_raw,MS1Vtx_l2ecal_raw,MS1Vtx_l2hcal_raw,MS1Vtx_l3ecal_raw,MS1Vtx_l3hcal_raw,MS1Vtx_l4ecal_raw,MS1Vtx_l4hcal_raw,MS1Vtx_mindR_jetcut_raw,MS1Vtx_sumTrackPt0p2Cone_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s,scoreNN1b,scoreNN2b,MSTracklet_barrel_avg_dR_raw,MSTracklet_barrel_rms_dR_raw,MSeg_barrel_avg_dR_raw,MSeg_barrel_rms_dR_raw,MS1Vtx_barrel_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,region,nMSeg_ratio_EIEM_raw,track_scalar_sum_pt_endcap_raw,msvtx_nTGC_s,scoreNN1e,scoreNN2e,MSTracklet_endcap_avg_dR_raw,MSTracklet_endcap_rms_dR_raw,MSeg_endcap_avg_dR_raw,MSeg_endcap_rms_dR_raw,MS1Vtx_endcap_hits_ntot_raw
410000,54997,537836,1.3342082e-10,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9524353,0.0,62402.605,74729.266,0,1,1,9,13,35,0,1,1,9,13,35,,,,,,,,,0.017475843,0.0,0.0,-1.0,3.0,endcap,0.6923077,0.0,1432.0,0.4918781835723432,0.2160686785616786,0.0,0.0,0.4136253,0.47393203,2930.0
410000,21681,537836,4.791129e-10,,,18.813725,9.406862,9.536783,10.975676,0.28997186,0.29899082,1.311013,-0.16703342,7.053999,0.0,0.21700363,-0.05112591,4.1701694,0.0,82304.09,79283.78,1,1,1,7,8,31,1,1,1,7,10,32,,,,,,,,,0.34396228,0.91790605,0.98170507,1.2660345,4.0,endcap,0.875,22.148539,987.0,0.0735868275192677,0.0647915208905623,0.0,0.0,0.31732094,0.35930225,1950.0
410000,55700,537836,1.3625322e-10,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.314395,0.0,49276.805,30767.965,0,0,0,10,25,58,0,0,0,13,27,62,,,,,,,,,1.4584008,0.0,0.0,-1.0,4.0,endcap,0.4,0.0,1002.0,0.8177376262058398,0.1169823017183837,0.7475017,0.759148,0.33809143,0.42370304,1847.0
410000,53252,537836,9.831324e-11,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2006073,0.0,182998.42,176272.5,2,2,2,10,11,36,2,2,2,10,14,39,,,,,,,,,0.16091162,0.0,0.0,-1.0,3.0,endcap,0.90909094,0.0,1442.0,0.3503641286817567,0.1766315319263629,0.0,0.0,0.36878893,0.41092134,2794.0
410000,131793,537836,1.2799058e-10,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4960968,0.0,57516.168,58557.2,0,1,6,8,14,31,0,1,6,10,15,32,,,,,,,,,0.1707449,0.0,0.0,-1.0,12.0,endcap,0.5714286,0.0,1246.0,0.6924176835233791,0.907943439342966,0.86833096,0.86833096,0.33247763,0.41397187,2270.0
410000,117423,537836,0.0,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4523208,0.0,768119.44,775930.25,3,2,0,6,16,32,4,3,1,6,18,33,,,,,,,,,0.081189156,0.0,0.0,-1.0,7.0,endcap,0.375,0.0,2370.0,0.6942117154559806,0.9651573090492148,0.0,0.0,0.46943298,0.51941043,4101.0
410000,60416,537836,1.7785715e-10,,,51.64833,12.912083,14.964869,25.608585,0.0,11.056826,3.2558427,-0.5816149,8.148805,0.0,3.4668846,0.0,1.7479899,0.0,56363.7,65669.47,0,1,1,13,7,35,0,1,1,14,7,36,,,,,,,,,0.40627718,0.6069754,0.8485963,1.2162994,11.0,endcap,1.8571428,0.0,1458.0,0.4882691485865278,0.8875833465989036,0.0,0.0,0.46613207,0.51992005,2797.0
410000,107953,537836,0.0,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7282352,0.0,130334.195,142902.81,4,2,2,11,31,44,4,2,2,11,31,44,,,,,,,,,0.1082558,0.0,0.0,-1.0,5.0,endcap,0.3548387,45.940983,2102.0,0.8665966976414676,0.982625457730142,0.9408413,0.9408413,0.56821805,0.60113096,4546.0
410000,16017,537836,1.00866045e-10,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1475983,0.0,218059.52,204894.67,2,3,0,11,32,37,2,3,0,13,35,38,,,,,,,,,0.14181042,0.0,0.0,-1.0,6.0,endcap,0.34375,0.0,1850.0,0.5083731188168101,0.8785103509313295,1.0209222,1.0209222,0.49008635,0.5493577,3290.0
410000,16178,537836,1.2807998e-10,,,19.353481,2.7647831,3.8441217,8.723142,3.6077042,0.0,1.3787826,4.7643433,0.8830695,0.2287228,0.025406078,0.0,2.7026415,0.0,119445.3,112524.266,4,3,1,7,28,37,4,3,1,8,28,37,,,,,,,,,0.4224925,0.8424763,5.8689575,7.318,10.0,endcap,0.25,0.0,1844.0,0.969782330321146,0.961549458645684,0.6428585,0.7108128,0.3767333,0.43565652,3438.0
410000,3772,537836,1.1847186e-10,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8933175,0.0,103252.84,98135.92,0,3,1,5,19,40,0,3,1,7,23,40,,,,,,,,,0.7003772,0.0,0.0,-1.0,4.0,endcap,0.2631579,78.687126,1411.0,0.9141185895535682,0.7533347985770914,0.0,0.0,0.51778626,0.5547281,3583.0
410000,3882,537836,8.762551e-11,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.760186,0.0,232593.12,214883.66,2,0,1,10,28,32,2,0,1,10,30,33,,,,,,,,,0.23317575,0.0,0.0,-1.0,7.0,endcap,0.35714287,221.57227,2034.0,0.9333978108064064,0.957594373684062,0.9958227,0.9958227,0.48025477,0.53350633,3635.0
410000,64681,537836,3.4234532e-11,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4907374,0.0,100606.01,93262.164,0,0,3,2,28,35,0,0,3,4,28,38,,,,,,,,,0.45853472,0.0,0.0,-1.0,3.0,endcap,0.071428575,0.0,1293.0,0.959174104857869,0.1463869605964123,0.0,0.0,0.33778915,0.43051305,2697.0
410000,64693,537836,3.5210185e-11,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.599286,0.0,99319.85,74418.44,0,4,1,10,34,33,0,4,1,14,35,34,,,,,,,,,0.6710758,0.0,0.0,-1.0,9.0,endcap,0.29411766,26.897781,936.0,0.8948923799781315,0.7265336697696498,0.37638152,0.37638152,0.39079243,0.4552608,2174.0
410000,56480,537836,0.0,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529584,0.0,46762.973,55424.17,2,0,2,9,18,31,2,0,2,10,18,32,,,,,,,,,0.27036846,0.0,0.0,-1.0,7.0,endcap,0.5,14.235242,1482.0,0.7495887885953632,0.8742356355503591,0.0,0.0,0.32968432,0.39010367,3415.0
410000,137820,537836,1.2714647e-10,,,40.653225,5.8076034,6.699289,10.920577,1.5483342,1.2165098,3.243836,0.0070614684,6.8019257,0.0,0.8446412,8.179652,2.8299093,0.0,77118.59,89137.15,0,2,1,20,22,33,0,2,1,21,24,35,,,,,,,,,0.11881328,0.47949737,3.2618134,3.8723335,8.0,endcap,0.90909094,39.865177,1926.0,0.8550127718104061,0.9374891243724376,0.7406137,0.7646531,0.41167355,0.47432917,3562.0
410000,137925,537836,9.6552315e-11,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.825808,0.0,226366.28,237403.67,9,6,1,6,18,44,9,6,1,9,20,46,,,,,,,,,0.17896158,0.0,0.0,-1.0,8.0,endcap,0.33333334,0.0,2413.0,0.8417012395387503,0.982657596428845,0.0,0.0,0.48124716,0.5178456,4355.0
410000,107446,537836,0.0,,,3.1223345,3.1223345,3.1223345,3.1223345,-0.058655202,0.0,0.19062038,0.0,0.8698928,0.0,0.02246885,0.0,2.4160843,0.0,61520.086,29922.89,1,1,4,7,21,31,1,1,4,7,21,32,,,,,,,,,0.6291252,0.589,0.589,0.589,9.0,endcap,0.33333334,0.0,2079.0,0.834047346121586,0.9622894894356082,0.0,0.0,0.50509334,0.5585385,3941.0
410000,117826,537836,0.0,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4719598,0.0,129582.07,117446.516,1,2,0,10,16,36,1,2,0,10,16,37,,,,,,,,,0.7216828,0.0,0.0,-1.0,6.0,endcap,0.625,22.334845,1058.0,0.6673848229542187,0.3818233649577922,0.8160909,0.8160909,0.47654268,0.55308425,1852.0
410000,138750,537836,1.2748932e-10,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9191935,0.0,45744.004,22638.494,1,2,1,8,17,32,1,2,1,9,18,32,,,,,,,,,2.4734895,0.0,0.0,-1.0,7.0,endcap,0.47058824,0.0,1071.0,0.7246755286236983,0.626566630979877,0.4812466,0.48167446,0.36812612,0.42086273,2348.0
410000,53563,537836,1.2281147e-10,,,4.554862,2.2774308,2.3110254,2.670046,0.1630049,0.0,0.52499294,0.0,0.91898936,0.0,-0.029000556,0.0,4.6751266,0.0,68898.484,70199.086,1,4,0,7,27,49,1,4,0,10,28,60,,,,,,,,,1.2090682,-2.25,5.314765,2.565,3.0,endcap,0.25925925,15.900598,918.0,0.3306816272282753,0.1027743333233912,1.0049672,1.0094154,0.48388132,0.5394188,2168.0
410000,53592,537836,1.1612254e-10,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1569164,0.0,44949.03,46805.91,0,1,0,6,15,34,0,1,0,6,15,35,,,,,,,,,0.27660394,0.0,0.0,-1.0,11.0,endcap,0.4,0.0,1033.0,0.744312879032842,0.6707629440034941,0.0,0.0,0.33017984,0.4055785,1827.0
410000,73071,537836,3.1066408e-10,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63778,0.0,117215.82,104281.914,0,4,1,7,39,33,0,4,1,8,42,35,,,,,,,,,1.5288217,0.0,0.0,-1.0,9.0,endcap,0.17948718,0.0,986.0,0.9264848742654784,0.7806110362951748,0.603082,0.60967267,0.3304091,0.39172685,2082.0
410000,109368,537836,1.1982516e-10,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9982994,0.0,194463.7,198362.77,0,0,0,12,46,57,0,0,0,13,48,58,,,,,,,,,0.059949875,0.0,0.0,-1.0,5.0,endcap,0.26086956,0.0,2747.0,0.6602715892056825,0.993401513341398,0.92621523,0.92621523,0.5704267,0.61363375,5170.0
410000,109429,537836,1.4475839e-10,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3331556,0.0,136515.03,132984.53,1,0,0,6,13,42,1,0,0,7,14,44,,,,,,,,,1.0617659,0.0,0.0,-1.0,6.0,endcap,0.46153846,14.683057,1296.0,0.7862229696966281,0.6839397443832629,0.64794195,0.64794195,0.5006072,0.54895514,2579.0
410000,86515,537836,3.2753958e-12,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6210802,0.0,148110.31,156230.88,3,1,0,9,12,44,3,1,0,10,12,47,,,,,,,,,0.47304463,0.0,0.0,-1.0,3.0,endcap,0.75,72.772255,1981.0,0.5748110409054059,0.7596271768426395,0.70175844,0.7017584,0.47689274,0.51078916,3710.0
410000,57709,537836,0.0,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6212864,0.0,260610.1,236240.94,1,2,2,12,24,32,2,2,3,17,27,36,,,,,,,,,0.6301592,0.0,0.0,-1.0,6.0,endcap,0.5,5.033816,1224.0,0.7483798290859698,0.5491581386833835,0.64819103,0.64819103,0.44229296,0.51816124,2310.0
410000,58938,537836,1.5894913e-10,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.808049,0.0,107453.39,89740.555,0,1,0,4,17,34,0,1,0,7,17,36,,,,,,,,,0.5193572,0.0,0.0,-1.0,6.0,endcap,0.23529412,0.0,1590.0,0.8961088323428128,0.751837495736909,0.0,0.0,0.3867768,0.4512874,3124.0
410000,138426,537836,1.5850812e-10,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3259585,0.0,66347.36,56553.082,1,0,1,3,26,31,1,0,1,3,26,31,,,,,,,,,0.01576744,0.0,0.0,-1.0,8.0,endcap,0.115384616,0.0,958.0,0.909522508803783,0.3845219258086689,0.0,0.0,0.42002672,0.4425588,1861.0
410000,145380,537836,1.825141e-10,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.698984,0.0,50929.32,68751.12,1,0,2,7,12,33,1,0,2,7,12,35,,,,,,,,,1.8965843,0.0,0.0,-1.0,5.0,endcap,0.5833333,0.0,1176.0,0.6516521790554919,0.3019094448486985,0.0,0.0,0.3290965,0.39202467,2472.0
410000,145383,537836,1.0965877e-10,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884381,0.0,189170.31,193460.34,2,0,1,13,23,31,2,0,1,13,24,31,,,,,,,,,0.030892849,0.0,0.0,-1.0,8.0,endcap,0.5652174,168.08649,1522.0,0.8364474402342887,0.8636002578100939,0.82827,0.8413606,0.39022502,0.43326366,2929.0
410000,108900,537836,1.5798025e-10,,,28.612083,7.1530213,9.582332,18.11601,0.2085091,9.828295,2.8008847,2.1743238,1.3306727,0.04505149,0.04508944,0.0,1.4520144,0.0,73942.52,55594.89,0,0,0,2,29,39,0,0,0,4,30,40,,,,,,,,,0.7570432,0.19089182,3.002512,4.782633,4.0,endcap,0.06896552,18.942327,1891.0,0.9621581950990524,0.6988245454963842,0.0,0.0,0.38729727,0.46305797,3764.0
410000,54282,537836,2.8135586e-10,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3875462,0.0,98406.84,92615.84,4,6,1,19,28,35,4,6,1,21,29,36,,,,,,,,,0.29700136,0.0,0.0,-1.0,4.0,endcap,0.6785714,388.35663,1864.0,0.8969702367755736,0.8366854884930217,0.8681563,0.8681563,0.47065383,0.521062,3669.0
410000,116771,537836,0.0,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1408463,0.0,53725.527,68083.516,3,4,4,8,28,36,3,4,4,12,29,39,,,,,,,,,0.6463795,0.0,0.0,-1.0,7.0,endcap,0.2857143,36.860622,1246.0,0.9035551822792608,0.7065745563745265,0.22899735,0.22899735,0.4179492,0.47450775,2635.0
410000,64323,537836,3.455444e-11,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8677719,0.0,82605.336,80754.75,1,1,3,11,22,37,2,1,3,11,23,39,,,,,,,,,0.40836143,0.0,0.0,-1.0,4.0,endcap,0.5,0.0,1349.0,0.748494164734717,0.2560930972741696,0.0,0.0,0.4448775,0.50942177,2668.0
410000,84510,537836,4.807402e-10,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1523936,0.0,60940.402,53147.4,0,0,0,10,21,33,0,0,0,11,24,35,,,,,,,,,0.12625268,0.0,0.0,-1.0,7.0,endcap,0.47619048,0.0,1971.0,0.6695654068163759,0.9255855218692028,0.0,0.0,0.5148119,0.55870897,3658.0
410000,84635,537836,1.641466e-10,,,16.082544,5.360849,6.3838134,10.20661,0.5879413,0.0,1.9543544,0.0,4.713035,0.0,0.0,0.0,0.8602006,0.0,388643.8,370185.6,9,16,3,9,19,42,14,21,4,10,20,44,,,,,,,,,0.092249155,3.0428507,5.042654,6.9565525,5.0,endcap,0.47368422,0.0,3202.0,0.6516508434281824,0.9907405878121742,0.0,0.0,0.5140686,0.56163234,5888.0
