runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_barrel_avg_dR_raw,MSTracklet_barrel_rms_dR_raw,MSeg_barrel_avg_dR_raw,MSeg_barrel_rms_dR_raw,MS1Vtx_barrel_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s,scoreNN1b,scoreNN2b
410000,51515,537837,1.522889e-10,0.0,0.0,0.20903872,0.22548352,3142.0,0.68819773,0.0,0.0,-1.0,5.0,88940.13,117760.49,0,19,25,4,1,1,0,22,27,4,2,2,2495,0.5788096974835174,0.8946435895825887
410000,129502,537837,0.0,0.0,0.0,0.25036442,0.36081252,3057.0,0.08077669,-3.460348,4.5844545,1.0861675,6.0,169498.19,200432.47,9,19,22,10,1,2,11,22,27,11,1,2,2175,0.2607609363239558,0.9101407684717044
410000,129520,537837,0.0,0.0,0.0,0.24386597,0.32155225,2156.0,0.16423178,2.918531,8.702784,26.876633,3.0,48401.535,51545.387,6,22,17,9,1,0,7,23,19,10,2,0,1530,0.2854459544203283,0.36366111579575167
410000,46323,537837,1.2962137e-10,0.0,0.0,0.20568876,0.28862518,2452.0,0.66172904,0.0,0.0,-1.0,8.0,48297.242,48851.65,13,12,17,7,4,2,13,14,17,7,6,4,1804,0.6100966173764812,0.9313378243551726
410000,66675,537837,4.2192635e-10,0.0,0.0,0.13486569,0.1616856,2211.0,0.37840247,0.0,0.0,-1.0,3.0,149925.78,149445.12,1,16,24,9,1,4,1,18,27,10,4,7,1621,0.5348684369425536,0.4783962151831944
410000,16769,537837,4.4937343e-10,0.0,0.0,0.15692689,0.20228733,3045.0,0.29810023,0.0,0.0,-1.0,7.0,125402.445,100308.36,2,23,18,6,0,2,2,24,19,6,0,4,2158,0.5334515762250823,0.9357756961774939
410000,71500,537837,0.0,0.0,0.0,0.25535998,0.33373615,5148.0,0.29858577,0.0,0.0,-1.0,5.0,396283.2,404662.88,23,18,31,10,3,2,23,18,31,10,3,2,3663,0.5986478849482161,0.9275252375809007
410000,9320,537837,1.256474e-10,0.6089596,0.6235755,0.15081355,0.18550836,2133.0,1.6748847,0.0,0.0,-1.0,9.0,47568.4,46659.91,23,48,17,5,2,0,25,53,20,5,2,0,1487,0.5329978973462485,0.9282565144545628
410000,84974,537837,1.1702389e-10,0.0,0.0,0.26733103,0.34652838,2887.0,0.12789774,0.0,0.0,-1.0,4.0,124225.16,134147.89,7,21,17,12,1,1,8,22,17,12,1,1,1966,0.7402003613110925,0.857454126997677
410000,90006,537837,1.7492803e-10,0.16508223,0.16526863,0.20693402,0.2855415,3809.0,0.14535713,0.0,0.0,-1.0,5.0,91748.38,94635.29,4,26,31,7,0,1,8,28,35,7,1,1,2738,0.6112280954256668,0.9358037828882875
410000,27467,537837,0.0,0.0,0.0,0.2559268,0.33587337,2089.0,1.0898626,4.572407,8.197691,18.576174,5.0,89356.07,90935.91,7,16,22,4,2,3,8,16,22,4,2,3,1482,0.3954219567949363,0.5929593755957943
410000,33349,537837,2.4648797e-10,0.1984216,0.24818753,0.40431792,0.48774976,4071.0,0.24096513,0.0,0.0,-1.0,4.0,192094.55,167586.69,23,26,23,11,4,3,31,30,28,11,5,4,2993,0.6143244136379458,0.9257994547461754
410000,134160,537837,1.1455064e-10,1.1607697,1.1607698,0.18879302,0.2592906,3650.0,0.24158683,-2.8233056,7.262801,3.507668,3.0,67481.52,75517.42,3,20,19,7,0,2,4,23,22,7,0,2,2768,0.004474314319440342,0.815666746263709
410000,23523,537837,0.0,0.0,0.0,0.23656581,0.28965676,2944.0,0.75589615,0.0,0.0,-1.0,3.0,66274.766,72110.875,5,9,18,6,3,7,5,9,19,7,4,8,2185,0.5573265343106579,0.7545767228432636
410000,111153,537837,1.1722523e-10,0.0,0.0,0.18048188,0.24617057,3053.0,0.5052254,0.0,0.0,-1.0,6.0,59876.84,68951.42,1,17,16,5,1,1,1,20,19,5,1,1,2374,0.48101034962599565,0.9173281842643823
410000,139767,537837,4.5438256e-10,0.0,0.0,0.11191538,0.14146149,2439.0,1.3636104,-0.45357496,5.372075,7.2847786,5.0,54732.195,57710.27,1,21,22,11,2,4,2,22,23,12,3,5,1926,0.4397488769007388,0.7234111253328339
410000,33139,537837,2.6663031e-11,0.0,0.0,0.27016783,0.32108465,4883.0,0.33946905,-0.55544573,1.0704066,0.179,7.0,181181.25,172974.94,12,24,30,13,5,6,15,27,31,18,8,13,3453,0.605003698854625,0.9470073053339397
410000,126831,537837,2.9635752e-10,0.0,0.0,0.2481828,0.31318623,3069.0,0.29155457,0.0,0.0,-1.0,3.0,127927.16,121267.46,7,21,22,5,2,4,8,22,23,7,3,6,2312,0.5721987681336042,0.7826326847742845
410000,68,537837,2.4276414e-10,0.0,0.0,0.22727826,0.33764946,4055.0,0.2683261,-1.0499885,1.9439676,0.586023,4.0,208101.1,209404.38,3,58,32,4,1,2,3,59,33,4,1,2,2766,0.46748907824042707,0.9019695680959646
410000,2146,537837,0.0,0.0,0.0,0.20888866,0.25188997,3526.0,0.003080666,0.0,0.0,-1.0,4.0,94000.875,107895.0,6,11,20,11,3,6,7,12,20,11,3,6,2531,0.4820832600569924,0.9082439884945079
410000,68609,537837,2.9931851e-10,0.0,0.0,0.14734489,0.17365849,2667.0,0.32219577,0.0,0.0,-1.0,6.0,65975.48,64270.113,7,25,17,11,1,10,8,26,18,11,3,11,1973,0.5706732917854485,0.9037357617691022
410000,18575,537837,2.1647366e-10,0.0,0.0,0.16659255,0.19675808,2130.0,0.07661247,-1.0948395,3.1536005,3.446324,13.0,137549.4,137165.72,2,21,20,14,4,3,6,24,21,16,5,4,1592,0.37069085788495315,0.9810447534486225
410000,132174,537837,3.2546858e-11,0.0,0.0,0.23190086,0.2650765,3543.0,0.26985478,0.0,0.0,-1.0,7.0,83054.35,76816.48,2,19,22,8,1,4,2,19,22,11,1,4,2639,0.6447605621233006,0.9442921649359356
410000,132271,537837,3.3808392e-12,0.0,0.0,0.21420845,0.2638615,3291.0,0.012594819,2.8090558,4.2033205,9.370706,5.0,215811.81,214456.31,7,21,16,7,1,1,10,24,19,7,2,2,2152,0.4144278452925604,0.8775230684010199
410000,29945,537837,4.4371193e-10,0.0,0.0,0.22171739,0.32640618,1364.0,0.15227342,0.0,0.0,-1.0,9.0,61347.12,43979.336,5,12,17,12,0,4,5,15,19,13,1,4,1044,0.5891548128553947,0.8777113311608733
410000,37610,537837,1.2749975e-10,0.0,0.0,0.29253924,0.3563705,4040.0,0.15245688,0.0,0.0,-1.0,4.0,55027.39,60793.414,3,8,19,6,2,2,3,9,20,6,2,2,3097,0.59400486728398,0.9275513982666608
410000,40806,537837,1.14779415e-10,0.0,0.0,0.17083716,0.21477151,2679.0,0.06456685,0.0,0.0,-1.0,3.0,67543.53,67230.984,8,26,18,8,1,4,11,28,19,8,1,4,1996,0.538220549294639,0.6614329648362105
410000,95011,537837,3.9799625e-11,0.0,0.0,0.20679612,0.24207947,2676.0,0.17667413,0.0,0.0,-1.0,7.0,523882.47,522927.47,7,19,25,5,4,2,10,23,27,8,5,3,2035,0.7647032255476005,0.9257359705066742
410000,15250,537837,1.2151621e-10,0.0,0.0,0.24746016,0.31090066,3078.0,0.32297066,0.0,0.0,-1.0,3.0,40160.47,28079.19,8,24,17,5,1,1,9,27,18,6,1,2,2083,0.6060809239642144,0.7845824580125523
410000,146878,537837,9.346115e-11,0.0,0.0,0.2248765,0.24448287,2016.0,0.52995014,0.0,0.0,-1.0,3.0,187306.84,180411.67,3,16,16,3,0,1,5,18,18,4,2,2,1382,0.5733948861792924,0.40146127356230377
410000,30556,537837,0.0,0.0,0.0,0.23754384,0.29913345,1929.0,0.9823437,-2.1741087,2.1741087,-2.1741087,3.0,40265.836,45325.594,4,19,18,12,3,3,4,21,20,12,3,3,1331,0.5450832389772056,0.33297073023662427
410000,18824,537837,3.8279015e-12,0.0,0.0,0.19400725,0.2541583,4195.0,0.9135605,-0.3255621,5.2684264,4.4875364,8.0,115418.76,112227.95,4,30,25,14,3,3,4,31,26,14,4,4,2943,0.003705641506318247,0.8843354885145367
410000,140309,537837,5.156216e-11,0.0,0.0,0.2634052,0.34007832,4815.0,0.0049660206,0.0,0.0,-1.0,5.0,299128.44,305667.7,9,13,17,9,0,1,9,13,17,16,0,1,3364,0.5149464623921792,0.9554703070879076
410000,9686,537837,1.7272068e-10,0.0,0.0,0.22267602,0.26606092,3168.0,0.586417,0.0,0.0,-1.0,5.0,60532.98,63502.637,9,11,16,6,0,1,9,11,16,6,2,3,2395,0.5615813078519796,0.901482260167419
410000,136635,537837,1.0129949e-10,0.0,0.0,0.31175447,0.4123159,2291.0,0.5369017,0.0,0.0,-1.0,7.0,97984.97,101293.266,2,19,21,7,1,1,2,20,22,7,2,1,1364,0.6266725876516488,0.8996954700961203
410000,36225,537837,1.01692044e-10,0.6890212,0.6890212,0.21962252,0.2539907,4283.0,0.3546815,0.0,0.0,-1.0,3.0,140834.6,146887.45,4,20,17,3,1,1,4,21,18,4,2,1,2711,0.6634883452938558,0.851554857133992
410000,81157,537837,9.979874e-11,0.0,0.0,0.1600346,0.18471369,1924.0,0.08732152,0.0,0.0,-1.0,4.0,91416.47,95054.53,5,12,21,10,1,4,8,15,25,11,2,5,1424,0.5574741980951314,0.5572701421876448
410000,41383,537837,1.7491203e-10,0.0,0.0,0.18078366,0.24396594,1698.0,0.04242903,0.0,0.0,-1.0,4.0,78454.17,78800.91,2,6,26,5,1,1,4,8,26,5,1,1,1195,0.6141987017349819,0.45320539747134014
410000,12458,537837,1.5284661e-10,0.0,0.0,0.15311317,0.21753757,4935.0,0.035484314,0.0,0.0,-1.0,3.0,118242.33,118176.945,3,26,22,7,1,4,4,28,23,8,1,4,3187,0.8435067031384933,0.9112098303174491
410000,12491,537837,1.275158e-10,0.0,0.0,0.18610233,0.23328514,1694.0,0.08366454,-2.1115136,6.7888064,2.082865,6.0,206986.47,207426.38,22,33,22,11,3,5,29,37,28,14,4,7,1108,0.20917754835955937,0.6724737411250177
410000,12542,537837,1.535897e-10,0.0,0.0,0.17423211,0.25015292,2803.0,0.081849255,0.0,0.0,-1.0,4.0,148067.14,155481.94,9,30,17,13,2,2,13,32,19,13,2,2,1810,0.6453500273176034,0.8323523977579733
410000,114146,537837,3.3339463e-11,0.0,0.0,0.15439738,0.18380836,2343.0,0.14999259,0.0,0.0,-1.0,4.0,72585.27,88474.86,0,24,23,7,0,3,0,24,23,10,1,4,1513,0.4646655290917666,0.721035094921369
410000,147928,537837,1.2951293e-10,0.0,0.0,0.12636,0.16962619,2189.0,0.23617375,0.0,0.0,-1.0,3.0,81273.59,47876.477,1,15,17,9,2,3,1,18,19,12,3,3,1672,0.555131826399347,0.45896440151206497
410000,54389,537837,0.0,0.0,0.0,0.24574661,0.2873193,4612.0,1.0009403,0.0,0.0,-1.0,4.0,65957.24,55662.285,2,28,19,8,0,3,2,29,20,8,0,5,3507,0.566441640023355,0.7209472473561965
410000,120366,537837,0.0,0.0,0.0,0.19386722,0.27930507,3789.0,0.10652867,2.2951314,8.351981,13.65083,5.0,100618.2,97004.88,21,22,20,12,0,12,26,23,26,13,1,13,2651,0.043785814919961585,0.9131507162075477
410000,47881,537837,1.0864464e-10,0.0,0.0,0.20142578,0.24514635,3316.0,1.1731987,-0.7101014,0.7102011,-0.69820285,9.0,60209.137,54009.664,9,28,22,5,0,4,10,29,23,5,0,6,2327,0.4510152878588912,0.93303368119448
410000,48917,537837,1.2467977e-10,0.0,0.0,0.26315272,0.323369,2907.0,1.515329,0.0,0.0,-1.0,3.0,41925.777,53383.137,11,8,30,9,1,2,12,8,31,9,2,3,1984,0.5897959553854208,0.6304419815130649
410000,73490,537837,1.14214416e-10,0.0,0.0,0.35457602,0.41835195,3730.0,0.010719061,0.0,0.0,-1.0,3.0,128297.28,137660.61,8,26,18,13,3,5,9,27,19,14,4,6,2480,0.5828983708718541,0.892488860726313
410000,13665,537837,1.1403272e-11,0.0,0.0,0.32910562,0.37659472,8105.0,0.0015611649,-1.6717392,1.9802655,-0.77344084,3.0,770129.44,796624.94,22,33,32,6,0,8,22,33,33,6,0,8,5757,0.677938962247911,0.8944129518173762
410000,16338,537837,4.1538756e-10,0.0,0.0,0.22335473,0.32134038,4182.0,0.088513374,0.0,0.0,-1.0,3.0,96038.27,97670.85,2,12,24,7,1,1,2,12,24,7,1,1,3186,0.599990396050024,0.9038179263188362
410000,16455,537837,4.089344e-10,0.0,0.0,0.17769678,0.21724528,2857.0,0.10866411,0.0,0.0,-1.0,6.0,143643.05,132461.3,5,23,19,10,3,3,5,25,21,11,5,4,2113,0.5687049188531978,0.9166070075054905
410000,141810,537837,3.9906806e-12,0.0,0.0,0.28078178,0.33541256,2477.0,0.5056098,0.0,0.0,-1.0,3.0,75061.82,96390.22,8,12,16,14,1,1,8,12,16,14,1,1,1640,0.5582761455933093,0.6338663229407095
410000,29181,537837,0.0,0.0,0.0,0.29753947,0.40515792,4676.0,0.31685257,0.0,0.0,-1.0,4.0,125506.45,129554.53,8,20,20,12,2,3,11,22,23,13,3,4,3338,0.564668224041265,0.9096605153520122
410000,74393,537837,1.354171e-10,0.0,0.0,0.22788359,0.25977463,2464.0,0.1523416,0.0,0.0,-1.0,5.0,74794.06,102385.64,5,21,23,8,0,2,5,22,24,8,1,3,1772,0.6156083604264031,0.8490096257052955
410000,74680,537837,1.0913026e-10,0.0,0.0,0.28435844,0.3227089,4843.0,0.19151402,0.0,0.0,-1.0,5.0,129541.27,126666.46,7,9,24,5,1,2,8,11,25,5,1,2,3639,0.6016926193062713,0.9415899647750791
410000,13365,537837,1.0654969e-10,0.0,0.0,0.20242006,0.25228906,2672.0,0.022579432,0.0,0.0,-1.0,4.0,98715.88,73266.07,13,12,18,5,3,1,16,14,20,5,3,1,1918,0.7595298305340288,0.8104264495056575
410000,14502,537837,4.6307003e-10,0.0,0.0,0.16102426,0.20159602,2118.0,0.7416985,0.06623702,1.5178123,1.6483386,5.0,93986.07,83793.18,2,20,16,11,1,4,3,22,18,11,1,4,1557,0.39527129931515614,0.7528115789264277
410000,97995,537837,1.0395667e-10,0.0,0.0,0.2890931,0.34261775,2405.0,0.32830328,-0.8196913,1.4801134,0.0,8.0,208883.56,211267.95,0,12,18,3,2,1,2,14,22,3,2,1,1632,0.01425057032483823,0.9218712824438672
410000,27769,537837,0.0,0.7535507,0.7535591,0.4634988,0.5295385,2634.0,0.29881108,-2.1870723,5.4922056,1.348,10.0,199983.53,212446.31,14,15,20,10,4,11,19,18,26,11,4,11,1916,0.11442308853885064,0.9619345019570195
410000,132913,537837,0.0,0.0,0.0,0.16468295,0.1945406,2476.0,0.25880015,0.0,0.0,-1.0,4.0,63229.62,63701.26,3,14,24,7,3,4,3,14,24,9,3,4,1872,0.5421309342117296,0.7640213001652167
410000,106681,537837,0.0,0.0,0.0,0.20074879,0.28258127,2665.0,0.6799251,0.0,0.0,-1.0,5.0,49302.37,65973.44,7,19,19,14,5,2,10,23,21,14,6,3,1992,0.604710717925635,0.8674548279118628
410000,95599,537837,1.14465895e-10,0.0,0.0,0.24489194,0.29479116,2446.0,0.07637596,0.0,0.0,-1.0,4.0,81708.84,52772.38,13,19,21,3,3,0,13,19,21,3,3,0,1560,0.42898035964626213,0.7646385737977313
410000,53763,537837,1.0711855e-10,0.0,0.0,0.32103378,0.41494092,2877.0,0.14457941,1.8348927,5.55713,15.162267,4.0,153258.92,147013.53,14,26,18,13,3,2,19,28,20,13,3,2,2097,0.358543757515266,0.7603627241106495
410000,89094,537837,2.6121139e-10,0.0,0.0,0.3125915,0.4237977,2346.0,0.20569259,0.0,0.0,-1.0,7.0,68082.18,76025.22,3,8,19,6,3,1,6,11,19,7,5,2,1601,0.4943340224140569,0.9027987532815218
410000,144299,537837,5.67536e-14,0.0,0.0,0.27974525,0.3076327,4253.0,0.08677471,2.5713334,4.102426,7.077,4.0,40050.418,31942.127,9,6,22,6,1,0,10,6,23,6,2,1,3294,0.7659416612783826,0.8978138620884736
410000,133370,537837,5.579258e-11,0.0,0.0,0.39424643,0.44152093,3210.0,0.06774008,1.5394646,1.5394646,1.5394646,5.0,574614.75,564389.8,12,26,31,2,4,8,15,29,33,2,4,8,1895,0.2945193797793818,0.904636230462209
410000,62311,537837,1.0760821e-10,0.0,0.0,0.23317288,0.30383772,2442.0,0.70048225,0.0,0.0,-1.0,8.0,52122.92,35513.11,5,23,16,7,3,3,8,26,20,9,4,5,1730,0.45560552485678196,0.930958258907891
410000,1736,537837,1.1871679e-10,0.0,0.0,0.18333964,0.25191486,3020.0,0.0034846067,10.457659,10.457659,10.457659,4.0,60904.004,54484.117,7,23,16,5,4,4,8,27,20,6,5,5,2211,0.39630295930422954,0.8517736385425478
410000,1814,537837,1.1933057e-10,0.0,0.0,0.27266848,0.32086557,3814.0,0.679278,0.0,0.0,-1.0,7.0,63317.867,67683.94,5,4,26,11,4,4,5,4,26,11,5,5,2686,0.5958352378318073,0.920686604339036
410000,136819,537837,1.3095919e-10,0.0,0.0,0.14366592,0.18064696,2314.0,1.5528497,0.0,0.0,-1.0,5.0,40237.484,47551.47,2,15,17,2,2,4,2,16,18,4,2,4,1743,0.5365784337623801,0.8091559388087664
410000,26458,537837,1.04716145e-10,0.0,0.0,0.30898994,0.33172145,5381.0,0.059185386,0.0,0.0,-1.0,3.0,228638.45,236553.11,3,17,20,7,2,2,4,17,20,7,2,2,3498,0.4935798064856304,0.9114412994217793
410000,15652,537837,1.1560276e-10,0.0,0.0,0.17364858,0.20575015,2146.0,0.70233035,0.0,0.0,-1.0,7.0,63849.402,77285.75,16,17,19,3,1,4,17,20,23,3,1,5,1416,0.6181740836988322,0.8918831878758777
410000,4751,537837,1.1869689e-10,0.0,0.0,0.14573675,0.16112998,1847.0,1.3786567,-5.2340355,7.65981,2.794,6.0,46569.734,41395.438,1,16,16,6,2,6,1,20,20,7,2,6,1457,0.45731013798429354,0.8092423212700555
410000,46599,537837,1.116219e-10,0.0,0.0,0.23504597,0.2628351,2548.0,0.5116694,0.0,0.0,-1.0,7.0,127502.3,127985.93,8,18,27,5,1,3,9,19,28,5,2,4,1727,0.5802559879656997,0.9195266041230143
410000,25153,537837,3.234443e-11,0.0,0.0,0.2726361,0.30241644,2748.0,0.11029172,0.0,0.0,-1.0,7.0,84300.41,88869.51,8,12,17,8,3,6,13,17,21,8,3,6,1954,0.5421126191066439,0.9308343652269222
410000,87721,537837,1.1684802e-10,0.0,0.0,0.31854552,0.38831097,5213.0,0.06800318,0.0,0.0,-1.0,4.0,71872.55,71768.836,10,29,30,5,4,9,11,31,31,5,5,10,3474,0.6563792095598487,0.9384170181185143
410000,92161,537837,1.0021583e-10,0.0,0.0,0.19113694,0.25472027,3197.0,0.3237486,0.0,0.0,-1.0,3.0,206863.4,207372.69,4,17,22,8,4,4,4,18,23,8,4,4,2385,0.6535727554748458,0.799645288588072
410000,58035,537837,4.510018e-11,0.0,0.0,0.3453431,0.4043329,7126.0,0.024263859,0.0,0.0,-1.0,4.0,385605.4,363488.22,2,21,26,2,1,2,2,22,27,2,1,2,4869,0.6342462798255674,0.938751955789805
410000,58149,537837,1.1331049e-10,0.0,0.0,0.17284447,0.25546527,2959.0,1.5494919,0.0,0.0,-1.0,6.0,45049.887,45895.04,0,29,21,3,1,4,0,29,21,3,1,4,2221,0.5915955391426917,0.8563999521115593
410000,58211,537837,1.1143183e-10,0.0,0.0,0.25988054,0.3723976,3530.0,0.27217078,0.0,0.0,-1.0,9.0,96232.34,95055.57,1,7,18,2,17,15,1,7,19,3,18,18,2607,0.5528316659956907,0.96458478879503
410000,110291,537837,1.2301316e-10,0.0,0.0,0.09683531,0.12827925,1842.0,0.50156903,-0.25110364,2.695925,2.251,7.0,77941.85,92432.4,0,18,17,10,4,2,0,18,17,11,6,3,1305,0.4496821303328433,0.8143857172898826
410000,91400,537837,1.12105325e-10,0.0,0.0,0.17113397,0.22638285,2512.0,1.5672963,-3.0276802,6.002625,2.985,5.0,54324.695,49050.5,1,11,23,13,1,1,1,11,23,13,1,1,1950,0.5521362013201534,0.7606756171306468
410000,91582,537837,1.1469156e-10,0.0,0.0,0.21630324,0.2686597,2566.0,1.0652355,0.0,0.0,-1.0,4.0,52835.016,56246.508,4,21,20,4,3,4,11,21,22,4,3,4,1831,0.5024527097012372,0.7878189545110623
410000,79023,537837,7.532684e-11,0.0,0.0,0.26411325,0.3185018,4623.0,0.03349873,0.27485266,3.962504,7.054,4.0,306574.84,313846.94,4,10,30,8,4,3,4,10,30,8,4,3,3433,0.39280599301540964,0.9189090986416787
410000,79108,537837,1.2610647e-10,0.0,0.0,0.10839994,0.14212212,2057.0,0.7106541,1.145376,4.0341983,10.337,7.0,42339.32,45566.582,1,26,20,14,3,3,1,26,20,14,5,5,1425,0.4383166994507667,0.81868626055594
410000,2510,537837,0.0,1.1268411,1.1268411,0.18803322,0.24081153,2620.0,0.028993368,0.0,0.0,-1.0,4.0,129746.55,128293.53,1,29,18,14,2,2,1,29,18,14,2,2,1691,0.607130418850317,0.7988362929241872
410000,35672,537837,1.3083552e-10,0.0,0.0,0.13001743,0.18247433,3226.0,0.40457296,0.0,0.0,-1.0,4.0,185520.06,193651.25,2,35,31,4,0,2,2,35,31,4,0,2,2475,0.6711137902397375,0.8769743943877597
410000,127297,537837,1.06719175e-10,0.7104618,0.7119136,0.2537432,0.33949375,2676.0,0.69233805,0.0,0.0,-1.0,5.0,90542.06,86008.35,11,29,36,7,3,3,13,30,39,7,3,3,1989,0.6136397176344162,0.8695930755022845
410000,24530,537837,0.0,0.0,0.0,0.2130573,0.30824313,2338.0,0.7871735,0.0,0.0,-1.0,4.0,61454.06,62098.61,3,16,20,14,3,5,3,16,20,14,3,5,1826,0.5924061441227371,0.7436075840498053
