runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_endcap_avg_dR_raw,MSTracklet_endcap_rms_dR_raw,MSeg_endcap_avg_dR_raw,MSeg_endcap_rms_dR_raw,MS1Vtx_endcap_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nTGC_s,scoreNN1e,scoreNN2e
410000,31553,537837,1.2158836e-10,0.0,0.0,0.44835347,0.5143264,2425.0,0.2622962,0.0,0.0,-1.0,8.0,65740.42,57864.41,0,1,1,3,16,34,0,1,1,4,16,35,1183,0.9275007829010375,0.6240615067128495
410000,37349,537837,1.2567315e-10,0.0,0.0,0.40279767,0.47391883,2961.0,0.4744494,0.0,0.0,-1.0,5.0,82624.26,83038.67,3,1,3,15,29,36,3,1,3,18,29,36,1270,0.6789643096252558,0.5575514095603682
410000,130817,537837,1.3123214e-10,0.0,0.0,0.5465571,0.59767777,3697.0,0.5889249,0.0,0.0,-1.0,7.0,69568.49,45488.645,4,1,1,12,29,41,4,1,1,12,30,42,1913,0.8158988090667014,0.9260453327705214
410000,149473,537837,4.209652e-12,0.8331337,0.8331337,0.40854487,0.45510685,2481.0,0.6877204,0.97121614,1.4491285,2.046722,5.0,69213.31,52036.766,0,1,0,5,44,38,0,1,0,5,44,39,1200,0.7694443347515945,0.3430913199968759
410000,112122,537837,4.5424323e-10,0.97019345,0.97019345,0.4719289,0.55006135,2945.0,0.4046415,0.86460847,1.4840381,2.511058,8.0,89535.47,87566.34,0,1,0,9,22,45,0,1,0,9,23,46,1327,0.9724403645197247,0.8589333569186225
410000,51154,537837,1.1121432e-10,0.32686308,0.3268631,0.32722148,0.42687353,3713.0,0.7322191,0.0,0.0,-1.0,4.0,74086.375,77201.56,0,2,1,3,24,38,0,2,1,5,30,41,1938,0.9401877058970407,0.8220803807305701
410000,134829,537837,1.1849273e-10,0.40841225,0.40841225,0.5806576,0.624986,3700.0,0.20150983,0.0,0.0,-1.0,4.0,125342.836,131811.44,1,1,0,5,19,40,1,1,0,5,20,41,1416,0.8406914104373817,0.8283175259225154
410000,134865,537837,1.2832854e-10,0.0,0.0,0.4188809,0.47354788,3334.0,0.19183648,0.0,0.0,-1.0,5.0,61074.43,72477.29,0,0,1,9,34,33,0,0,1,11,40,42,1706,0.8666395224419705,0.7084103183174743
410000,116518,537837,3.9613074e-12,0.0,0.0,0.38822016,0.48200232,2168.0,0.24553943,-0.527,0.527,-0.527,6.0,53097.734,52942.816,2,0,4,6,19,37,2,0,4,6,20,38,1122,0.8973069769048801,0.2863355023226425
410000,134366,537837,1.0732748e-10,0.0,0.0,0.5381583,0.5960966,5253.0,0.008254886,0.0,0.0,-1.0,3.0,216599.84,221558.48,1,2,2,5,17,36,1,2,2,5,18,39,2571,0.8413303548496278,0.9670267799073392
410000,134372,537837,1.4288061e-10,0.9497139,0.94971484,0.36908457,0.403133,3235.0,0.04679811,0.0,0.0,-1.0,12.0,96294.87,100904.27,0,0,0,2,20,34,0,0,0,2,21,35,1871,0.9541925884999142,0.9837150108013885
410000,133918,537837,1.5691687e-10,0.0,0.0,0.41961676,0.49366125,2775.0,1.1204461,0.0,0.0,-1.0,14.0,43487.69,46880.574,0,1,1,6,21,37,0,1,1,6,22,39,1507,0.8987173223302644,0.9688043420516879
410000,138808,537837,1.1515425e-10,0.77653337,0.7939341,0.40441456,0.47169098,2278.0,0.84377295,0.0,0.0,-1.0,13.0,113430.695,107966.61,2,0,0,4,29,32,2,0,0,5,30,33,937,0.9431582682320367,0.9511364403326443
410000,138861,537837,1.11200965e-10,0.79501414,0.79502255,0.44600797,0.50045586,2993.0,0.5561199,0.0,0.0,-1.0,12.0,102773.91,95878.69,1,0,1,2,19,34,1,0,1,4,22,38,1819,0.9456576176250878,0.977184366568646
410000,110049,537837,9.110824e-11,0.98486024,0.98486024,0.37284353,0.46719256,3767.0,0.21280539,0.0,0.0,-1.0,5.0,182866.33,198071.97,1,2,1,4,15,45,1,2,1,4,15,47,1734,0.8910571790073848,0.9075718762295746
410000,118826,537837,0.0,0.97411346,0.9741135,0.4627235,0.5235598,3174.0,0.07806802,0.0,0.0,-1.0,4.0,92603.336,59945.164,11,1,1,8,13,36,11,1,1,8,13,36,1591,0.642907599837814,0.6703742798597135
410000,108986,537837,1.2883587e-10,0.94542795,0.94542855,0.42421943,0.5092877,3160.0,0.08127189,-0.16404408,0.16404408,-0.16404408,4.0,62452.82,52023.22,0,4,1,4,15,48,0,4,1,4,16,49,1700,0.48916927464218374,0.6399968279598035
410000,3168,537837,3.252675e-11,0.0,0.0,0.5483222,0.59926057,2711.0,0.84473944,0.0,0.0,-1.0,7.0,57387.01,53739.207,2,1,0,10,18,31,2,1,0,10,19,32,1425,0.6952631682175144,0.7240440835007221
410000,22512,537837,1.3645515e-10,0.0,0.0,0.4546757,0.5062649,3736.0,0.059146583,0.0,0.0,-1.0,5.0,48272.758,51342.844,1,0,0,7,14,34,1,0,0,8,15,34,1731,0.6881824593767483,0.8473488384678931
410000,22534,537837,1.1643773e-10,0.6395791,0.755054,0.6576604,0.6967723,4442.0,0.31579375,0.0,0.0,-1.0,5.0,199711.77,185563.28,0,4,0,4,18,33,0,4,0,4,20,33,2324,0.8948324529937534,0.9754472788041264
410000,22627,537837,1.2055716e-10,0.8283356,0.8486883,0.4239062,0.5101811,2266.0,0.0823252,0.0,0.0,-1.0,7.0,76811.625,99702.31,1,1,1,13,30,35,1,1,1,13,30,35,1259,0.7521254841265179,0.6027755013813831
410000,20931,537837,1.112346e-10,0.0,0.0,0.38289422,0.4318388,3554.0,0.07925916,0.0,0.0,-1.0,6.0,73291.59,69954.84,3,3,2,6,16,34,3,3,2,9,16,34,1777,0.8454234729267608,0.8561624348334542
410000,8893,537837,1.2125742e-10,0.0,0.0,0.33980608,0.40768105,2507.0,0.5253312,-0.8685764,12.862884,23.435457,17.0,74794.875,83325.02,0,3,5,4,23,34,0,3,5,4,26,36,1360,0.9796801063276841,0.9909488643769928
410000,9849,537837,1.255479e-10,0.47861323,0.47861323,0.50298655,0.56766826,3187.0,2.5433009,0.0,0.0,-1.0,4.0,51686.01,46359.145,1,1,2,4,13,39,1,1,2,5,13,39,1219,0.242138644336938,0.40674311758736614
410000,148360,537837,9.0872226e-11,0.0,0.0,0.3840032,0.4297,5501.0,0.25706065,1.6950294,2.2563977,4.1734104,3.0,197169.61,195533.45,1,0,16,3,22,33,1,0,16,3,22,33,2629,0.9876409035136403,0.9544891132818532
410000,43727,537837,4.2595275e-10,0.0,0.0,0.4980875,0.5622916,3944.0,0.17428565,0.21164952,1.6946819,2.999,4.0,138053.77,143051.52,2,6,1,12,22,34,2,6,1,13,26,38,1797,0.5555633261694459,0.7762999684884013
410000,93743,537837,1.0130857e-10,0.0,0.0,0.36673838,0.42399132,2178.0,0.26573545,0.0,0.0,-1.0,10.0,108935.43,129823.05,0,0,0,7,17,34,0,0,0,8,17,35,1116,0.6929164014276996,0.7062427182908547
410000,93950,537837,1.2619027e-10,0.6473116,0.6473116,0.48715028,0.5306185,4400.0,0.16498232,0.0,0.0,-1.0,5.0,94509.18,85478.41,1,3,0,3,12,40,2,4,1,4,12,40,2251,0.9123188817081195,0.9689570204815388
410000,91772,537837,1.14016706e-10,0.0,0.0,0.4869259,0.5259605,3639.0,0.95711684,0.0,0.0,-1.0,6.0,64779.418,78505.24,0,0,2,2,19,42,0,0,2,3,19,44,2075,0.9606403336003851,0.874659452173548
410000,91775,537837,1.119934e-10,0.63813347,0.6980733,0.521655,0.582156,3284.0,0.17803407,0.0,0.0,-1.0,8.0,85299.97,84337.1,3,5,3,4,34,54,3,5,3,4,40,56,1530,0.9425223751277441,0.9327426399988522
410000,35158,537837,1.4008429e-10,0.0,0.0,0.45202804,0.51026136,3288.0,0.9661341,0.0,0.0,-1.0,13.0,106587.414,88940.47,0,1,0,8,19,38,0,1,0,8,19,38,1482,0.8355756950056503,0.9766343902620266
410000,41109,537837,8.165462e-11,0.99349594,0.99349594,0.6453081,0.67703635,3769.0,0.2631483,0.0,0.0,-1.0,7.0,306966.22,310485.2,1,1,1,9,5,52,1,1,1,9,6,53,2291,0.4520448558529633,0.9708889852107232
410000,41148,537837,1.7490132e-10,0.0,0.0,0.47724324,0.52770483,2870.0,0.48020828,0.0,0.0,-1.0,5.0,47393.008,45476.668,2,0,0,12,23,44,2,0,0,13,23,45,1575,0.7357128466839727,0.5233003687850123
410000,30061,537837,3.0002006e-10,0.0,0.0,0.4729191,0.54289967,3676.0,0.008571863,0.0,0.0,-1.0,7.0,76782.84,78443.14,0,0,2,7,17,42,0,0,2,8,19,43,2104,0.8205618598367214,0.921426886178011
410000,86331,537837,2.843719e-10,0.88619,0.88619,0.432237,0.4840864,2359.0,0.97918683,0.0,0.0,-1.0,5.0,64717.668,36732.043,3,1,1,12,31,40,3,1,1,12,33,41,1297,0.8218381152377316,0.4370033229010013
410000,88392,537837,0.0,0.3163865,0.3163865,0.3815086,0.42890367,2768.0,0.5978027,0.04853861,2.323346,4.91,6.0,88157.69,96298.1,0,1,0,15,17,37,0,1,0,18,20,40,1281,0.9997009657422694,0.48277475482478327
410000,113310,537837,6.624188e-11,1.050962,1.0509762,0.36263025,0.41570252,3716.0,0.25773036,0.0,0.0,-1.0,5.0,296139.5,300481.78,2,4,4,8,36,31,2,4,4,9,36,31,1430,0.9158203858599562,0.9053282223227164
410000,39472,537837,4.5441578e-10,0.0,0.0,0.49457854,0.5312572,2321.0,1.3318033,0.0,0.0,-1.0,3.0,48424.45,31822.865,0,0,0,5,19,37,0,0,0,7,21,41,1297,0.24572358182403875,0.10289492767593589
410000,39500,537837,4.691037e-10,0.0,0.0,0.3866291,0.43465847,2036.0,0.63019156,0.062209114,1.1994207,1.8287323,5.0,74090.914,75882.67,0,1,0,8,20,38,0,1,0,9,21,38,1080,0.916980678468109,0.14031039450018812
410000,99710,537837,1.2324007e-10,0.0,0.0,0.43354455,0.49681354,2265.0,1.4497869,0.0,0.0,-1.0,10.0,55465.742,50699.812,0,3,1,15,22,32,0,3,1,15,23,34,962,0.5981323813720867,0.8068599244919076
410000,99754,537837,9.77818e-11,0.0,0.0,0.4609102,0.54477435,3760.0,0.29981565,0.0,0.0,-1.0,7.0,165933.8,166501.69,0,0,0,11,26,36,0,0,0,13,27,37,1533,0.8459417620999712,0.9319399265459694
410000,5921,537837,1.6821869e-10,0.0,0.0,0.35935992,0.45135385,2276.0,0.6015167,0.0,0.0,-1.0,12.0,108599.13,98163.695,0,3,0,7,26,36,0,4,0,8,28,40,1196,0.7314721407219316,0.8416352852806361
410000,146179,537837,1.011975e-10,0.0,0.0,0.46306658,0.50863725,4767.0,0.37772873,0.0,0.0,-1.0,4.0,187189.06,187437.06,0,2,1,4,40,40,0,2,1,6,43,41,2346,0.9399783662588902,0.9462148662431731
410000,10080,537837,1.3559498e-10,0.54232866,0.54232866,0.38792706,0.43039578,3044.0,0.017419577,0.0,0.0,-1.0,10.0,83104.086,82498.69,1,1,0,4,11,39,1,1,0,6,13,41,1567,0.9164706372754531,0.9354170357649928
410000,10213,537837,1.2176185e-10,0.48523042,0.48523042,0.4467241,0.50417626,3610.0,0.20367067,0.0,0.0,-1.0,8.0,53528.098,49137.688,0,2,2,6,28,35,0,2,2,9,30,35,1564,0.12191798041432544,0.9563190675370754
410000,42871,537837,1.1862336e-10,0.9222442,0.92227983,0.41624525,0.46718213,3331.0,0.38536918,0.0,0.0,-1.0,6.0,56522.594,56765.914,1,0,0,14,15,36,1,0,0,16,16,36,1938,0.4556522598837297,0.8867731530031456
410000,42914,537837,1.1125598e-10,0.0,0.0,0.3859948,0.45332304,3407.0,0.73553777,0.0,0.0,-1.0,5.0,96413.93,105773.89,4,2,0,8,10,34,4,2,0,8,11,34,1861,0.48674872235037425,0.7770317546327845
410000,141023,537837,3.09426e-10,0.68702585,0.7170889,0.54075515,0.5761513,2009.0,0.103281975,0.0,0.0,-1.0,4.0,52560.89,55677.28,1,3,2,12,20,39,1,3,2,13,23,43,1145,0.6166656280131299,0.17508235032029196
410000,129443,537837,0.0,0.0,0.0,0.45118856,0.4967782,3520.0,0.6474409,0.0,0.0,-1.0,5.0,71590.73,95172.59,2,1,1,12,18,35,2,1,2,14,20,38,1563,0.6017282508621465,0.8165751669920418
410000,7728,537837,1.2041095e-10,0.75677043,0.7658473,0.43079665,0.4815483,2335.0,1.8584793,0.0,0.0,-1.0,6.0,43251.49,29907.602,2,5,0,6,39,45,2,5,0,7,42,49,953,0.0,0.5494351832887172
410000,7729,537837,8.886635e-11,0.64758444,0.6475845,0.53228486,0.5791158,3907.0,0.516423,0.0,0.0,-1.0,8.0,179507.12,197395.98,1,4,4,13,44,56,1,4,4,16,47,59,1773,0.9039355575241543,0.9743251117587564
410000,18476,537837,4.0922938e-12,0.0,0.0,0.43709132,0.4749627,3550.0,0.77801603,0.0,0.0,-1.0,9.0,112497.56,146547.7,3,1,1,11,32,40,3,1,1,16,34,41,2044,0.9202527109665046,0.9422295032341278
410000,883,537837,1.2601677e-10,0.9938144,0.99388975,0.54472864,0.6007795,3889.0,0.542133,0.0,0.0,-1.0,9.0,72162.19,69686.164,2,2,1,4,15,36,2,2,1,5,17,39,1954,0.8934849958498394,0.9843727054740146
410000,1103,537837,1.4250999e-10,0.82213986,0.8372635,0.4122973,0.46023118,2851.0,1.4124345,0.0,0.0,-1.0,10.0,43822.582,71750.51,3,1,4,8,19,31,3,1,4,12,23,33,1487,0.7949478394606869,0.9420959818298235
410000,23587,537837,5.3683698e-14,0.0,0.0,0.38765055,0.4392661,3509.0,0.0055522323,0.0,0.0,-1.0,9.0,79907.914,94432.38,3,2,0,13,13,34,4,2,0,13,13,34,1718,0.46052962536186937,0.9447857520842389
410000,23605,537837,0.0,0.0,0.0,0.48244208,0.5168487,3412.0,0.013160944,-0.4275968,0.4275968,-0.4275968,9.0,92759.945,84723.51,2,0,1,7,28,34,2,0,1,8,28,34,1969,0.8624187639014658,0.9371063594241433
410000,23701,537837,0.0,0.6747115,0.68009055,0.55484015,0.59524566,3589.0,0.79373366,0.0,0.0,-1.0,9.0,200105.17,177951.58,0,0,0,4,18,44,0,0,0,4,19,45,1945,0.9448609671088248,0.966800309816005
410000,39940,537837,1.241131e-10,0.0,0.0,0.37308174,0.44305155,2052.0,0.2854812,0.0,0.0,-1.0,8.0,70475.63,76489.91,1,2,0,9,6,33,1,2,0,9,6,33,971,0.3034727188505748,0.46869481374444866
410000,74879,537837,1.3326011e-10,0.0,0.0,0.37803447,0.44163314,2748.0,1.0238922,0.0,0.0,-1.0,10.0,40122.47,61295.637,1,4,1,6,32,32,1,4,1,11,34,35,1294,0.9317237547713835,0.8731756974481861
410000,81022,537837,1.2425481e-10,0.0,0.0,0.39999947,0.45859605,2556.0,0.6129897,0.0,0.0,-1.0,12.0,50044.594,55085.227,3,1,0,7,29,33,3,1,0,7,29,33,1106,0.35068763201634,0.90460990908132
410000,81020,537837,1.2002496e-10,0.8357919,0.85363096,0.5553925,0.60968405,2872.0,0.55294967,0.0,0.0,-1.0,9.0,106419.46,121752.31,1,1,1,4,28,40,1,1,1,6,31,41,1437,0.898460432509992,0.9267133030926613
410000,16729,537837,3.332444e-10,0.0,0.0,0.4890611,0.5157981,4092.0,0.092520475,0.0,0.0,-1.0,13.0,201800.38,205646.23,3,3,0,9,23,32,3,3,0,9,23,32,2015,0.9503912746922868,0.9953958378456721
410000,84991,537837,1.2370976e-10,0.8190595,0.81905943,0.47544435,0.5341678,2944.0,0.033199787,0.0,0.0,-1.0,8.0,69790.89,59235.324,4,3,1,9,11,40,4,3,1,9,11,40,1633,0.33285125030924156,0.8677097324057623
410000,90265,537837,2.4366076e-10,0.6759702,0.6759702,0.44200647,0.4977751,2810.0,0.44233274,0.0,0.0,-1.0,8.0,163633.98,171874.98,1,0,2,6,20,31,1,0,2,11,24,36,1479,0.931076566805346,0.8546675776688668
410000,33036,537837,3.0889483e-10,0.6667018,0.6667018,0.36093053,0.40270147,1964.0,1.1336484,1.5550858,3.4604974,6.928,13.0,85160.98,85724.3,1,2,3,9,72,39,1,2,3,10,76,42,940,0.9748703497754394,0.9028988263147812
410000,27533,537837,0.0,0.4875235,0.4875235,0.35843456,0.43497476,2716.0,0.3472259,0.0,0.0,-1.0,9.0,54724.812,53198.22,1,1,1,9,13,33,6,5,5,9,13,33,1481,0.5900987664235966,0.8435620206633255
410000,131946,537837,4.349904e-10,0.0,0.0,0.43848783,0.5026761,4403.0,0.46420455,0.0,0.0,-1.0,4.0,121752.68,111548.19,4,1,0,16,21,40,4,1,0,16,21,40,2304,0.694561227625025,0.9110465694579499
410000,33408,537837,3.0405026e-11,0.0,0.0,0.38508865,0.44746315,3146.0,0.39136058,0.0,0.0,-1.0,10.0,118390.63,113558.09,1,0,0,7,28,36,1,0,0,8,31,38,1810,0.897327664095576,0.9212278582044608
410000,11118,537837,1.14244e-10,0.0,0.0,0.43833214,0.48912746,4063.0,0.4764427,0.19113159,3.8242593,6.829,7.0,66588.94,99492.484,1,0,0,1,14,33,1,0,0,1,14,33,2019,0.9986043110928574,0.9292397318302377
410000,131379,537837,0.0,0.0,0.0,0.3342172,0.37168896,3246.0,0.026886106,-1.9971988,5.574291,6.31,7.0,124177.73,130007.17,1,1,1,9,37,35,3,3,3,9,39,40,1511,0.9538972077542868,0.7814524793990496
410000,129745,537837,0.0,0.0,0.0,0.35030693,0.4283688,2018.0,0.6344878,0.0,0.0,-1.0,9.0,115166.19,117687.35,1,3,0,12,15,39,1,3,0,12,17,41,1125,0.5090879340158534,0.5986512117089633
410000,136341,537837,1.5012099e-10,0.36408255,0.36408255,0.28452036,0.3444026,2554.0,0.66777337,0.0,0.0,-1.0,3.0,67971.26,79065.055,0,0,1,8,21,32,0,0,1,9,24,34,1281,0.8394272994396057,0.15364066013186883
410000,149806,537837,4.2283963e-12,0.6082066,0.608268,0.3635086,0.41651633,2455.0,1.4886024,0.0,0.0,-1.0,9.0,52905.62,45641.793,4,0,1,10,20,37,4,0,1,10,20,37,1419,0.752034370219746,0.8455113984967837
410000,40245,537837,1.09152964e-10,0.0,0.0,0.44042522,0.49216008,3939.0,0.059543908,0.0,0.0,-1.0,9.0,78066.56,82364.49,0,1,2,6,19,34,1,2,2,8,19,36,1832,0.7645995723903631,0.9749165237597731
410000,40393,537837,9.149574e-11,0.91258687,0.91258687,0.47650757,0.5450411,3507.0,0.028322399,-5.844496,5.844496,-5.844496,15.0,85496.53,81013.57,2,0,1,5,11,35,2,0,1,6,11,37,1897,0.7203502660546448,0.9978946160342457
410000,108188,537837,1.1096874e-10,0.0,0.0,0.44224057,0.48081568,3850.0,0.020816088,0.0,0.0,-1.0,3.0,156261.36,156242.33,1,1,0,5,9,33,1,1,0,5,10,33,1898,0.602106242371675,0.7076858083009743
410000,47381,537837,1.03647396e-10,0.0,0.0,0.56512105,0.6038427,2486.0,0.16174906,0.2095566,0.6308803,1.1661566,9.0,153888.98,172205.95,3,1,0,5,36,43,3,1,0,5,38,50,1385,0.9976826857839522,0.6840581499418772
410000,47461,537837,1.03764206e-10,0.0,0.0,0.3999155,0.45744023,2865.0,0.61080223,0.21087158,0.21087158,0.21087158,9.0,147723.98,140652.94,1,1,2,4,22,32,3,2,3,4,22,33,1415,0.24083982062373976,0.8277309051195118
410000,47579,537837,1.1870799e-10,0.0,0.0,0.49549425,0.5495084,3833.0,0.6062255,0.0,0.0,-1.0,4.0,100417.914,93158.48,0,0,0,0,15,33,0,0,0,0,16,33,2079,0.9821750528756639,0.826707506306343
410000,125103,537837,1.3127963e-10,0.0,0.0,0.336348,0.3707123,2267.0,1.9149837,0.0,0.0,-1.0,6.0,48798.48,28808.604,2,3,1,5,19,48,2,3,1,6,22,50,1044,0.8946551832830449,0.3989861696494389
410000,73633,537837,1.1302112e-10,0.0,0.0,0.49442744,0.5416779,3174.0,0.09160763,0.97983295,0.97983295,0.97983295,9.0,79971.125,88011.81,2,7,0,11,15,32,3,7,0,11,15,33,1753,0.6346714607942066,0.8723321287179228
410000,126451,537837,4.6716025e-10,0.93239206,0.93239206,0.50665766,0.56030154,3132.0,0.46875495,0.0,0.0,-1.0,9.0,69221.44,65932.44,0,4,0,4,18,33,0,4,0,4,21,36,1733,0.681749134834331,0.9502864273367972
410000,116164,537837,3.418936e-11,0.9112224,0.91125125,0.52748084,0.55318195,2118.0,0.88997203,-1.019822,3.8114464,3.6823573,7.0,63128.465,69701.19,2,1,0,5,22,34,2,1,0,7,23,35,1157,0.9520402802351016,0.5788332685607853
410000,116207,537837,4.0752987e-12,0.69314617,0.6932782,0.46074262,0.50410324,3907.0,0.0048725605,1.9652297,1.9652297,1.9652297,8.0,117745.41,97756.18,2,3,0,9,24,41,2,3,0,11,25,45,1960,0.5410922593492502,0.9696127995033536
410000,22256,537837,1.275719e-10,1.0304404,1.0315008,0.6186553,0.66021866,3301.0,0.03431213,0.0,0.0,-1.0,8.0,102498.234,101590.21,0,0,0,9,17,34,0,0,0,12,19,36,1489,0.5639675241038735,0.9504568193269877
410000,148551,537837,7.8253286e-11,0.0,0.0,0.40741858,0.47750407,2278.0,0.14125216,0.0,0.0,-1.0,6.0,114564.18,102104.45,1,0,0,11,11,33,1,0,0,13,12,35,1224,0.5123146271583858,0.3161808647497343
410000,148602,537837,1.0986179e-10,1.0752265,1.075621,0.46955392,0.5121822,3035.0,0.5001569,-3.2666526,3.3920174,-2.353,5.0,74417.7,75290.266,1,3,2,4,26,39,1,3,2,4,26,40,1551,0.6892118020696726,0.8278092990235738
